@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
1.0,5.0,3.0,0.19,0.33,3.0,15.53,18.9,5545.97,0.1,64.0,0.05,308.11,1.0,2.0,9.0,27.0,10.0,14.0,0.0,N
1.0,11.0,6.0,0.29,0.5,1.0,31.18,19.55,11909.67,0.2,113.0,0.05,661.65,0.17,5.0,18.0,43.0,22.0,20.0,4.76,N
13.0,9.0,5.0,0.1,0.6,1.0,55.62,43.56,105522.12,0.81,377.0,0.02,5862.34,0.2,4.0,18.0,147.0,54.0,32.0,4.08,N
7.0,25.0,13.0,0.38,0.69,6.0,68.44,31.61,68400.43,0.72,353.0,0.03,3800.02,0.46,11.0,40.0,107.0,44.0,26.0,0.0,N
1.0,5.0,3.0,0.27,0.33,1.0,12.7,16.25,3354.63,0.07,47.0,0.06,186.37,0.33,2.0,9.0,20.0,8.0,13.0,9.09,N
1.0,3.0,2.0,0.22,0.5,1.0,14.1,9.64,1311.43,0.05,34.0,0.1,72.86,0.5,1.0,6.0,15.0,7.0,9.0,11.11,N
1.0,3.0,2.0,0.33,0.5,1.0,21.28,15.27,4964.7,0.11,70.0,0.07,275.82,0.5,1.0,6.0,24.0,11.0,14.0,0.0,N
1.0,5.0,3.0,0.17,1.0,1.0,26.88,11.27,3412.26,0.1,63.0,0.09,189.57,0.33,2.0,11.0,26.0,15.0,13.0,0.0,N
1.0,5.0,3.0,0.17,1.0,1.0,26.88,11.27,3412.26,0.1,63.0,0.09,189.57,0.33,2.0,11.0,26.0,15.0,13.0,0.0,N
2.0,9.0,5.0,0.5,0.4,1.0,13.72,23.38,7494.65,0.11,66.0,0.04,416.37,0.2,4.0,20.0,33.0,12.0,17.0,30.77,N
0.0,5.0,3.0,0.38,1.0,1.0,17.84,12.0,2568.63,0.07,48.0,0.08,142.7,0.33,2.0,14.0,24.0,11.0,11.0,0.0,N
0.0,7.0,4.0,0.29,0.25,1.0,13.04,18.56,4494.57,0.08,57.0,0.05,249.7,0.25,3.0,11.0,27.0,8.0,11.0,0.0,N
2.0,3.0,2.0,0.33,0.5,1.0,9.05,2.0,36.19,0.01,7.0,0.5,2.0,0.5,1.0,5.0,2.0,2.0,4.0,0.0,N
0.0,7.0,4.0,0.33,0.5,1.0,15.35,20.67,6557.23,0.11,66.0,0.05,364.29,0.25,3.0,13.0,31.0,12.0,16.0,0.0,N
4.0,11.0,6.0,0.32,0.33,3.0,17.53,23.33,9541.89,0.14,87.0,0.04,530.11,0.5,5.0,17.0,40.0,12.0,14.0,0.0,N
0.0,13.0,7.0,0.64,0.43,1.0,11.3,26.81,8126.06,0.1,69.0,0.04,451.45,0.14,8.0,20.0,33.0,8.0,13.0,8.33,N
1.0,7.0,4.0,0.31,0.25,1.0,14.3,23.27,7746.14,0.11,70.0,0.04,430.34,0.25,3.0,12.0,32.0,11.0,16.0,7.14,N
1.0,13.0,7.0,0.5,0.29,1.0,29.59,14.55,6259.35,0.14,82.0,0.07,347.74,0.14,6.0,19.0,40.0,22.0,16.0,0.0,N
7.0,7.0,4.0,0.13,0.75,1.0,29.83,40.13,48033.42,0.4,222.0,0.02,2668.52,0.25,3.0,14.0,107.0,24.0,18.0,3.23,N
7.0,11.0,6.0,0.17,0.17,1.0,32.18,45.0,65170.26,0.48,278.0,0.02,3620.57,0.17,5.0,19.0,132.0,22.0,15.0,2.86,N
0.0,7.0,4.0,0.67,0.25,4.0,14.12,9.63,1308.36,0.05,32.0,0.1,72.69,1.0,3.0,10.0,14.0,8.0,11.0,0.0,N
0.0,3.0,2.0,0.33,1.0,1.0,11.42,6.67,507.65,0.03,20.0,0.15,28.2,0.5,1.0,8.0,10.0,6.0,8.0,0.0,N
0.0,7.0,4.0,0.33,0.5,1.0,15.35,20.67,6557.23,0.11,66.0,0.05,364.29,0.25,3.0,13.0,31.0,12.0,16.0,0.0,N
0.0,3.0,2.0,0.33,0.5,1.0,7.57,9.0,613.03,0.02,19.0,0.11,34.06,0.5,1.0,6.0,9.0,4.0,8.0,0.0,N
0.0,5.0,3.0,0.43,1.0,1.0,13.51,13.33,2401.13,0.06,41.0,0.08,133.4,0.33,2.0,11.0,20.0,9.0,12.0,0.0,N
0.0,3.0,2.0,0.33,0.5,1.0,16.82,8.33,1168.18,0.05,33.0,0.12,64.9,0.5,1.0,6.0,15.0,9.0,10.0,14.29,N
0.0,9.0,5.0,0.63,1.0,1.0,13.02,19.25,4824.58,0.08,59.0,0.05,268.03,0.2,4.0,14.0,28.0,8.0,11.0,11.11,N
0.0,5.0,3.0,0.38,1.0,1.0,17.66,11.5,2336.0,0.07,47.0,0.09,129.78,0.33,2.0,14.0,23.0,10.0,10.0,0.0,N
3.0,3.0,2.0,0.05,1.0,1.0,100.54,28.52,81768.15,0.96,471.0,0.04,4542.68,0.5,1.0,53.0,220.0,54.0,14.0,4.55,N
0.0,3.0,2.0,0.33,0.5,1.0,6.5,6.0,234.0,0.01,13.0,0.17,13.0,0.5,1.0,6.0,4.0,2.0,6.0,0.0,N
0.0,5.0,3.0,0.43,1.0,1.0,17.66,11.5,2336.0,0.07,47.0,0.09,129.78,0.33,2.0,14.0,23.0,10.0,10.0,0.0,N
2.0,5.0,3.0,0.2,1.0,1.0,33.76,11.7,4621.5,0.13,79.0,0.09,256.75,0.33,2.0,14.0,39.0,20.0,12.0,12.5,N
0.0,5.0,3.0,0.33,1.0,1.0,22.64,5.73,742.59,0.04,30.0,0.17,41.25,0.33,2.0,11.0,14.0,11.0,9.0,11.11,N
0.0,5.0,3.0,0.23,1.0,1.0,9.76,27.0,7115.55,0.09,60.0,0.04,395.31,0.33,2.0,12.0,27.0,7.0,14.0,7.69,N
0.0,9.0,5.0,0.45,0.2,3.0,16.86,17.14,4949.88,0.1,63.0,0.06,274.99,0.6,4.0,14.0,29.0,11.0,13.0,0.0,N
2.0,3.0,2.0,0.14,1.0,1.0,18.15,15.0,4084.22,0.09,63.0,0.07,226.9,0.5,1.0,9.0,30.0,10.0,10.0,0.0,N
0.0,7.0,4.0,0.24,0.75,1.0,25.55,11.15,3178.67,0.09,63.0,0.09,176.59,0.25,3.0,11.0,29.0,13.0,10.0,0.0,N
0.0,3.0,2.0,0.5,1.0,1.0,8.57,5.25,236.11,0.01,13.0,0.19,13.12,0.5,1.0,7.0,6.0,4.0,7.0,0.0,N
0.0,5.0,3.0,0.5,0.67,3.0,19.25,6.5,813.14,0.04,30.0,0.15,45.17,1.0,2.0,8.0,13.0,9.0,9.0,0.0,N
1.0,13.0,7.0,0.41,0.43,1.0,12.97,39.75,20489.85,0.17,111.0,0.03,1138.33,0.14,6.0,20.0,53.0,10.0,15.0,5.56,N
0.0,5.0,3.0,0.5,0.33,1.0,18.88,9.0,1529.25,0.06,40.0,0.11,84.96,0.33,2.0,8.0,20.0,10.0,9.0,0.0,N
0.0,5.0,3.0,0.43,1.0,1.0,15.57,12.6,2472.31,0.07,44.0,0.08,137.35,0.33,2.0,11.0,21.0,10.0,12.0,0.0,N
0.0,3.0,2.0,0.29,0.5,1.0,16.82,8.33,1168.18,0.05,33.0,0.12,64.9,0.5,1.0,6.0,15.0,9.0,10.0,12.5,N
0.0,7.0,4.0,0.33,0.5,1.0,15.35,20.67,6557.23,0.11,66.0,0.05,364.29,0.25,3.0,13.0,31.0,12.0,16.0,0.0,N
0.0,3.0,2.0,0.17,1.0,1.0,16.73,11.0,2024.0,0.06,46.0,0.09,112.44,0.5,1.0,9.0,22.0,8.0,8.0,0.0,N
0.0,5.0,3.0,0.25,0.67,1.0,25.67,11.09,3155.71,0.09,58.0,0.09,175.32,0.33,2.0,13.0,29.0,17.0,13.0,8.33,N
0.0,5.0,3.0,0.38,1.0,1.0,24.59,11.38,3181.51,0.09,57.0,0.09,176.75,0.33,2.0,13.0,26.0,16.0,14.0,0.0,N
0.0,11.0,6.0,0.43,0.67,6.0,16.89,18.31,5659.53,0.1,63.0,0.05,314.42,1.0,5.0,16.0,28.0,13.0,17.0,0.0,N
0.0,15.0,8.0,0.33,0.25,3.0,15.29,43.21,28547.12,0.22,136.0,0.02,1585.95,0.38,7.0,18.0,61.0,12.0,17.0,0.0,N
3.0,15.0,8.0,0.44,0.63,3.0,25.26,27.6,19238.64,0.23,131.0,0.04,1068.81,0.38,7.0,25.0,61.0,21.0,19.0,0.0,N
1.0,16.0,10.0,0.43,0.9,1.0,19.57,30.94,18729.81,0.2,119.0,0.03,1040.55,0.1,5.0,34.0,55.0,16.0,18.0,0.0,N
2.0,15.0,8.0,0.36,0.13,8.0,15.12,25.5,9828.72,0.13,83.0,0.04,546.04,1.0,7.0,23.0,34.0,10.0,15.0,0.0,N
1.0,9.0,5.0,0.5,0.2,3.0,8.52,19.25,3158.72,0.05,42.0,0.05,175.48,0.6,4.0,14.0,14.0,4.0,11.0,0.0,N
1.0,3.0,2.0,0.22,1.0,1.0,11.82,10.83,1386.67,0.04,32.0,0.09,77.04,0.5,1.0,6.0,13.0,6.0,10.0,0.0,N
2.0,7.0,4.0,0.67,0.25,4.0,7.22,13.33,1282.82,0.03,26.0,0.08,71.27,1.0,3.0,11.0,8.0,3.0,10.0,0.0,N
1.0,9.0,5.0,0.45,0.2,5.0,8.77,18.7,3066.8,0.05,41.0,0.05,170.38,1.0,4.0,15.0,17.0,5.0,11.0,0.0,N
1.0,5.0,3.0,0.43,0.33,1.0,6.02,18.33,2024.24,0.04,29.0,0.05,112.46,0.33,2.0,9.0,10.0,3.0,11.0,0.0,N
1.0,7.0,4.0,0.67,0.5,4.0,10.28,10.0,1027.99,0.03,27.0,0.1,57.11,1.0,3.0,12.0,8.0,4.0,10.0,0.0,N
1.0,7.0,4.0,0.4,0.25,1.0,6.88,24.38,4084.91,0.06,41.0,0.04,226.94,0.25,3.0,13.0,15.0,4.0,13.0,0.0,N
1.0,11.0,6.0,0.67,0.33,5.0,10.31,18.2,3415.17,0.06,45.0,0.05,189.73,0.83,5.0,17.0,14.0,5.0,13.0,0.0,N
1.0,3.0,2.0,0.4,1.0,1.0,11.2,7.5,630.0,0.03,21.0,0.13,35.0,0.5,1.0,8.0,9.0,6.0,10.0,0.0,N
1.0,5.0,3.0,0.43,0.33,1.0,6.38,13.33,1134.8,0.03,23.0,0.08,63.04,0.33,2.0,9.0,8.0,3.0,10.0,0.0,N
2.0,11.0,6.0,0.67,0.5,3.0,10.61,23.21,5718.84,0.08,57.0,0.04,317.71,0.5,5.0,19.0,25.0,7.0,13.0,0.0,N
1.0,11.0,6.0,0.55,0.17,5.0,8.91,22.4,4472.22,0.07,47.0,0.04,248.46,0.83,5.0,15.0,16.0,5.0,14.0,0.0,N
1.0,9.0,5.0,0.5,0.2,5.0,8.7,21.0,3835.88,0.06,43.0,0.05,213.1,1.0,4.0,11.0,15.0,5.0,14.0,0.0,N
2.0,13.0,7.0,0.64,0.71,6.0,7.15,29.75,6326.82,0.07,51.0,0.03,351.49,0.86,6.0,20.0,17.0,4.0,14.0,0.0,N
1.0,5.0,3.0,0.43,0.67,3.0,10.91,8.8,844.8,0.03,24.0,0.11,46.93,1.0,2.0,9.0,8.0,5.0,11.0,0.0,N
2.0,17.0,9.0,0.56,0.22,9.0,10.13,32.58,10759.67,0.11,73.0,0.03,597.76,1.0,8.0,24.0,23.0,6.0,17.0,0.0,N
2.0,7.0,4.0,0.57,0.5,4.0,7.8,19.6,2997.34,0.05,36.0,0.05,166.52,1.0,3.0,12.0,14.0,5.0,14.0,0.0,N
1.0,11.0,6.0,0.5,0.33,6.0,12.67,21.85,6050.37,0.09,57.0,0.05,336.13,1.0,5.0,17.0,23.0,10.0,19.0,0.0,N
1.0,11.0,6.0,0.5,0.33,6.0,11.97,25.0,7483.01,0.1,61.0,0.04,415.72,1.0,5.0,18.0,25.0,10.0,20.0,0.0,N
2.0,5.0,3.0,0.3,0.33,1.0,10.25,21.0,4519.69,0.07,49.0,0.05,251.09,0.33,2.0,10.0,21.0,7.0,14.0,0.0,N
1.0,5.0,3.0,0.38,0.67,3.0,9.65,14.08,1914.4,0.05,32.0,0.07,106.36,1.0,2.0,10.0,13.0,6.0,13.0,0.0,N
1.0,5.0,3.0,0.43,0.67,3.0,9.57,8.75,732.92,0.03,22.0,0.11,40.72,1.0,2.0,9.0,7.0,4.0,10.0,0.0,N
1.0,9.0,5.0,0.28,0.2,1.0,11.47,28.0,8990.21,0.11,72.0,0.04,499.46,0.2,4.0,19.0,32.0,8.0,14.0,0.0,N
1.0,9.0,5.0,0.45,0.2,5.0,8.42,20.4,3502.14,0.06,42.0,0.05,194.56,1.0,4.0,15.0,17.0,5.0,12.0,0.0,N
2.0,17.0,9.0,0.56,0.11,9.0,9.47,31.5,9393.71,0.1,69.0,0.03,521.87,1.0,8.0,24.0,21.0,5.0,15.0,0.0,N
2.0,7.0,4.0,0.33,0.25,1.0,14.41,15.0,3241.45,0.07,50.0,0.07,180.08,0.25,3.0,13.0,20.0,8.0,12.0,0.0,N
0.0,5.0,3.0,0.6,0.67,1.0,4.54,15.0,1021.71,0.02,19.0,0.07,56.76,0.33,2.0,10.0,6.0,2.0,10.0,0.0,N
0.0,5.0,3.0,0.6,0.67,1.0,4.54,15.0,1021.71,0.02,19.0,0.07,56.76,0.33,2.0,10.0,6.0,2.0,10.0,0.0,N
1.0,5.0,3.0,0.38,0.67,3.0,10.76,14.86,2375.83,0.05,37.0,0.07,131.99,1.0,2.0,9.0,16.0,7.0,13.0,0.0,N
1.0,13.0,7.0,0.35,0.43,4.0,33.58,20.52,14141.06,0.23,127.0,0.05,785.61,0.57,6.0,27.0,57.0,25.0,18.0,0.0,N
7.0,85.0,43.0,0.31,0.63,18.0,170.88,39.94,272550.45,2.27,920.0,0.03,15141.69,0.42,42.0,191.0,426.0,144.0,27.0,2.86,N
5.0,19.0,10.0,0.22,0.2,6.0,40.83,24.08,23672.68,0.33,186.0,0.04,1315.15,0.6,9.0,34.0,86.0,25.0,14.0,10.42,N
1.0,11.0,6.0,0.35,0.5,1.0,13.79,21.0,6080.95,0.1,67.0,0.05,337.83,0.17,5.0,18.0,28.0,8.0,12.0,0.0,N
3.0,9.0,5.0,0.21,0.8,1.0,33.71,14.84,7426.6,0.17,101.0,0.07,412.59,0.2,4.0,18.0,47.0,19.0,12.0,0.0,N
1.0,5.0,3.0,0.25,1.0,1.0,19.74,9.9,1934.51,0.07,46.0,0.1,107.47,0.33,2.0,11.0,22.0,10.0,9.0,0.0,N
4.0,29.0,15.0,0.42,0.53,1.0,40.52,27.02,29576.11,0.36,193.0,0.04,1643.12,0.07,14.0,48.0,91.0,32.0,19.0,12.2,N
1.0,5.0,3.0,0.38,1.0,1.0,18.89,5.63,597.79,0.04,26.0,0.18,33.21,0.33,2.0,10.0,10.0,8.0,9.0,0.0,N
3.0,31.0,16.0,0.36,0.5,14.0,52.14,23.89,29750.8,0.42,210.0,0.04,1652.82,0.88,15.0,51.0,91.0,40.0,21.0,2.17,N
2.0,7.0,4.0,0.31,1.0,1.0,26.73,8.46,1913.81,0.08,50.0,0.12,106.32,0.25,3.0,14.0,22.0,13.0,10.0,7.69,N
1.0,5.0,3.0,0.25,0.33,3.0,10.7,13.75,2023.29,0.05,36.0,0.07,112.41,1.0,2.0,8.0,15.0,6.0,11.0,0.0,N
1.0,5.0,3.0,0.3,0.33,3.0,9.26,12.1,1355.2,0.04,28.0,0.08,75.29,1.0,2.0,8.0,11.0,5.0,11.0,0.0,N
2.0,9.0,5.0,0.21,1.0,5.0,23.67,23.0,12520.25,0.18,107.0,0.04,695.57,1.0,4.0,21.0,46.0,17.0,17.0,4.17,N
2.0,19.0,10.0,0.42,0.4,4.0,43.97,13.19,7652.73,0.19,109.0,0.08,425.15,0.4,9.0,32.0,49.0,26.0,14.0,0.0,N
2.0,21.0,11.0,0.37,0.27,6.0,26.33,28.41,21254.38,0.25,151.0,0.04,1180.8,0.55,10.0,38.0,69.0,17.0,14.0,17.65,N
1.0,7.0,4.0,0.22,0.5,3.0,18.31,14.77,3996.21,0.09,59.0,0.07,222.01,0.75,3.0,13.0,25.0,11.0,13.0,5.56,N
22.0,19.0,10.0,0.14,0.1,5.0,35.09,30.33,32286.36,0.35,200.0,0.03,1793.69,0.5,9.0,31.0,91.0,24.0,16.0,42.48,Y
10.0,3.0,2.0,0.11,0.5,1.0,58.95,6.3,2339.72,0.12,73.0,0.16,129.97,0.5,1.0,7.0,35.0,25.0,9.0,10.53,Y
28.0,26.0,17.0,0.15,0.76,5.0,118.43,23.9,67644.11,0.94,405.0,0.04,3758.01,0.29,6.0,50.0,169.0,99.0,28.0,3.45,N
11.0,7.0,5.0,0.16,1.0,1.0,47.28,11.03,5756.98,0.17,95.0,0.09,319.83,0.2,1.0,16.0,40.0,29.0,16.0,28.57,Y
7.0,3.0,2.0,0.13,1.0,1.0,39.13,6.39,1597.11,0.08,52.0,0.16,88.73,0.5,1.0,8.0,23.0,18.0,10.0,28.57,N
14.0,5.0,3.0,0.09,0.67,1.0,37.82,17.54,11632.47,0.22,123.0,0.06,646.25,0.33,2.0,19.0,57.0,26.0,16.0,62.32,N
9.0,7.0,4.0,0.16,0.25,1.0,20.43,24.0,11768.4,0.16,102.0,0.04,653.8,0.25,3.0,16.0,48.0,14.0,14.0,39.02,N
11.0,5.0,3.0,0.09,0.67,1.0,31.15,17.15,9161.25,0.18,105.0,0.06,508.96,0.33,2.0,19.0,49.0,20.0,14.0,45.83,N
11.0,5.0,3.0,0.1,0.67,1.0,25.67,18.53,8812.64,0.16,96.0,0.05,489.59,0.33,2.0,17.0,45.0,17.0,14.0,50.98,N
6.0,3.0,2.0,0.17,0.5,1.0,18.46,16.91,5277.76,0.1,69.0,0.06,293.21,0.5,1.0,5.0,31.0,11.0,12.0,70.0,N
1.0,5.0,3.0,0.43,1.0,1.0,24.15,8.59,1782.21,0.07,48.0,0.12,99.01,0.33,2.0,12.0,21.0,11.0,9.0,0.0,N
1.0,5.0,3.0,0.3,0.67,3.0,14.33,13.6,2651.33,0.06,41.0,0.07,147.3,1.0,2.0,10.0,16.0,10.0,17.0,0.0,N
3.0,5.0,3.0,0.33,0.67,1.0,13.27,11.25,1679.37,0.05,33.0,0.09,93.3,0.33,2.0,8.0,12.0,8.0,15.0,0.0,N
1.0,41.0,28.0,0.27,0.46,14.0,40.18,114.52,526977.11,1.53,676.0,0.01,29276.51,0.5,12.0,68.0,284.0,62.0,50.0,4.81,N
4.0,33.0,17.0,0.43,0.29,7.0,51.63,25.9,34627.03,0.45,214.0,0.04,1923.72,0.41,16.0,49.0,94.0,49.0,27.0,15.0,N
4.0,33.0,17.0,0.44,0.59,8.0,47.02,30.81,44643.75,0.48,238.0,0.03,2480.21,0.47,16.0,48.0,106.0,43.0,25.0,0.0,N
1.0,15.0,8.0,0.44,0.63,5.0,26.46,21.46,12182.6,0.19,104.0,0.05,676.81,0.63,7.0,23.0,47.0,23.0,21.0,0.0,N
0.0,3.0,2.0,0.2,1.0,1.0,18.6,6.5,786.03,0.04,29.0,0.15,43.67,0.5,1.0,7.0,13.0,9.0,9.0,0.0,N
7.0,11.0,6.0,0.17,0.83,4.0,63.05,28.78,52205.44,0.6,297.0,0.03,2900.3,0.67,5.0,25.0,141.0,49.0,20.0,16.67,N
1.0,3.0,2.0,0.22,1.0,1.0,19.24,10.63,2172.39,0.07,43.0,0.09,120.69,0.5,1.0,6.0,17.0,12.0,15.0,0.0,N
0.0,5.0,3.0,0.75,1.0,3.0,12.61,6.75,574.49,0.03,23.0,0.15,31.92,1.0,2.0,9.0,6.0,4.0,9.0,0.0,N
0.0,5.0,3.0,0.5,1.0,3.0,13.67,8.0,875.14,0.04,28.0,0.13,48.62,1.0,2.0,9.0,8.0,5.0,10.0,0.0,N
1.0,7.0,4.0,0.5,0.75,3.0,14.4,10.0,1440.0,0.05,36.0,0.1,80.0,0.75,3.0,12.0,12.0,6.0,10.0,0.0,N
8.0,3.0,2.0,0.25,1.0,1.0,23.66,7.92,1482.76,0.06,42.0,0.13,82.38,0.5,1.0,10.0,19.0,12.0,10.0,0.0,N
0.0,7.0,4.0,0.36,0.25,4.0,17.45,11.69,2385.64,0.07,42.0,0.09,132.54,1.0,3.0,9.0,19.0,13.0,16.0,0.0,N
10.0,11.0,6.0,0.16,1.0,4.0,37.0,27.73,28450.7,0.34,171.0,0.04,1580.59,0.67,4.0,21.0,76.0,37.0,27.0,5.26,N
4.0,9.0,5.0,0.15,0.8,1.0,37.18,17.68,11620.19,0.22,119.0,0.06,645.57,0.2,4.0,18.0,55.0,28.0,18.0,2.94,N
2.0,7.0,4.0,0.2,0.75,3.0,25.11,14.0,4921.77,0.12,68.0,0.07,273.43,0.75,3.0,13.0,28.0,18.0,18.0,10.0,N
1.0,5.0,3.0,0.21,0.67,3.0,22.59,10.0,2259.46,0.08,47.0,0.1,125.53,1.0,2.0,8.0,20.0,14.0,14.0,0.0,N
0.0,5.0,3.0,0.27,0.33,3.0,16.4,9.1,1358.43,0.05,33.0,0.11,75.47,1.0,2.0,7.0,14.0,10.0,13.0,0.0,N
1.0,5.0,3.0,0.27,0.33,3.0,14.12,10.89,1674.72,0.05,34.0,0.09,93.04,1.0,2.0,7.0,14.0,9.0,14.0,0.0,N
3.0,9.0,5.0,0.17,0.6,3.0,30.81,17.22,9132.06,0.18,99.0,0.06,507.34,0.6,4.0,17.0,44.0,23.0,18.0,18.75,N
2.0,11.0,6.0,0.27,0.5,3.0,20.15,21.39,9220.24,0.14,81.0,0.05,512.24,0.5,5.0,15.0,35.0,18.0,22.0,0.0,N
1.0,7.0,4.0,0.18,1.0,1.0,54.76,4.7,1211.98,0.09,52.0,0.21,67.33,0.25,3.0,15.0,23.0,22.0,9.0,8.7,N
2.0,9.0,5.0,0.38,0.8,4.0,20.09,10.5,2214.54,0.07,46.0,0.1,123.03,0.8,4.0,14.0,21.0,12.0,12.0,13.33,N
0.0,3.0,2.0,0.67,0.5,1.0,10.28,4.38,196.76,0.01,13.0,0.23,10.93,0.5,2.0,5.0,5.0,4.0,7.0,0.0,N
0.0,3.0,2.0,0.67,0.5,1.0,10.28,4.38,196.76,0.01,13.0,0.23,10.93,0.5,2.0,5.0,5.0,4.0,7.0,0.0,N
0.0,3.0,2.0,0.18,1.0,1.0,31.21,6.13,1170.84,0.06,45.0,0.16,65.05,0.5,1.0,7.0,21.0,12.0,7.0,0.0,N
8.0,3.0,2.0,0.14,1.0,1.0,31.97,10.95,3831.58,0.12,70.0,0.09,212.87,0.5,1.0,6.0,32.0,19.0,13.0,6.67,N
9.0,9.0,5.0,0.16,0.6,1.0,51.73,12.95,8682.08,0.22,120.0,0.08,482.34,0.2,4.0,19.0,57.0,33.0,15.0,29.27,N
0.0,5.0,3.0,0.25,1.0,3.0,23.16,11.0,2802.69,0.08,53.0,0.09,155.7,1.0,2.0,9.0,22.0,14.0,14.0,16.67,N
0.0,3.0,2.0,0.67,0.5,1.0,9.49,3.5,116.27,0.01,10.0,0.29,6.46,0.5,2.0,6.0,3.0,3.0,7.0,0.0,N
1.0,11.0,6.0,0.55,0.67,5.0,14.62,13.72,2753.7,0.07,45.0,0.07,152.98,0.83,5.0,14.0,19.0,9.0,13.0,9.09,N
0.0,3.0,2.0,0.22,1.0,1.0,10.2,13.33,1813.33,0.05,34.0,0.08,100.74,0.5,1.0,5.0,16.0,6.0,10.0,0.0,N
0.0,9.0,5.0,0.31,0.6,5.0,19.64,19.69,7612.12,0.13,76.0,0.05,422.9,1.0,4.0,12.0,35.0,16.0,18.0,6.25,N
0.0,5.0,3.0,0.6,0.67,3.0,11.99,5.4,349.52,0.02,17.0,0.19,19.42,1.0,2.0,7.0,6.0,5.0,9.0,0.0,N
0.0,3.0,2.0,0.22,0.5,1.0,15.92,7.07,796.16,0.04,27.0,0.14,44.23,0.5,1.0,6.0,9.0,7.0,11.0,0.0,N
0.0,11.0,6.0,0.29,0.83,4.0,28.27,12.8,4632.25,0.12,70.0,0.08,257.35,0.67,5.0,19.0,32.0,20.0,16.0,9.52,N
0.0,3.0,2.0,0.29,0.5,1.0,18.62,6.5,786.59,0.04,28.0,0.15,43.7,0.5,2.0,5.0,13.0,10.0,10.0,0.0,N
0.0,3.0,2.0,0.33,0.5,1.0,6.0,6.0,216.0,0.01,12.0,0.17,12.0,0.5,1.0,6.0,4.0,2.0,6.0,0.0,N
0.0,3.0,2.0,0.33,0.5,1.0,19.23,4.89,459.61,0.03,23.0,0.2,25.53,0.5,1.0,7.0,11.0,9.0,8.0,0.0,N
7.0,7.0,4.0,0.21,1.0,1.0,20.9,18.5,7152.97,0.13,76.0,0.05,397.39,0.25,4.0,15.0,37.0,17.0,17.0,19.05,N
4.0,3.0,2.0,0.11,1.0,1.0,49.17,9.13,4099.12,0.15,89.0,0.11,227.73,0.5,1.0,11.0,42.0,23.0,10.0,0.0,N
1.0,5.0,3.0,0.15,0.67,3.0,30.43,9.95,3010.71,0.1,60.0,0.1,167.26,1.0,2.0,9.0,27.0,19.0,14.0,9.52,N
4.0,5.0,3.0,0.14,1.0,3.0,36.99,12.3,5596.5,0.15,91.0,0.08,310.92,1.0,2.0,15.0,41.0,20.0,12.0,0.0,N
1.0,3.0,2.0,0.4,0.5,1.0,10.75,6.0,387.18,0.02,18.0,0.17,21.51,0.5,1.0,6.0,6.0,4.0,8.0,0.0,N
0.0,5.0,3.0,0.25,0.33,1.0,36.25,6.35,1463.22,0.08,49.0,0.16,81.29,0.33,2.0,10.0,24.0,17.0,9.0,0.0,N
11.0,13.0,7.0,0.18,0.43,1.0,38.26,27.7,29360.62,0.35,178.0,0.04,1631.15,0.14,6.0,26.0,82.0,37.0,25.0,25.0,N
9.0,11.0,6.0,0.19,1.0,3.0,44.0,22.29,21860.16,0.33,160.0,0.04,1214.45,0.5,5.0,23.0,71.0,43.0,27.0,13.51,N
0.0,3.0,2.0,0.4,0.5,1.0,20.07,5.91,700.77,0.04,27.0,0.17,38.93,0.5,1.0,7.0,13.0,11.0,10.0,0.0,N
0.0,5.0,3.0,0.17,0.67,3.0,30.6,9.39,2697.84,0.1,58.0,0.11,149.88,1.0,2.0,9.0,26.0,18.0,13.0,0.0,N
0.0,3.0,2.0,0.4,0.5,1.0,18.39,4.89,439.63,0.03,22.0,0.2,24.42,0.5,1.0,6.0,11.0,9.0,8.0,0.0,N
0.0,3.0,2.0,0.33,0.5,1.0,10.04,5.0,250.95,0.02,14.0,0.2,13.94,0.5,1.0,5.0,5.0,4.0,8.0,0.0,N
5.0,12.0,10.0,0.24,0.9,1.0,42.39,16.16,11064.31,0.23,119.0,0.06,614.68,0.1,1.0,18.0,47.0,32.0,22.0,2.38,N
8.0,3.0,2.0,0.06,0.5,1.0,114.44,11.44,14989.46,0.44,209.0,0.09,832.75,0.5,1.0,10.0,103.0,63.0,14.0,10.53,N
4.0,11.0,8.0,0.22,1.0,3.0,33.95,14.15,6799.13,0.16,88.0,0.07,377.73,0.38,1.0,16.0,31.0,23.0,21.0,15.79,N
