@relation SelectedFeatures
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUMBER_OF_LINES numeric
@attribute Defective {Y,N}

@data
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,5.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.01,44.97,1.0,2.0,3.0,8.0,N
3.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,0.01,42.0,2.0,3.0,5.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
3.0,3.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,1.0,2.0,0.03,77.71,1.0,2.0,8.0,7.0,N
6.0,5.0,16.0,1.0,4.0,4.0,2.0,2.0,3.0,15.0,1.0,0.0,4.0,2.0,0.07,202.05,1.0,2.0,13.0,23.0,N
7.0,2.0,12.0,0.0,12.0,4.0,6.0,2.0,3.0,15.0,1.0,0.0,3.0,2.0,0.09,284.98,3.0,6.0,13.0,17.0,N
7.0,3.0,12.0,0.0,12.0,4.0,6.0,2.0,3.0,16.0,1.0,0.0,3.0,2.0,0.11,324.33,3.0,6.0,14.0,17.0,N
3.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,27.0,1.0,2.0,6.0,10.0,N
3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,0.0,0.01,22.46,1.0,2.0,6.0,10.0,N
3.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.01,34.87,1.0,2.0,6.0,8.0,N
3.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,30.0,1.0,2.0,6.0,6.0,N
3.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,0.0,0.02,70.31,1.0,2.0,9.0,6.0,N
5.0,2.0,8.0,0.0,8.0,3.0,4.0,2.0,3.0,9.0,1.0,0.0,1.0,2.0,0.08,252.01,2.0,4.0,8.0,11.0,N
3.0,1.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,0.06,175.69,1.0,2.0,5.0,8.0,N
9.0,1.0,14.0,2.0,16.0,5.0,8.0,2.0,2.0,18.0,1.0,0.0,3.0,1.0,0.09,257.83,4.0,8.0,15.0,21.0,N
5.0,12.0,11.0,4.0,8.0,3.0,4.0,2.0,3.0,21.0,1.0,0.0,2.0,0.0,0.1,293.89,2.0,4.0,20.0,19.0,N
7.0,7.0,10.0,12.0,12.0,4.0,6.0,2.0,4.0,21.0,1.0,0.0,3.0,1.0,0.09,263.11,3.0,6.0,19.0,27.0,N
3.0,8.0,7.0,9.0,4.0,2.0,2.0,2.0,2.0,14.0,1.0,0.0,1.0,0.0,0.07,199.71,1.0,2.0,14.0,19.0,N
7.0,12.0,17.0,8.0,12.0,4.0,6.0,2.0,4.0,24.0,1.0,0.0,2.0,4.0,0.1,289.51,3.0,6.0,22.0,29.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,7.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,3.0,0.03,98.1,2.0,3.0,9.0,8.0,N
5.0,4.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,1.0,0.0,0.04,125.64,2.0,4.0,15.0,6.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
5.0,1.0,6.0,0.0,4.0,3.0,2.0,2.0,1.0,10.0,1.0,0.0,4.0,0.0,0.03,76.15,1.0,2.0,9.0,12.0,N
5.0,1.0,4.0,0.0,8.0,3.0,4.0,2.0,2.0,9.0,1.0,0.0,2.0,1.0,0.02,49.83,2.0,4.0,8.0,8.0,N
3.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,0.02,64.73,1.0,2.0,6.0,7.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,2.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,62.27,2.0,3.0,5.0,5.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.01,28.53,1.0,2.0,6.0,4.0,N
3.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,28.53,1.0,2.0,6.0,4.0,N
5.0,2.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,9.0,1.0,0.0,2.0,2.0,0.03,100.08,2.0,3.0,8.0,7.0,N
3.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,0.02,68.53,1.0,2.0,6.0,7.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,3.0,1.0,0.03,104.0,1.0,2.0,8.0,10.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,24.0,1.0,2.0,5.0,9.0,N
3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,0.01,28.53,1.0,2.0,5.0,5.0,N
5.0,2.0,4.0,4.0,8.0,3.0,4.0,2.0,2.0,11.0,1.0,0.0,1.0,1.0,0.02,70.32,2.0,4.0,10.0,11.0,N
3.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,41.21,2.0,3.0,5.0,4.0,N
5.0,3.0,7.0,0.0,8.0,3.0,4.0,2.0,3.0,10.0,1.0,0.0,3.0,2.0,0.04,122.62,2.0,4.0,9.0,12.0,N
5.0,3.0,7.0,0.0,8.0,3.0,4.0,2.0,3.0,10.0,1.0,0.0,3.0,3.0,0.04,133.44,2.0,4.0,9.0,12.0,N
3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,33.22,1.0,2.0,5.0,5.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,33.22,1.0,2.0,6.0,5.0,N
3.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,43.19,1.0,2.0,5.0,10.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.01,19.65,1.0,2.0,3.0,4.0,N
12.0,9.0,18.0,2.0,12.0,8.0,6.0,2.0,7.0,28.0,5.0,0.0,2.0,1.0,0.11,315.0,3.0,6.0,22.0,24.0,N
5.0,8.0,12.0,3.0,8.0,3.0,4.0,2.0,3.0,18.0,1.0,0.0,3.0,2.0,0.07,208.5,2.0,4.0,17.0,20.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,22.46,1.0,2.0,5.0,4.0,N
5.0,3.0,4.0,0.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,0.06,173.92,2.0,4.0,14.0,7.0,N
3.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,1.0,0.03,77.71,1.0,2.0,7.0,10.0,N
3.0,3.0,7.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,1.0,0.03,79.95,1.0,2.0,8.0,11.0,N
7.0,3.0,13.0,1.0,12.0,4.0,6.0,2.0,3.0,20.0,1.0,0.0,2.0,1.0,0.1,312.48,3.0,6.0,18.0,18.0,N
11.0,8.0,20.0,5.0,20.0,6.0,10.0,2.0,5.0,34.0,1.0,0.0,4.0,1.0,0.15,445.0,5.0,10.0,30.0,31.0,N
3.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,3.0,2.0,0.04,123.19,1.0,2.0,7.0,12.0,N
5.0,4.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,14.0,1.0,0.0,3.0,3.0,0.08,225.95,2.0,4.0,13.0,15.0,N
5.0,5.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,3.0,3.0,0.08,247.76,2.0,4.0,14.0,15.0,N
5.0,4.0,9.0,1.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,3.0,1.0,0.08,239.72,2.0,4.0,15.0,15.0,N
5.0,2.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,8.0,N
5.0,2.0,5.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,2.0,2.0,0.03,96.0,2.0,3.0,9.0,10.0,N
9.0,4.0,16.0,1.0,16.0,5.0,8.0,2.0,4.0,29.0,1.0,0.0,2.0,1.0,0.16,480.0,4.0,8.0,26.0,21.0,N
7.0,4.0,9.0,1.0,12.0,4.0,6.0,2.0,4.0,20.0,1.0,0.0,3.0,4.0,0.1,314.04,3.0,6.0,18.0,16.0,N
13.0,4.0,15.0,1.0,24.0,7.0,12.0,2.0,7.0,37.0,1.0,0.0,2.0,6.0,0.21,641.07,6.0,12.0,32.0,22.0,N
7.0,4.0,9.0,1.0,12.0,4.0,6.0,2.0,4.0,20.0,1.0,0.0,3.0,5.0,0.1,309.13,3.0,6.0,18.0,17.0,N
7.0,5.0,10.0,1.0,12.0,4.0,6.0,2.0,4.0,25.0,1.0,0.0,3.0,1.0,0.12,352.53,3.0,6.0,23.0,16.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,22.46,1.0,2.0,5.0,4.0,N
7.0,4.0,6.0,0.0,12.0,4.0,6.0,2.0,4.0,22.0,1.0,0.0,1.0,1.0,0.08,247.59,3.0,6.0,20.0,9.0,N
7.0,4.0,8.0,0.0,12.0,4.0,6.0,2.0,4.0,18.0,1.0,0.0,2.0,0.0,0.07,214.05,3.0,6.0,16.0,12.0,N
5.0,2.0,3.0,0.0,8.0,3.0,4.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,0.03,94.01,2.0,4.0,10.0,6.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,57.36,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,57.36,1.0,2.0,7.0,7.0,N
7.0,3.0,14.0,1.0,12.0,4.0,6.0,2.0,3.0,21.0,1.0,0.0,2.0,1.0,0.11,326.9,3.0,6.0,19.0,19.0,N
5.0,3.0,6.0,0.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,0.07,220.08,2.0,4.0,14.0,9.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,0.03,97.67,1.0,2.0,7.0,9.0,N
11.0,7.0,20.0,5.0,20.0,6.0,10.0,2.0,5.0,33.0,1.0,0.0,4.0,1.0,0.14,417.09,5.0,10.0,29.0,31.0,N
5.0,3.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,13.0,1.0,0.0,3.0,2.0,0.07,204.33,2.0,4.0,12.0,14.0,N
5.0,3.0,9.0,1.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,3.0,1.0,0.07,210.91,2.0,4.0,14.0,15.0,N
7.0,7.0,13.0,1.0,8.0,4.0,4.0,2.0,4.0,19.0,1.0,0.0,3.0,1.0,0.06,171.67,2.0,4.0,17.0,19.0,N
9.0,7.0,20.0,3.0,12.0,5.0,6.0,2.0,5.0,22.0,1.0,0.0,5.0,0.0,0.1,294.41,3.0,6.0,19.0,30.0,N
21.0,3.0,22.0,13.0,40.0,11.0,20.0,2.0,11.0,43.0,1.0,0.0,2.0,2.0,0.14,421.99,10.0,20.0,34.0,38.0,N
7.0,9.0,11.0,5.0,12.0,4.0,6.0,2.0,4.0,22.0,1.0,0.0,1.0,2.0,0.11,331.71,3.0,6.0,20.0,19.0,N
5.0,3.0,8.0,3.0,8.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,1.0,1.0,0.06,175.69,2.0,4.0,10.0,14.0,N
3.0,4.0,12.0,8.0,4.0,2.0,2.0,2.0,1.0,9.0,1.0,0.0,1.0,4.0,0.12,371.33,1.0,2.0,9.0,26.0,Y
3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,1.0,2.0,0.05,144.0,1.0,2.0,7.0,9.0,N
3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,0.05,142.62,1.0,2.0,8.0,9.0,N
5.0,3.0,11.0,5.0,8.0,3.0,4.0,2.0,2.0,16.0,1.0,0.0,2.0,0.0,0.14,427.5,2.0,4.0,15.0,20.0,N
9.0,3.0,32.0,4.0,16.0,5.0,8.0,2.0,3.0,26.0,3.0,0.0,4.0,0.0,0.57,1704.43,4.0,8.0,23.0,42.0,N
3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,0.05,142.62,1.0,2.0,8.0,9.0,N
3.0,12.0,9.0,4.0,4.0,2.0,2.0,2.0,2.0,20.0,1.0,0.0,3.0,2.0,0.1,304.23,1.0,2.0,20.0,17.0,N
5.0,1.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,7.0,3.0,1.0,1.0,1.0,0.03,76.0,2.0,3.0,6.0,6.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.04,120.0,1.0,2.0,7.0,8.0,N
10.0,14.0,22.0,0.0,12.0,6.0,6.0,2.0,6.0,35.0,1.0,0.0,5.0,2.0,0.22,666.81,3.0,6.0,31.0,29.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,55.35,1.0,2.0,7.0,8.0,N
5.0,1.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,7.0,3.0,1.0,1.0,1.0,0.03,76.0,2.0,3.0,6.0,6.0,N
5.0,2.0,4.0,0.0,8.0,3.0,4.0,2.0,2.0,12.0,1.0,0.0,1.0,1.0,0.03,94.01,2.0,4.0,11.0,7.0,N
3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,31.7,1.0,2.0,5.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,3.0,1.0,0.02,58.81,1.0,2.0,7.0,9.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,0.01,36.54,1.0,2.0,6.0,6.0,N
11.0,8.0,16.0,2.0,18.0,6.0,8.0,2.25,6.0,29.0,4.0,0.0,1.0,1.0,0.16,490.0,5.0,9.0,25.0,21.0,N
7.0,6.0,13.0,0.0,12.0,4.0,6.0,2.0,3.0,22.0,1.0,0.0,4.0,1.0,0.08,226.18,3.0,6.0,20.0,19.0,N
21.0,9.0,21.0,0.0,32.0,11.0,12.0,2.67,7.0,44.0,7.0,0.0,4.0,2.0,0.2,589.37,10.0,16.0,35.0,28.0,N
3.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.03,93.77,1.0,2.0,9.0,5.0,N
3.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,1.0,0.03,78.14,1.0,2.0,8.0,10.0,N
3.0,5.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,3.0,3.0,0.05,151.24,1.0,2.0,12.0,13.0,N
9.0,3.0,10.0,0.0,12.0,5.0,4.0,3.0,3.0,16.0,5.0,1.0,2.0,2.0,0.08,242.76,4.0,6.0,13.0,14.0,N
3.0,1.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.03,101.58,1.0,2.0,6.0,9.0,N
5.0,3.0,7.0,0.0,6.0,3.0,2.0,3.0,3.0,9.0,3.0,1.0,1.0,2.0,0.05,149.28,2.0,3.0,8.0,11.0,N
3.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.03,87.57,1.0,2.0,9.0,5.0,N
5.0,3.0,9.0,0.0,8.0,3.0,4.0,2.0,3.0,12.0,1.0,0.0,2.0,1.0,0.05,151.27,2.0,4.0,11.0,13.0,N
3.0,5.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,3.0,3.0,0.05,151.24,1.0,2.0,12.0,13.0,N
7.0,4.0,10.0,0.0,10.0,4.0,4.0,2.5,4.0,15.0,4.0,1.0,2.0,2.0,0.07,211.52,3.0,5.0,13.0,14.0,N
5.0,4.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,1.0,3.0,0.05,140.0,2.0,4.0,15.0,6.0,N
7.0,4.0,9.0,0.0,10.0,4.0,4.0,2.5,4.0,17.0,3.0,0.0,2.0,2.0,0.07,196.21,3.0,5.0,15.0,13.0,N
5.0,7.0,8.0,0.0,8.0,3.0,4.0,2.0,3.0,20.0,1.0,0.0,3.0,5.0,0.1,285.5,2.0,4.0,19.0,15.0,N
9.0,5.0,10.0,0.0,12.0,5.0,4.0,3.0,5.0,19.0,5.0,1.0,2.0,3.0,0.08,250.25,4.0,6.0,16.0,15.0,N
3.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.03,85.11,1.0,2.0,6.0,9.0,N
9.0,3.0,9.0,0.0,12.0,5.0,4.0,3.0,4.0,15.0,5.0,1.0,1.0,2.0,0.09,267.53,4.0,6.0,12.0,13.0,N
3.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.03,87.57,1.0,2.0,9.0,5.0,N
3.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,1.0,0.03,78.14,1.0,2.0,8.0,10.0,N
3.0,5.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,3.0,3.0,0.05,151.24,1.0,2.0,12.0,13.0,N
7.0,4.0,10.0,0.0,10.0,4.0,4.0,2.5,4.0,15.0,4.0,1.0,2.0,2.0,0.07,211.52,3.0,5.0,13.0,14.0,N
3.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,13.93,1.0,2.0,5.0,5.0,N
3.0,3.0,8.0,1.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,3.0,3.0,0.04,112.59,1.0,2.0,6.0,14.0,N
5.0,1.0,7.0,1.0,8.0,3.0,4.0,2.0,2.0,11.0,1.0,0.0,3.0,1.0,0.03,100.0,2.0,4.0,10.0,13.0,N
7.0,1.0,9.0,1.0,12.0,4.0,6.0,2.0,2.0,15.0,4.0,1.0,3.0,2.0,0.05,143.06,3.0,6.0,13.0,15.0,N
7.0,1.0,9.0,1.0,12.0,4.0,6.0,2.0,2.0,15.0,4.0,1.0,3.0,2.0,0.05,143.06,3.0,6.0,13.0,15.0,N
7.0,5.0,10.0,2.0,12.0,4.0,6.0,2.0,3.0,19.0,4.0,1.0,3.0,2.0,0.09,264.4,3.0,6.0,17.0,17.0,N
7.0,1.0,8.0,1.0,12.0,4.0,6.0,2.0,2.0,15.0,1.0,0.0,3.0,3.0,0.05,137.61,3.0,6.0,13.0,14.0,N
5.0,2.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,1.0,0.0,0.03,87.57,2.0,4.0,10.0,6.0,N
5.0,2.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,1.0,0.0,0.04,116.0,2.0,4.0,10.0,6.0,N
3.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.03,85.11,1.0,2.0,6.0,9.0,N
5.0,3.0,7.0,0.0,6.0,3.0,2.0,3.0,3.0,9.0,3.0,1.0,1.0,2.0,0.05,149.28,2.0,3.0,8.0,11.0,N
3.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.03,87.57,1.0,2.0,9.0,5.0,N
5.0,4.0,9.0,0.0,8.0,3.0,4.0,2.0,3.0,12.0,1.0,0.0,2.0,1.0,0.05,152.93,2.0,4.0,11.0,13.0,N
3.0,5.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,3.0,3.0,0.05,151.24,1.0,2.0,12.0,13.0,N
7.0,4.0,10.0,0.0,10.0,4.0,4.0,2.5,4.0,15.0,4.0,1.0,2.0,2.0,0.07,211.52,3.0,5.0,13.0,14.0,N
21.0,8.0,29.0,5.0,36.0,11.0,16.0,2.25,11.0,54.0,9.0,0.0,2.0,4.0,0.32,964.36,10.0,18.0,45.0,41.0,N
13.0,7.0,24.0,0.0,24.0,7.0,12.0,2.0,5.0,39.0,1.0,0.0,5.0,1.0,0.16,471.22,6.0,12.0,34.0,31.0,N
25.0,10.0,36.0,0.0,44.0,13.0,20.0,2.2,11.0,62.0,12.0,0.0,5.0,2.0,0.34,1016.49,12.0,22.0,51.0,44.0,N
