@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUMBER_OF_LINES numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
4.0,3.0,2.0,0.0,4.0,2.0,0.29,2.0,2.0,6.0,0.0,0.03,20.0,76.15,0.5,1.0,2.0,6.0,25.0,7.0,N
17.0,23.0,6.0,2.0,32.0,1.0,0.01,16.0,2.0,58.0,0.0,0.55,277.0,1649.31,1.0,8.0,16.0,46.0,125.0,96.0,N
15.0,15.0,12.0,0.0,28.0,8.0,0.11,14.0,2.0,41.0,1.0,0.35,182.0,1052.21,0.13,7.0,14.0,35.0,140.0,73.0,N
12.0,1.0,7.0,0.0,0.0,1.0,0.07,0.0,0.0,11.0,0.0,0.09,57.0,276.9,1.0,0.0,0.0,12.0,49.0,14.0,N
8.0,3.0,4.0,0.0,4.0,2.0,0.18,2.0,2.0,9.0,0.0,0.05,36.0,155.59,0.5,1.0,2.0,9.0,37.0,11.0,N
11.0,1.0,7.0,0.0,0.0,1.0,0.08,0.0,0.0,11.0,0.0,0.07,48.0,222.91,1.0,0.0,0.0,12.0,43.0,12.0,N
7.0,1.0,2.0,0.0,0.0,1.0,0.17,0.0,0.0,5.0,0.0,0.03,26.0,98.99,1.0,0.0,0.0,6.0,25.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,2.0,0.01,12.0,41.51,1.0,0.0,0.0,3.0,5.0,2.0,N
31.0,25.0,5.0,9.0,0.0,14.0,0.15,0.0,0.0,54.0,3.0,0.51,269.0,1518.2,0.86,0.0,0.0,42.0,204.0,94.0,N
7.0,1.0,4.0,2.0,0.0,1.0,0.07,0.0,0.0,5.0,0.0,0.07,50.0,212.4,1.0,0.0,0.0,6.0,38.0,14.0,N
2.0,3.0,1.0,0.0,0.0,2.0,0.18,0.0,0.0,7.0,0.0,0.04,27.0,112.59,0.5,0.0,0.0,7.0,15.0,11.0,N
4.0,5.0,1.0,0.0,0.0,3.0,0.27,0.0,0.0,9.0,0.0,0.05,32.0,135.93,1.0,0.0,0.0,8.0,21.0,11.0,N
13.0,11.0,3.0,1.0,0.0,6.0,0.21,0.0,0.0,23.0,4.0,0.24,141.0,728.96,0.5,0.0,0.0,19.0,85.0,28.0,N
4.0,5.0,1.0,2.0,0.0,3.0,0.27,0.0,0.0,11.0,1.0,0.03,24.0,93.77,0.33,0.0,0.0,10.0,26.0,11.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,1.0,0.01,7.0,19.65,1.0,0.0,0.0,3.0,8.0,2.0,N
4.0,1.0,3.0,0.0,0.0,1.0,0.2,0.0,0.0,4.0,0.0,0.03,26.0,104.0,1.0,0.0,0.0,5.0,20.0,5.0,N
5.0,1.0,2.0,0.0,0.0,1.0,0.25,0.0,0.0,3.0,0.0,0.02,17.0,64.73,1.0,0.0,0.0,4.0,20.0,4.0,N
1.0,3.0,0.0,0.0,0.0,2.0,0.67,0.0,0.0,5.0,0.0,0.04,27.0,108.0,0.5,0.0,0.0,5.0,6.0,3.0,N
1.0,3.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,6.0,0.0,0.04,29.0,110.41,0.5,1.0,2.0,6.0,7.0,4.0,N
1.0,3.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,5.0,1.0,0.03,25.0,100.0,0.5,0.0,0.0,5.0,7.0,5.0,N
1.0,36.0,2.0,1.0,0.0,21.0,0.42,0.0,0.0,77.0,5.0,0.68,345.0,2037.88,0.43,0.0,0.0,58.0,52.0,50.0,N
37.0,48.0,0.0,1.0,0.0,27.0,0.23,0.0,0.0,93.0,4.0,0.99,482.0,2964.18,0.48,0.0,0.0,68.0,203.0,116.0,N
3.0,10.0,5.0,0.0,0.0,6.0,0.16,0.0,0.0,26.0,3.0,0.4,203.0,1194.18,0.17,0.0,0.0,22.0,42.0,37.0,N
11.0,11.0,12.0,1.0,0.0,6.0,0.23,0.0,0.0,37.0,0.0,0.22,124.0,659.92,0.83,0.0,0.0,33.0,39.0,26.0,N
1.0,3.0,3.0,1.0,0.0,2.0,0.25,0.0,0.0,8.0,0.0,0.04,31.0,133.98,0.5,0.0,0.0,8.0,11.0,8.0,N
0.0,5.0,1.0,1.0,0.0,3.0,0.43,0.0,0.0,10.0,0.0,0.04,32.0,121.84,0.33,0.0,0.0,9.0,10.0,7.0,N
1.0,5.0,2.0,0.0,0.0,3.0,0.6,0.0,0.0,9.0,0.0,0.02,19.0,68.11,0.33,0.0,0.0,8.0,8.0,5.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,2.0,0.01,12.0,39.86,1.0,0.0,0.0,3.0,55.0,4.0,N
0.0,3.0,1.0,0.0,4.0,2.0,0.22,2.0,2.0,7.0,0.0,0.04,30.0,117.21,0.5,1.0,2.0,7.0,11.0,9.0,N
1.0,16.0,0.0,5.0,0.0,12.0,0.26,0.0,0.0,34.0,5.0,0.28,158.0,840.86,0.5,0.0,0.0,24.0,48.0,46.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,2.0,2.0,0.01,11.0,36.54,1.0,0.0,0.0,3.0,6.0,5.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,1.0,0.01,11.0,38.05,1.0,0.0,0.0,3.0,5.0,4.0,N
1.0,1.0,2.0,0.0,0.0,1.0,0.2,0.0,0.0,3.0,1.0,0.03,21.0,77.71,1.0,0.0,0.0,4.0,7.0,5.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,0.0,0.02,19.0,74.23,1.0,0.0,0.0,2.0,6.0,3.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,1.0,0.02,14.0,50.19,1.0,0.0,0.0,3.0,5.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.0,5.0,11.61,1.0,0.0,0.0,2.0,5.0,4.0,N
3.0,7.0,2.0,0.0,0.0,4.0,0.31,0.0,0.0,14.0,3.0,0.13,79.0,395.0,0.25,0.0,0.0,12.0,17.0,13.0,N
4.0,25.0,1.0,0.0,0.0,13.0,0.43,0.0,0.0,71.0,1.0,0.31,189.0,927.4,0.08,0.0,0.0,60.0,35.0,30.0,N
4.0,3.0,1.0,0.0,0.0,2.0,0.13,0.0,0.0,6.0,3.0,0.08,49.0,232.99,0.5,0.0,0.0,6.0,57.0,15.0,N
4.0,27.0,5.0,0.0,0.0,14.0,0.41,0.0,0.0,61.0,4.0,0.41,230.0,1240.23,1.0,0.0,0.0,49.0,65.0,34.0,N
1.0,3.0,2.0,0.0,0.0,2.0,0.29,0.0,0.0,7.0,1.0,0.03,24.0,100.08,0.5,0.0,0.0,7.0,10.0,7.0,N
1.0,17.0,4.0,0.0,0.0,9.0,0.5,0.0,0.0,36.0,1.0,0.19,111.0,564.71,1.0,0.0,0.0,29.0,21.0,18.0,N
16.0,108.0,18.0,6.0,0.0,56.0,0.41,0.0,0.0,241.0,2.0,1.85,842.0,5557.13,0.75,0.0,0.0,187.0,161.0,135.0,N
1.0,5.0,1.0,0.0,0.0,3.0,0.43,0.0,0.0,10.0,0.0,0.04,26.0,110.45,1.0,0.0,0.0,9.0,10.0,7.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.11,0.0,0.0,1.0,3.0,0.05,34.0,138.97,1.0,0.0,0.0,2.0,12.0,9.0,N
3.0,7.0,3.0,0.0,12.0,4.0,0.5,6.0,2.0,16.0,0.0,0.07,49.0,204.33,0.25,3.0,6.0,14.0,17.0,8.0,N
3.0,7.0,3.0,0.0,12.0,4.0,0.5,6.0,2.0,16.0,0.0,0.07,49.0,204.33,0.25,3.0,6.0,14.0,17.0,8.0,N
2.0,9.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,18.0,2.0,0.05,35.0,136.74,0.8,0.0,0.0,15.0,14.0,10.0,N
45.0,30.0,5.0,3.0,52.0,16.0,0.27,26.0,2.0,69.0,0.0,0.51,277.0,1521.24,1.0,13.0,26.0,55.0,150.0,60.0,N
11.0,9.0,0.0,0.0,16.0,5.0,0.23,8.0,2.0,18.0,0.0,0.2,116.0,585.15,0.2,4.0,8.0,15.0,44.0,22.0,N
1.0,3.0,1.0,0.0,4.0,2.0,0.5,2.0,2.0,5.0,0.0,0.04,28.0,126.66,0.5,1.0,2.0,5.0,8.0,4.0,N
20.0,9.0,3.0,3.0,16.0,5.0,0.19,8.0,2.0,23.0,0.0,0.3,168.0,905.91,0.2,4.0,8.0,20.0,57.0,27.0,N
5.0,3.0,3.0,0.0,4.0,2.0,0.17,2.0,2.0,9.0,0.0,0.09,60.0,263.54,0.5,1.0,2.0,9.0,21.0,12.0,N
6.0,5.0,3.0,0.0,8.0,3.0,0.16,4.0,2.0,15.0,0.0,0.19,119.0,578.1,0.33,2.0,4.0,14.0,28.0,19.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
1.0,3.0,1.0,0.0,4.0,2.0,0.29,2.0,2.0,7.0,0.0,0.03,22.0,88.0,0.5,1.0,2.0,7.0,10.0,7.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,0.0,0.01,12.0,39.86,1.0,0.0,0.0,3.0,7.0,4.0,N
3.0,7.0,0.0,0.0,10.0,4.0,0.44,4.0,2.5,12.0,0.0,0.04,32.0,133.44,0.75,3.0,5.0,10.0,14.0,9.0,N
9.0,13.0,3.0,3.0,24.0,7.0,0.23,12.0,2.0,30.0,0.0,0.16,96.0,488.4,0.57,6.0,12.0,25.0,42.0,30.0,N
31.0,24.0,2.0,1.0,14.0,19.0,0.24,6.0,2.33,58.0,0.0,0.52,267.0,1550.56,0.05,4.0,7.0,41.0,122.0,80.0,N
2.0,3.0,2.0,0.0,4.0,2.0,0.18,2.0,2.0,8.0,0.0,0.04,29.0,116.0,0.5,1.0,2.0,8.0,16.0,11.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.01,7.0,16.25,1.0,0.0,0.0,2.0,7.0,4.0,N
5.0,5.0,3.0,1.0,8.0,3.0,0.21,4.0,2.0,14.0,0.0,0.05,40.0,163.5,0.33,2.0,4.0,13.0,22.0,14.0,N
2.0,1.0,1.0,0.0,0.0,1.0,0.14,0.0,0.0,2.0,0.0,0.03,23.0,85.11,1.0,0.0,0.0,3.0,11.0,7.0,N
10.0,5.0,0.0,0.0,8.0,3.0,0.14,4.0,2.0,11.0,0.0,0.15,108.0,450.35,0.33,2.0,4.0,10.0,39.0,22.0,N
21.0,16.0,4.0,1.0,0.0,15.0,0.17,0.0,0.0,55.0,0.0,0.66,336.0,1976.57,0.07,0.0,0.0,42.0,113.0,90.0,N
8.0,11.0,2.0,0.0,18.0,6.0,0.19,8.0,2.25,23.0,0.0,0.17,102.0,514.53,0.83,5.0,9.0,19.0,46.0,32.0,N
8.0,13.0,2.0,2.0,22.0,7.0,0.26,10.0,2.2,28.0,0.0,0.27,159.0,802.06,0.43,6.0,11.0,23.0,46.0,27.0,N
1.0,7.0,0.0,0.0,10.0,4.0,0.57,4.0,2.5,12.0,0.0,0.04,29.0,116.0,0.75,3.0,5.0,10.0,10.0,7.0,N
24.0,13.0,7.0,2.0,22.0,7.0,0.21,10.0,2.2,31.0,0.0,0.27,149.0,803.46,0.43,6.0,11.0,26.0,92.0,34.0,N
2.0,5.0,1.0,0.0,8.0,3.0,0.25,4.0,2.0,13.0,0.0,0.11,74.0,334.74,0.33,2.0,4.0,12.0,16.0,12.0,N
10.0,13.0,2.0,2.0,22.0,7.0,0.47,10.0,2.2,22.0,0.0,0.2,117.0,585.0,0.14,6.0,11.0,17.0,34.0,15.0,N
7.0,3.0,2.0,0.0,4.0,2.0,0.15,2.0,2.0,8.0,0.0,0.07,48.0,210.83,0.5,1.0,2.0,8.0,23.0,13.0,N
23.0,7.0,4.0,3.0,12.0,1.0,0.03,6.0,2.0,21.0,0.0,0.25,142.0,739.74,1.0,3.0,6.0,19.0,70.0,31.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,2.0,4.0,2.0,N
2.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,0.0,0.02,14.0,50.19,1.0,0.0,0.0,2.0,23.0,3.0,N
13.0,11.0,3.0,3.0,20.0,6.0,0.21,10.0,2.0,27.0,0.0,0.21,121.0,615.58,0.17,5.0,10.0,23.0,48.0,28.0,N
3.0,5.0,2.0,0.0,8.0,3.0,0.17,4.0,2.0,13.0,0.0,0.19,120.0,570.59,0.33,2.0,4.0,12.0,23.0,18.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.01,10.0,31.7,1.0,0.0,0.0,2.0,4.0,2.0,N
3.0,3.0,0.0,1.0,0.0,2.0,0.18,0.0,0.0,6.0,0.0,0.05,45.0,155.67,0.5,0.0,0.0,6.0,18.0,11.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.01,9.0,28.53,1.0,0.0,0.0,2.0,5.0,2.0,N
3.0,1.0,3.0,0.0,0.0,1.0,0.09,0.0,0.0,4.0,0.0,0.06,43.0,188.87,1.0,0.0,0.0,5.0,33.0,11.0,N
5.0,1.0,3.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,0.0,0.05,37.0,159.91,1.0,0.0,0.0,5.0,38.0,10.0,N
14.0,25.0,8.0,3.0,0.0,13.0,0.16,0.0,0.0,61.0,0.0,0.75,391.0,2260.51,0.54,0.0,0.0,50.0,119.0,79.0,N
10.0,9.0,3.0,2.0,0.0,5.0,0.28,0.0,0.0,17.0,0.0,0.13,88.0,403.48,0.6,0.0,0.0,14.0,32.0,18.0,N
5.0,1.0,3.0,0.0,0.0,1.0,0.11,0.0,0.0,5.0,0.0,0.09,62.0,284.27,1.0,0.0,0.0,6.0,19.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
4.0,7.0,2.0,0.0,0.0,4.0,0.4,0.0,0.0,13.0,0.0,0.11,68.0,330.34,0.75,0.0,0.0,11.0,19.0,10.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,3.0,0.0,0.03,26.0,98.99,1.0,0.0,0.0,4.0,5.0,2.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,3.0,0.0,0.04,30.0,117.21,1.0,0.0,0.0,4.0,5.0,2.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,3.0,0.0,0.04,31.0,126.71,1.0,0.0,0.0,4.0,23.0,4.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.03,23.0,87.57,1.0,0.0,0.0,2.0,7.0,4.0,N
20.0,13.0,13.0,1.0,0.0,9.0,0.17,0.0,0.0,35.0,0.0,0.35,175.0,1041.98,0.11,0.0,0.0,28.0,94.0,53.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,8.0,2.0,N
2.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,7.0,2.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,0.0,0.01,9.0,28.53,1.0,0.0,0.0,3.0,8.0,3.0,N
2.0,5.0,2.0,1.0,0.0,3.0,0.23,0.0,0.0,12.0,0.0,0.07,42.0,195.04,0.33,0.0,0.0,11.0,20.0,13.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,2.0,2.0,0.03,25.0,102.19,1.0,0.0,0.0,3.0,12.0,10.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,2.0,3.0,0.03,21.0,79.95,1.0,0.0,0.0,3.0,12.0,10.0,N
31.0,7.0,4.0,8.0,10.0,4.0,0.14,4.0,2.5,16.0,2.0,0.21,120.0,638.63,0.75,3.0,5.0,14.0,84.0,29.0,N
23.0,5.0,1.0,5.0,8.0,3.0,0.14,4.0,2.0,11.0,0.0,0.11,69.0,316.36,0.33,2.0,4.0,10.0,61.0,22.0,N
26.0,9.0,3.0,7.0,16.0,5.0,0.17,8.0,2.0,22.0,0.0,0.16,99.0,490.47,0.2,4.0,8.0,19.0,81.0,29.0,N
30.0,11.0,3.0,9.0,18.0,6.0,0.17,8.0,2.25,23.0,1.0,0.25,141.0,760.32,0.67,5.0,9.0,19.0,93.0,35.0,N
8.0,3.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,5.0,0.0,0.03,26.0,104.0,0.5,1.0,2.0,5.0,22.0,5.0,N
22.0,13.0,4.0,8.0,24.0,7.0,0.27,12.0,2.0,30.0,0.0,0.16,93.0,469.13,0.14,6.0,12.0,25.0,72.0,26.0,N
30.0,11.0,2.0,9.0,20.0,6.0,0.19,10.0,2.0,24.0,1.0,0.16,94.0,478.22,0.17,5.0,10.0,20.0,80.0,32.0,N
12.0,5.0,2.0,0.0,8.0,3.0,0.27,4.0,2.0,11.0,0.0,0.06,40.0,180.94,0.33,2.0,4.0,10.0,37.0,11.0,N
40.0,21.0,6.0,15.0,34.0,11.0,0.16,14.0,2.43,42.0,0.0,0.58,296.0,1726.54,0.82,10.0,17.0,33.0,196.0,67.0,N
34.0,15.0,5.0,9.0,20.0,8.0,0.2,6.0,3.33,27.0,0.0,0.34,184.0,1022.04,0.13,7.0,10.0,21.0,138.0,41.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
24.0,9.0,2.0,5.0,16.0,5.0,0.22,8.0,2.0,17.0,1.0,0.17,101.0,509.48,0.2,4.0,8.0,14.0,63.0,23.0,N
15.0,3.0,1.0,2.0,4.0,2.0,0.2,2.0,2.0,8.0,1.0,0.09,61.0,279.68,0.5,1.0,2.0,8.0,35.0,10.0,N
19.0,5.0,1.0,2.0,6.0,3.0,0.21,2.0,3.0,9.0,4.0,0.13,83.0,390.14,1.0,2.0,3.0,8.0,49.0,14.0,N
77.0,33.0,6.0,23.0,54.0,17.0,0.21,22.0,2.45,66.0,1.0,0.62,320.0,1866.52,0.82,16.0,27.0,51.0,218.0,81.0,N
24.0,9.0,3.0,6.0,16.0,5.0,0.14,8.0,2.0,24.0,1.0,0.28,169.0,845.0,0.2,4.0,8.0,21.0,77.0,36.0,N
38.0,29.0,1.0,11.0,46.0,15.0,0.3,18.0,2.56,50.0,1.0,0.33,189.0,991.86,0.8,14.0,23.0,37.0,114.0,50.0,N
89.0,35.0,5.0,25.0,64.0,18.0,0.17,30.0,2.13,78.0,1.0,0.79,399.0,2375.72,0.56,17.0,32.0,62.0,238.0,104.0,N
27.0,9.0,3.0,5.0,14.0,5.0,0.24,6.0,2.33,20.0,1.0,0.13,83.0,394.66,0.6,4.0,7.0,17.0,66.0,21.0,N
13.0,1.0,1.0,1.0,0.0,1.0,0.09,0.0,0.0,2.0,2.0,0.09,61.0,279.68,1.0,0.0,0.0,3.0,34.0,11.0,N
79.0,35.0,5.0,24.0,58.0,18.0,0.2,24.0,2.42,67.0,1.0,0.63,326.0,1901.52,0.83,17.0,29.0,51.0,232.0,89.0,N
90.0,37.0,4.0,26.0,68.0,19.0,0.17,32.0,2.13,80.0,1.0,0.81,407.0,2423.36,0.58,18.0,34.0,63.0,250.0,112.0,N
27.0,9.0,2.0,5.0,14.0,5.0,0.24,6.0,2.33,19.0,1.0,0.11,73.0,339.0,0.6,4.0,7.0,16.0,69.0,21.0,N
20.0,15.0,4.0,5.0,22.0,8.0,0.32,8.0,2.75,24.0,1.0,0.19,115.0,564.29,0.75,7.0,11.0,18.0,60.0,25.0,N
19.0,5.0,4.0,2.0,0.0,4.0,0.22,0.0,0.0,10.0,1.0,0.1,62.0,307.16,0.25,0.0,0.0,8.0,48.0,18.0,N
35.0,14.0,12.0,1.0,0.0,13.0,0.3,0.0,0.0,28.0,1.0,0.24,128.0,733.17,0.08,0.0,0.0,17.0,83.0,44.0,N
12.0,5.0,1.0,2.0,6.0,3.0,0.3,2.0,3.0,8.0,1.0,0.06,37.0,167.37,1.0,2.0,3.0,7.0,30.0,10.0,N
13.0,5.0,1.0,2.0,6.0,3.0,0.3,2.0,3.0,8.0,1.0,0.06,37.0,167.37,1.0,2.0,3.0,7.0,31.0,10.0,N
11.0,3.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,5.0,1.0,0.03,24.0,91.38,0.5,1.0,2.0,5.0,32.0,5.0,N
40.0,11.0,2.0,10.0,18.0,6.0,0.12,8.0,2.25,23.0,1.0,0.34,194.0,1032.45,1.0,5.0,9.0,19.0,120.0,52.0,N
18.0,3.0,2.0,3.0,4.0,2.0,0.15,2.0,2.0,7.0,1.0,0.06,42.0,187.3,0.5,1.0,2.0,7.0,44.0,13.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
30.0,7.0,1.0,4.0,12.0,4.0,0.22,6.0,2.0,15.0,0.0,0.09,62.0,280.46,0.25,3.0,6.0,13.0,75.0,18.0,N
39.0,9.0,2.0,5.0,16.0,5.0,0.22,8.0,2.0,19.0,0.0,0.15,90.0,461.64,0.2,4.0,8.0,16.0,84.0,23.0,N
37.0,15.0,3.0,9.0,26.0,8.0,0.15,12.0,2.17,35.0,0.0,0.4,220.0,1208.21,0.13,7.0,13.0,29.0,163.0,55.0,N
27.0,9.0,0.0,7.0,16.0,5.0,0.23,8.0,2.0,17.0,0.0,0.12,77.0,357.58,0.2,4.0,8.0,14.0,59.0,22.0,N
14.0,9.0,2.0,1.0,14.0,5.0,0.45,6.0,2.33,16.0,0.0,0.06,43.0,194.51,0.2,4.0,7.0,13.0,51.0,11.0,N
8.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,0.0,0.06,71.0,183.53,1.0,0.0,0.0,2.0,30.0,15.0,N
25.0,13.0,1.0,4.0,24.0,7.0,0.19,12.0,2.0,29.0,0.0,0.44,240.0,1318.04,0.14,6.0,12.0,24.0,88.0,36.0,N
30.0,21.0,5.0,7.0,38.0,11.0,0.27,18.0,2.11,47.0,0.0,0.37,203.0,1121.28,0.09,10.0,19.0,38.0,118.0,41.0,N
24.0,12.0,8.0,6.0,12.0,7.0,0.23,6.0,2.0,29.0,0.0,2.08,1107.0,6247.75,0.14,3.0,6.0,24.0,88.0,30.0,N
6.0,3.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,6.0,2.0,0.02,16.0,53.15,0.5,1.0,2.0,6.0,22.0,5.0,N
6.0,3.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,6.0,2.0,0.01,13.0,43.19,0.5,1.0,2.0,6.0,18.0,5.0,N
11.0,1.0,0.0,1.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,0.01,12.0,36.0,1.0,0.0,0.0,2.0,36.0,5.0,N
13.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,0.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,31.0,4.0,N
10.0,1.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,0.05,38.0,144.68,1.0,0.0,0.0,2.0,33.0,12.0,N
2.0,15.0,4.0,3.0,0.0,9.0,0.43,0.0,0.0,33.0,2.0,0.14,88.0,427.5,0.44,0.0,0.0,26.0,44.0,21.0,N
3.0,13.0,5.0,0.0,0.0,7.0,0.41,0.0,0.0,32.0,1.0,0.17,101.0,500.37,0.86,0.0,0.0,27.0,21.0,17.0,N
1.0,7.0,2.0,0.0,0.0,4.0,0.36,0.0,0.0,16.0,1.0,0.11,74.0,319.82,0.25,0.0,0.0,14.0,13.0,11.0,N
3.0,9.0,5.0,0.0,0.0,5.0,0.45,0.0,0.0,21.0,2.0,0.11,69.0,320.43,0.6,0.0,0.0,18.0,15.0,11.0,N
2.0,11.0,3.0,1.0,0.0,6.0,0.25,0.0,0.0,19.0,2.0,0.14,84.0,408.07,1.0,0.0,0.0,15.0,27.0,24.0,N
5.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,3.0,0.1,68.0,288.86,1.0,0.0,0.0,2.0,21.0,15.0,N
5.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,3.0,0.09,68.0,283.55,1.0,0.0,0.0,2.0,21.0,15.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,0.06,42.0,171.67,1.0,0.0,0.0,2.0,12.0,10.0,N
2.0,3.0,0.0,0.0,0.0,2.0,0.13,0.0,0.0,5.0,2.0,0.1,69.0,312.13,0.5,0.0,0.0,5.0,19.0,16.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,3.0,0.1,70.0,307.46,1.0,0.0,0.0,2.0,17.0,15.0,N
2.0,3.0,0.0,0.0,0.0,2.0,0.11,0.0,0.0,5.0,3.0,0.13,83.0,385.44,0.5,0.0,0.0,5.0,21.0,18.0,N
2.0,5.0,3.0,0.0,0.0,3.0,0.25,0.0,0.0,10.0,3.0,0.05,36.0,152.93,0.33,0.0,0.0,9.0,15.0,12.0,N
2.0,5.0,3.0,0.0,0.0,3.0,0.27,0.0,0.0,10.0,3.0,0.05,36.0,152.93,0.33,0.0,0.0,9.0,14.0,11.0,N
5.0,7.0,4.0,0.0,0.0,4.0,0.29,0.0,0.0,23.0,0.0,0.19,112.0,574.48,0.25,0.0,0.0,21.0,21.0,14.0,N
1.0,11.0,0.0,0.0,0.0,6.0,0.26,0.0,0.0,23.0,1.0,0.19,115.0,569.73,1.0,0.0,0.0,19.0,25.0,23.0,N
4.0,11.0,1.0,0.0,20.0,6.0,0.17,10.0,2.0,21.0,2.0,0.16,92.0,471.89,0.17,5.0,10.0,17.0,43.0,36.0,N
7.0,7.0,4.0,0.0,4.0,5.0,0.15,2.0,2.0,14.0,1.0,0.16,95.0,479.22,0.2,1.0,2.0,11.0,46.0,34.0,N
7.0,7.0,4.0,0.0,4.0,5.0,0.14,2.0,2.0,16.0,1.0,0.18,106.0,539.27,0.2,1.0,2.0,13.0,48.0,36.0,N
2.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,9.0,5.0,N
