@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
35.0,3.0,44.0,27.0,25.0,5.0,198.0,107.5,27.42,80852.59,0.04,4491.81,171.0,310.0,53.0,17.0,286.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
4.0,0.0,3.0,10.0,4.0,8.0,36.0,70.05,13.56,12885.09,0.07,715.84,62.0,110.0,32.0,14.0,48.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
3.0,0.0,0.0,3.0,3.0,1.0,21.0,29.25,9.53,2658.15,0.1,147.67,22.0,36.0,15.0,13.0,27.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
2.0,0.0,0.0,2.0,2.0,1.0,13.0,36.95,5.91,1289.11,0.17,71.62,21.0,26.0,16.0,9.0,26.0,N
1.0,0.0,0.0,2.0,2.0,1.0,10.0,14.28,6.67,634.56,0.15,35.25,10.0,15.0,6.0,8.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.51,0.5,2.38,2.0,0.13,2.0,1.0,2.0,1.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.5,1.0,2.0,0.06,1.0,1.0,1.0,1.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,N
10.0,0.0,4.0,18.0,18.0,1.0,113.0,87.91,24.68,53551.34,0.04,2975.07,145.0,218.0,47.0,16.0,131.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
1.0,0.0,0.0,2.0,2.0,1.0,9.0,14.28,6.67,634.56,0.15,35.25,10.0,15.0,6.0,8.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
1.0,0.0,0.0,2.0,2.0,1.0,9.0,14.28,6.67,634.56,0.15,35.25,10.0,15.0,6.0,8.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.2,2.5,38.77,0.4,2.15,1.0,5.0,1.0,5.0,2.0,N
6.0,0.0,2.0,5.0,4.0,3.0,31.0,48.51,10.05,4894.97,0.1,271.94,34.0,61.0,22.0,13.0,44.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
4.0,0.0,1.0,2.0,2.0,1.0,19.0,37.73,8.0,2414.81,0.13,134.16,24.0,41.0,15.0,10.0,29.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,N
2.0,0.0,0.0,2.0,2.0,1.0,14.0,38.72,8.16,2575.6,0.12,143.09,29.0,39.0,16.0,9.0,23.0,N
1.0,0.0,0.0,2.0,2.0,1.0,10.0,14.28,6.67,634.56,0.15,35.25,10.0,15.0,6.0,8.0,15.0,N
5.0,0.0,0.0,2.0,2.0,1.0,15.0,45.4,7.75,2726.93,0.13,151.5,31.0,43.0,18.0,9.0,27.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
2.0,0.0,0.0,2.0,2.0,1.0,16.0,33.67,6.0,1212.28,0.17,67.35,16.0,30.0,12.0,9.0,23.0,N
2.0,0.0,0.0,2.0,2.0,1.0,13.0,33.42,7.71,1989.07,0.13,110.5,24.0,33.0,14.0,9.0,21.0,N
1.0,0.0,0.0,2.0,2.0,1.0,10.0,14.28,6.67,634.56,0.15,35.25,10.0,15.0,6.0,8.0,15.0,N
4.0,0.0,0.0,2.0,2.0,1.0,15.0,45.4,7.75,2726.93,0.13,151.5,31.0,43.0,18.0,9.0,26.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,N
1.0,0.0,0.0,2.0,2.0,1.0,9.0,14.28,6.67,634.56,0.15,35.25,10.0,15.0,6.0,8.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
2.0,2.0,2.0,1.0,1.0,1.0,2.0,18.0,2.0,72.0,0.5,4.0,4.0,8.0,4.0,4.0,10.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,2.0,4.0,2.0,4.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
1.0,0.0,0.0,3.0,3.0,1.0,4.0,14.08,5.6,441.67,0.18,24.54,8.0,14.0,5.0,7.0,7.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,2.0,4.0,2.0,4.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
1.0,0.0,0.0,3.0,3.0,1.0,4.0,14.08,5.6,441.67,0.18,24.54,8.0,14.0,5.0,7.0,7.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
3.0,1.0,1.0,11.0,11.0,1.0,52.0,49.35,14.67,10627.05,0.07,590.39,45.0,93.0,23.0,15.0,59.0,N
9.0,0.0,4.0,6.0,6.0,1.0,51.0,49.98,15.83,12518.41,0.06,695.47,56.0,97.0,23.0,13.0,66.0,N
7.0,0.0,2.0,1.0,1.0,1.0,15.0,30.75,8.0,1967.76,0.13,109.32,26.0,30.0,13.0,8.0,26.0,N
1.0,0.0,1.0,3.0,3.0,3.0,12.0,15.47,7.5,870.0,0.13,48.33,9.0,20.0,6.0,10.0,17.0,N
6.0,0.0,0.0,9.0,6.0,7.0,24.0,23.85,16.73,6675.75,0.06,370.88,29.0,54.0,13.0,15.0,34.0,N
1.0,0.0,0.0,3.0,3.0,1.0,21.0,29.72,11.0,3595.9,0.09,199.77,22.0,46.0,14.0,14.0,25.0,N
2.0,0.0,2.0,1.0,1.0,1.0,5.0,15.41,4.08,256.87,0.24,14.27,7.0,10.0,6.0,7.0,12.0,N
5.0,1.0,2.0,7.0,7.0,6.0,52.0,42.58,18.0,13794.44,0.06,766.36,44.0,100.0,22.0,18.0,63.0,N
0.0,0.0,0.0,2.0,2.0,1.0,14.0,19.46,7.5,1094.61,0.13,60.81,12.0,23.0,8.0,10.0,17.0,N
1.0,0.0,0.0,3.0,3.0,1.0,21.0,29.72,11.0,3595.9,0.09,199.77,22.0,46.0,14.0,14.0,26.0,Y
5.0,1.0,2.0,7.0,7.0,6.0,50.0,42.58,18.0,13794.44,0.06,766.36,44.0,100.0,22.0,18.0,61.0,N
0.0,0.0,0.0,2.0,2.0,1.0,14.0,16.67,7.5,937.65,0.13,52.09,10.0,22.0,6.0,9.0,16.0,N
0.0,0.0,0.0,2.0,2.0,1.0,17.0,25.31,7.0,1240.39,0.14,68.91,14.0,27.0,10.0,10.0,19.0,N
2.0,0.0,2.0,1.0,1.0,1.0,5.0,13.29,3.75,186.86,0.27,10.38,5.0,10.0,4.0,6.0,11.0,N
0.0,0.0,0.0,2.0,2.0,1.0,17.0,24.6,6.5,1039.42,0.15,57.75,13.0,24.0,10.0,10.0,19.0,N
0.0,0.0,0.0,2.0,2.0,1.0,17.0,25.31,7.0,1240.39,0.14,68.91,14.0,27.0,10.0,10.0,19.0,N
0.0,0.0,0.0,2.0,2.0,1.0,16.0,22.94,7.22,1196.5,0.14,66.47,13.0,26.0,9.0,10.0,18.0,N
6.0,1.0,3.0,4.0,4.0,3.0,27.0,34.57,14.74,7508.18,0.07,417.12,40.0,61.0,19.0,14.0,39.0,N
3.0,0.0,1.0,10.0,10.0,1.0,54.0,50.98,14.0,9991.73,0.07,555.1,46.0,91.0,23.0,14.0,60.0,N
2.0,0.0,0.0,3.0,3.0,3.0,12.0,15.47,7.5,870.0,0.13,48.33,9.0,20.0,6.0,10.0,17.0,N
1.0,0.0,0.0,2.0,2.0,1.0,10.0,12.22,8.1,801.83,0.12,44.55,9.0,17.0,5.0,9.0,13.0,N
1.0,0.0,0.0,2.0,2.0,1.0,10.0,12.22,8.1,801.83,0.12,44.55,9.0,17.0,5.0,9.0,13.0,N
1.0,0.0,0.0,6.0,5.0,4.0,18.0,15.35,15.83,3847.55,0.06,213.75,19.0,34.0,9.0,15.0,23.0,N
16.0,8.0,9.0,25.0,25.0,19.0,114.0,80.13,30.36,73847.58,0.03,4102.64,133.0,268.0,46.0,21.0,149.0,N
1.0,0.0,3.0,1.0,1.0,1.0,18.0,33.76,9.64,3139.06,0.1,174.39,27.0,44.0,14.0,10.0,25.0,N
2.0,0.0,1.0,5.0,5.0,3.0,36.0,49.31,10.52,5461.03,0.1,303.39,34.0,68.0,21.0,13.0,41.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,7.0,13.21,2.4,76.08,0.42,4.23,6.0,4.0,5.0,4.0,12.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,2.0,N
2.0,0.0,1.0,5.0,5.0,3.0,33.0,41.08,11.42,5357.94,0.09,297.66,31.0,62.0,19.0,14.0,37.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,1.0,0.0,1.0,1.0,1.0,4.0,14.62,2.5,91.35,0.4,5.08,5.0,6.0,5.0,5.0,8.0,N
2.0,0.0,1.0,4.0,4.0,3.0,28.0,44.35,9.92,4365.26,0.1,242.51,29.0,59.0,19.0,13.0,32.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,2.0,N
1.0,0.0,0.0,1.0,1.0,1.0,7.0,13.21,2.4,76.08,0.42,4.23,6.0,4.0,5.0,4.0,13.0,N
2.0,0.0,1.0,5.0,5.0,3.0,33.0,42.9,10.61,4825.39,0.09,268.08,31.0,60.0,19.0,13.0,37.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,2.0,N
1.0,0.0,0.0,1.0,1.0,1.0,6.0,10.8,2.5,67.5,0.4,3.75,5.0,4.0,4.0,4.0,11.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,2.0,N
3.0,0.0,1.0,4.0,4.0,3.0,27.0,44.35,9.92,4365.26,0.1,242.51,29.0,59.0,19.0,13.0,33.0,N
1.0,0.0,0.0,1.0,1.0,1.0,7.0,13.21,2.4,76.08,0.42,4.23,6.0,4.0,5.0,4.0,13.0,N
0.0,0.0,0.0,3.0,3.0,1.0,14.0,12.82,9.75,1218.95,0.1,67.72,13.0,19.0,6.0,9.0,16.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
2.0,1.0,1.0,1.0,1.0,1.0,23.0,84.67,5.6,2655.37,0.18,147.52,35.0,59.0,25.0,8.0,30.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,6.0,N
6.0,0.0,1.0,11.0,11.0,11.0,53.0,42.96,21.8,20423.25,0.05,1134.62,59.0,117.0,23.0,17.0,62.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
1.0,0.0,0.0,3.0,3.0,1.0,20.0,26.23,9.55,2389.82,0.1,132.77,21.0,36.0,11.0,10.0,25.0,N
1.0,0.0,0.0,3.0,3.0,1.0,20.0,26.23,9.55,2389.82,0.1,132.77,21.0,36.0,11.0,10.0,25.0,N
1.0,0.0,0.0,3.0,3.0,1.0,20.0,26.23,9.55,2389.82,0.1,132.77,21.0,36.0,11.0,10.0,25.0,N
1.0,0.0,0.0,3.0,3.0,1.0,20.0,26.23,9.55,2389.82,0.1,132.77,21.0,36.0,11.0,10.0,25.0,N
1.0,0.0,0.0,3.0,3.0,1.0,20.0,26.23,9.55,2389.82,0.1,132.77,21.0,36.0,11.0,10.0,25.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
7.0,0.0,0.0,5.0,4.0,3.0,26.0,30.09,14.58,6400.08,0.07,355.56,35.0,52.0,18.0,15.0,42.0,N
7.0,0.0,1.0,5.0,4.0,3.0,32.0,35.31,14.64,7570.25,0.07,420.57,41.0,59.0,21.0,15.0,49.0,N
6.0,0.0,1.0,5.0,5.0,3.0,32.0,31.43,16.18,8233.66,0.06,457.43,41.0,59.0,19.0,15.0,48.0,N
6.0,0.0,0.0,5.0,4.0,3.0,27.0,31.86,14.21,6434.3,0.07,357.46,36.0,53.0,19.0,15.0,42.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,16.34,3.6,211.72,0.28,11.76,6.0,11.0,5.0,6.0,8.0,N
14.0,2.0,2.0,19.0,18.0,9.0,116.0,83.27,24.07,48229.6,0.04,2679.42,114.0,220.0,45.0,19.0,136.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.4,2.73,2.0,5.0,2.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
8.0,1.0,5.0,21.0,21.0,13.0,107.0,65.48,35.32,81676.45,0.03,4537.58,148.0,236.0,44.0,21.0,123.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
6.0,0.0,2.0,11.0,11.0,8.0,49.0,43.32,16.23,11407.1,0.06,633.73,42.0,91.0,22.0,17.0,59.0,N
7.0,1.0,2.0,17.0,17.0,10.0,79.0,56.75,19.38,21323.71,0.05,1184.65,63.0,141.0,26.0,16.0,91.0,N
4.0,1.0,2.0,5.0,5.0,1.0,40.0,37.22,14.78,8127.78,0.07,451.54,38.0,72.0,18.0,14.0,49.0,N
3.0,0.0,4.0,13.0,13.0,8.0,68.0,54.82,19.52,20885.76,0.05,1160.32,62.0,134.0,27.0,17.0,77.0,N
5.0,0.0,0.0,14.0,14.0,8.0,69.0,57.94,18.07,18928.42,0.06,1051.58,61.0,132.0,27.0,16.0,76.0,N
5.0,1.0,8.0,9.0,9.0,1.0,38.0,39.82,12.06,5786.67,0.08,321.48,31.0,65.0,18.0,14.0,54.0,N
8.0,0.0,0.0,10.0,10.0,1.0,47.0,46.95,13.0,7935.0,0.08,440.83,39.0,80.0,21.0,14.0,57.0,N
0.0,0.0,0.0,1.0,1.0,1.0,5.0,11.7,3.33,130.0,0.3,7.22,4.0,9.0,3.0,5.0,7.0,N
8.0,1.0,5.0,10.0,10.0,3.0,76.0,63.73,19.59,24453.88,0.05,1358.55,74.0,145.0,34.0,18.0,92.0,N
2.0,0.0,2.0,12.0,12.0,1.0,57.0,55.45,14.29,11325.25,0.07,629.18,49.0,102.0,24.0,14.0,63.0,N
2.0,0.0,2.0,11.0,11.0,1.0,58.0,52.58,18.15,17326.76,0.06,962.6,59.0,118.0,26.0,16.0,64.0,Y
2.0,0.0,1.0,8.0,8.0,1.0,43.0,42.12,13.65,7847.16,0.07,435.95,39.0,74.0,20.0,14.0,48.0,N
2.0,0.0,1.0,12.0,12.0,1.0,60.0,56.27,16.04,14479.91,0.06,804.44,55.0,117.0,24.0,14.0,65.0,N
3.0,0.0,0.0,4.0,3.0,4.0,12.0,16.4,8.64,1225.36,0.12,68.08,11.0,23.0,7.0,11.0,18.0,N
6.0,0.0,0.0,5.0,5.0,1.0,38.0,39.92,10.59,4475.06,0.09,248.61,30.0,57.0,17.0,12.0,46.0,N
0.0,0.0,0.0,1.0,1.0,1.0,5.0,11.7,3.33,130.0,0.3,7.22,4.0,9.0,3.0,5.0,7.0,N
3.0,0.0,8.0,4.0,4.0,1.0,30.0,31.91,9.43,2836.38,0.11,157.58,22.0,42.0,14.0,12.0,43.0,N
2.0,0.0,0.0,2.0,2.0,1.0,25.0,119.9,6.97,5824.19,0.14,323.57,46.0,108.0,33.0,10.0,32.0,N
1.0,0.0,0.0,2.0,2.0,1.0,16.0,50.68,5.7,1646.46,0.18,91.47,19.0,44.0,15.0,9.0,22.0,N
2.0,0.0,1.0,1.0,1.0,1.0,7.0,22.4,5.0,560.0,0.2,31.11,10.0,18.0,8.0,8.0,15.0,N
2.0,0.0,1.0,1.0,1.0,1.0,7.0,22.4,5.0,560.0,0.2,31.11,10.0,18.0,8.0,8.0,15.0,N
2.0,0.0,1.0,1.0,1.0,1.0,7.0,22.4,5.0,560.0,0.2,31.11,10.0,18.0,8.0,8.0,15.0,N
6.0,1.0,3.0,8.0,8.0,1.0,45.0,23.87,27.06,17479.25,0.04,971.07,46.0,78.0,17.0,20.0,57.0,N
4.0,0.0,0.0,7.0,7.0,1.0,46.0,23.36,26.13,15946.3,0.04,885.91,44.0,75.0,16.0,19.0,52.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
1.0,0.0,0.0,1.0,1.0,1.0,9.0,15.86,3.5,194.27,0.29,10.79,6.0,9.0,6.0,7.0,14.0,N
1.0,0.0,0.0,1.0,1.0,1.0,9.0,15.86,3.5,194.27,0.29,10.79,6.0,9.0,6.0,7.0,14.0,N
1.0,0.0,0.0,1.0,1.0,1.0,8.0,13.32,3.5,163.12,0.29,9.06,5.0,8.0,5.0,7.0,13.0,N
