@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,0.25,5.0,0.0,5.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,1.0,0.0,0.2,6.0,0.0,6.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,58.95,0.33,3.28,19.65,1.0,0.0,0.25,6.0,1.0,6.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,72.0,0.33,4.0,24.0,1.0,0.0,0.25,6.0,2.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.2,7.0,2.0,6.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,72.0,0.33,4.0,24.0,1.0,0.0,0.25,6.0,2.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,116.27,0.29,6.46,33.22,1.0,0.0,0.2,7.0,3.0,7.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,145.3,0.29,8.07,41.51,1.0,0.0,0.17,8.0,4.0,7.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,0.25,5.0,0.0,5.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,1.0,0.0,0.25,6.0,0.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,31.02,0.5,1.72,15.51,1.0,0.0,0.25,4.0,2.0,4.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,3.33,120.0,0.3,6.67,36.0,1.0,0.0,0.2,8.0,3.0,5.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,31.02,0.5,1.72,15.51,1.0,0.0,0.25,4.0,2.0,4.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.5,79.25,0.4,4.4,31.7,1.0,0.0,0.17,6.0,4.0,5.0,6.0,0.0,N
0.0,1.0,0.0,3.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.0,1.0,0.0,6.0,80.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,58.95,0.33,3.28,19.65,1.0,0.0,0.25,6.0,1.0,6.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,72.0,0.33,4.0,24.0,1.0,0.0,0.25,6.0,2.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,58.95,0.33,3.28,19.65,1.0,0.0,0.25,6.0,1.0,6.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,58.95,0.33,3.28,19.65,1.0,0.0,0.25,6.0,1.0,6.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,0.25,5.0,0.0,5.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,1.0,0.0,0.25,6.0,0.0,6.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,85.59,0.33,4.75,28.53,1.0,0.0,0.2,6.0,3.0,6.0,5.0,33.33,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,0.25,5.0,0.0,5.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,1.0,0.0,0.25,6.0,0.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,67.38,0.33,3.74,22.46,1.0,0.0,0.25,7.0,1.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.25,8.0,3.0,7.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,67.38,0.33,3.74,22.46,1.0,0.0,0.25,7.0,1.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,67.38,0.33,3.74,22.46,1.0,0.0,0.25,7.0,1.0,6.0,4.0,0.0,N
0.0,1.0,3.0,0.0,1.0,0.5,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,90.0,0.33,5.0,30.0,1.0,0.0,0.25,8.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,3.0,0.0,1.0,0.33,0.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,3.5,139.52,0.29,7.75,39.86,1.0,0.0,0.2,9.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,67.38,0.33,3.74,22.46,1.0,0.0,0.25,7.0,1.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.2,7.0,2.0,6.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,81.0,0.33,4.5,27.0,1.0,0.0,0.25,7.0,2.0,6.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.25,5.0,2.0,4.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.25,5.0,2.0,4.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.2,5.0,2.0,4.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.25,5.0,2.0,4.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.25,5.0,2.0,4.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.2,8.0,3.0,7.0,5.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,36.19,0.5,2.0,18.09,1.0,0.0,0.25,5.0,2.0,4.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
1.0,3.0,0.0,0.0,2.0,0.33,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,4.38,227.03,0.23,12.61,51.89,0.5,2.0,0.22,10.0,4.0,7.0,9.0,0.0,N
2.0,3.0,1.0,2.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,1.0,0.5,5.14,381.76,0.19,21.21,74.23,0.5,2.0,0.17,10.0,7.0,8.0,12.0,25.0,N
3.0,5.0,0.0,1.0,3.0,0.27,4.0,1.0,0.33,10.0,1.0,0.0,10.0,0.0,3.0,1.0,10.0,1267.11,0.1,70.4,126.71,0.33,4.0,0.18,17.0,7.0,10.0,17.0,9.09,N
2.0,3.0,0.0,1.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,4.9,281.06,0.2,15.61,57.36,0.5,2.0,0.18,9.0,5.0,7.0,11.0,14.29,N
2.0,3.0,0.0,1.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,4.9,281.06,0.2,15.61,57.36,0.5,2.0,0.18,9.0,5.0,7.0,11.0,14.29,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
2.0,3.0,0.0,1.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,5.6,352.28,0.18,19.57,62.91,0.5,2.0,0.18,10.0,5.0,8.0,11.0,14.29,N
2.0,7.0,0.0,1.0,4.0,0.29,4.0,1.0,0.25,11.0,3.0,0.67,13.0,0.0,4.0,1.0,10.45,2065.48,0.1,114.75,197.65,0.75,5.0,0.2,26.0,10.0,11.0,20.0,13.33,N
3.0,5.0,0.0,1.0,3.0,0.27,4.0,1.0,0.33,10.0,1.0,0.0,10.0,0.0,3.0,1.0,9.0,1080.0,0.11,60.0,120.0,0.33,4.0,0.19,16.0,7.0,9.0,16.0,9.09,N
3.0,3.0,0.0,1.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,4.9,281.06,0.2,15.61,57.36,0.5,2.0,0.17,9.0,5.0,7.0,12.0,14.29,N
3.0,7.0,0.0,1.0,4.0,0.29,4.0,1.0,0.25,11.0,3.0,0.67,13.0,0.0,4.0,1.0,10.45,2065.48,0.1,114.75,197.65,0.75,5.0,0.19,26.0,10.0,11.0,21.0,13.33,N
2.0,3.0,0.0,1.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,4.9,281.06,0.2,15.61,57.36,0.5,2.0,0.18,9.0,5.0,7.0,11.0,14.29,N
1.0,3.0,0.0,0.0,2.0,0.33,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,4.38,227.03,0.23,12.61,51.89,0.5,2.0,0.22,10.0,4.0,7.0,9.0,0.0,N
2.0,3.0,1.0,2.0,2.0,0.22,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,1.0,0.5,5.5,506.0,0.18,28.11,92.0,0.5,2.0,0.15,12.0,8.0,8.0,13.0,22.22,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
2.0,9.0,0.0,6.0,5.0,0.25,8.0,1.0,0.2,19.0,1.0,0.0,14.0,0.0,5.0,1.0,11.15,2875.94,0.09,159.77,257.83,0.2,8.0,0.2,28.0,13.0,10.0,25.0,30.0,N
2.0,3.0,1.0,1.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,1.0,0.5,5.14,381.76,0.19,21.21,74.23,0.5,2.0,0.17,10.0,7.0,8.0,12.0,12.5,N
2.0,7.0,1.0,1.0,4.0,0.29,4.0,1.0,0.25,12.0,3.0,0.67,13.0,0.0,3.0,0.75,10.0,1962.15,0.1,109.01,196.21,0.75,5.0,0.2,24.0,11.0,11.0,20.0,13.33,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
1.0,3.0,0.0,1.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,394.38,0.17,21.91,65.73,0.5,2.0,0.22,9.0,5.0,6.0,9.0,16.67,N
2.0,3.0,0.0,1.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,394.38,0.17,21.91,65.73,0.5,2.0,0.18,9.0,5.0,6.0,11.0,16.67,N
1.0,3.0,0.0,1.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,394.38,0.17,21.91,65.73,0.5,2.0,0.22,9.0,5.0,6.0,9.0,16.67,N
1.0,3.0,0.0,1.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,394.38,0.17,21.91,65.73,0.5,2.0,0.22,9.0,5.0,6.0,9.0,16.67,N
1.0,3.0,0.0,1.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,394.38,0.17,21.91,65.73,0.5,2.0,0.2,9.0,5.0,6.0,10.0,28.57,N
0.0,1.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,117.0,0.33,6.5,39.0,1.0,0.0,0.2,7.0,4.0,4.0,5.0,0.0,N
