@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
14.0,25.0,6.0,11.0,16.0,0.19,2.25,7.0,0.5,0.31,0.0,28.24,33576.57,0.04,1865.36,0.36,10.0,34.0,24.0,105.0,30.34,73.0,N
0.0,5.0,1.0,1.0,2.0,0.3,2.0,2.0,0.67,0.0,3.0,7.8,1147.86,0.13,63.77,0.33,2.0,10.0,12.0,14.0,25.0,10.0,N
0.0,5.0,1.0,1.0,2.0,0.3,2.0,2.0,0.67,0.0,3.0,7.8,1147.86,0.13,63.77,0.33,2.0,10.0,12.0,14.0,25.0,10.0,N
1.0,3.0,0.0,0.0,0.0,0.4,0.0,1.0,0.5,0.0,3.0,4.38,211.89,0.23,11.77,0.5,0.0,4.0,7.0,7.0,0.0,5.0,N
3.0,7.0,3.0,0.0,0.0,0.5,2.0,3.0,0.75,0.0,0.0,9.29,1821.84,0.11,101.21,0.25,3.0,7.0,10.0,17.0,0.0,8.0,N
2.0,5.0,2.0,0.0,0.0,0.5,2.0,2.0,0.67,0.0,0.0,7.5,1020.0,0.13,56.67,0.33,2.0,6.0,10.0,14.0,0.0,6.0,N
3.0,7.0,3.0,0.0,0.0,0.5,2.0,3.0,0.75,0.0,0.0,10.0,2084.61,0.1,115.81,0.25,3.0,7.0,10.0,17.0,0.0,8.0,N
4.0,13.0,2.0,0.0,3.0,0.19,0.0,7.0,1.0,0.0,2.0,30.47,23549.34,0.03,1308.3,0.14,0.0,17.0,14.0,44.0,7.69,36.0,N
13.0,26.0,4.0,1.0,1.0,0.3,0.0,11.0,0.79,0.46,2.0,40.5,51461.36,0.02,2858.96,0.5,0.0,32.0,27.0,61.0,4.26,46.0,N
5.0,1.0,0.0,0.0,15.0,0.2,0.0,1.0,1.0,0.0,2.0,2.0,23.22,0.5,1.29,1.0,0.0,1.0,4.0,26.0,75.0,5.0,N
1.0,9.0,1.0,0.0,0.0,0.45,0.0,3.0,0.6,0.0,2.0,14.3,3299.03,0.07,183.28,0.2,0.0,10.0,13.0,13.0,0.0,11.0,N
1.0,20.0,5.0,2.0,3.0,0.28,0.0,9.0,0.75,0.55,2.0,45.36,63608.7,0.02,3533.82,0.58,0.0,25.0,27.0,48.0,10.87,43.0,N
3.0,13.0,4.0,4.0,0.0,0.26,0.0,7.0,1.0,0.83,3.0,18.21,8406.04,0.05,467.0,0.86,0.0,14.0,15.0,31.0,14.81,27.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
20.0,15.0,1.0,0.0,14.0,0.22,2.0,5.0,0.63,0.0,0.0,29.8,26179.43,0.03,1454.41,0.13,7.0,22.0,19.0,72.0,28.0,36.0,N
24.0,22.0,9.0,3.0,2.0,0.24,4.0,12.0,0.71,0.19,0.0,34.11,49333.63,0.03,2740.76,0.24,3.0,38.0,32.0,98.0,6.94,70.0,N
7.0,3.0,4.0,1.0,3.0,0.17,2.0,2.0,1.0,0.0,0.0,5.0,644.64,0.2,35.81,0.5,1.0,9.0,6.0,24.0,26.67,12.0,N
11.0,9.0,0.0,0.0,1.0,0.25,2.33,1.0,0.2,0.75,1.0,24.89,8552.95,0.04,475.16,0.8,4.0,9.0,16.0,34.0,4.76,20.0,N
13.0,9.0,0.0,2.0,5.0,0.23,2.0,1.0,0.2,1.0,0.0,42.25,20101.19,0.02,1116.73,1.0,4.0,6.0,13.0,42.0,25.93,22.0,N
10.0,17.0,1.0,1.0,3.0,0.31,2.14,5.0,0.56,0.75,0.0,25.07,8776.91,0.04,487.61,0.78,8.0,7.0,13.0,44.0,12.5,29.0,N
9.0,3.0,3.0,0.0,1.0,0.12,2.0,2.0,1.0,0.0,0.0,9.13,4402.26,0.11,244.57,0.5,1.0,23.0,12.0,67.0,5.56,17.0,N
22.0,11.0,9.0,0.0,16.0,0.16,2.0,4.0,0.67,0.0,1.0,18.28,18778.17,0.05,1043.23,0.17,5.0,32.0,18.0,78.0,29.63,38.0,N
7.0,19.0,1.0,0.0,4.0,0.22,2.0,6.0,0.6,0.0,0.0,30.64,27606.4,0.03,1533.69,0.1,9.0,14.0,11.0,59.0,8.0,46.0,N
12.0,3.0,8.0,0.0,6.0,0.11,2.0,2.0,1.0,0.0,1.0,9.58,3256.84,0.1,180.94,0.5,1.0,19.0,13.0,39.0,24.0,19.0,N
4.0,1.0,1.0,0.0,0.0,0.05,0.0,1.0,1.0,0.0,0.0,13.5,7303.85,0.07,405.77,1.0,0.0,15.0,9.0,25.0,0.0,19.0,N
4.0,5.0,1.0,0.0,0.0,0.3,2.0,2.0,0.67,0.0,0.0,5.85,720.66,0.17,40.04,0.33,2.0,10.0,9.0,16.0,0.0,10.0,N
2.0,1.0,0.0,0.0,0.0,0.11,0.0,1.0,1.0,0.0,0.0,11.0,1863.6,0.09,103.53,1.0,0.0,5.0,5.0,13.0,0.0,9.0,N
27.0,29.0,4.0,0.0,10.0,0.19,2.56,9.0,0.6,0.93,1.0,61.67,153302.39,0.02,8516.8,0.93,14.0,30.0,25.0,128.0,11.11,80.0,N
11.0,9.0,3.0,0.0,4.0,0.23,2.0,3.0,0.6,0.0,0.0,17.34,7647.27,0.06,424.85,0.2,4.0,16.0,15.0,39.0,15.38,22.0,N
16.0,9.0,6.0,0.0,12.0,0.16,2.0,2.0,0.4,0.0,0.0,18.85,14745.1,0.05,819.17,0.2,4.0,23.0,17.0,62.0,27.27,32.0,N
7.0,5.0,5.0,0.0,0.0,0.25,2.0,3.0,1.0,0.0,0.0,3.75,428.33,0.27,23.8,0.33,1.0,8.0,6.0,28.0,0.0,12.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
1.0,15.0,1.0,5.0,5.0,0.31,0.0,4.0,0.44,0.38,0.0,35.27,39260.76,0.03,2181.15,0.44,0.0,31.0,27.0,36.0,29.41,29.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,N
12.0,27.0,1.0,3.0,7.0,0.41,0.0,6.0,0.4,0.64,0.0,59.96,140810.71,0.02,7822.82,0.67,0.0,34.0,27.0,57.0,22.73,37.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,N
18.0,27.0,6.0,2.0,13.0,0.25,0.0,8.0,0.5,0.27,1.0,49.78,89317.82,0.02,4962.1,0.31,0.0,32.0,27.0,110.0,19.48,64.0,N
1.0,7.0,1.0,0.0,0.0,0.44,0.0,3.0,0.75,0.0,0.0,24.0,4849.12,0.04,269.4,0.25,0.0,5.0,16.0,12.0,0.0,9.0,N
0.0,3.0,0.0,0.0,1.0,0.67,0.0,1.0,0.5,0.0,0.0,3.5,99.85,0.29,5.55,0.5,0.0,2.0,7.0,5.0,25.0,3.0,N
1.0,3.0,0.0,0.0,7.0,0.17,0.0,1.0,0.5,0.0,0.0,20.39,19439.64,0.05,1079.98,0.5,0.0,23.0,14.0,22.0,36.84,12.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,N
0.0,5.0,2.0,0.0,0.0,0.6,0.0,3.0,1.0,0.0,0.0,10.0,1334.38,0.1,74.13,0.33,0.0,6.0,12.0,6.0,0.0,5.0,N
2.0,12.0,1.0,0.0,4.0,0.33,0.0,2.0,0.29,1.0,0.0,24.94,12991.07,0.04,721.73,1.0,0.0,16.0,21.0,28.0,16.0,21.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,N
9.0,5.0,3.0,8.0,4.0,0.14,0.0,2.0,0.67,1.0,0.0,25.2,22143.15,0.04,1230.18,1.0,0.0,25.0,20.0,37.0,46.15,22.0,N
3.0,9.0,2.0,0.0,0.0,0.26,0.0,2.0,0.4,0.5,0.0,15.0,4857.82,0.07,269.88,0.6,0.0,15.0,15.0,43.0,0.0,19.0,N
6.0,17.0,2.0,3.0,0.0,0.33,0.0,2.0,0.22,0.5,2.0,30.36,19100.2,0.03,1061.12,0.56,0.0,14.0,17.0,34.0,11.11,27.0,N
11.0,1.0,8.0,0.0,18.0,0.06,0.0,1.0,1.0,0.0,0.0,5.67,2040.0,0.18,113.33,1.0,0.0,24.0,8.0,47.0,52.94,16.0,N
21.0,17.0,2.0,4.0,9.0,0.26,2.2,2.0,0.2,0.0,0.0,30.11,21129.06,0.03,1173.84,0.1,6.0,19.0,22.0,71.0,27.08,39.0,N
22.0,17.0,2.0,4.0,6.0,0.26,2.2,2.0,0.2,0.0,0.0,30.11,21129.06,0.03,1173.84,0.1,6.0,19.0,22.0,69.0,22.22,39.0,N
7.0,1.0,2.0,0.0,9.0,0.11,0.0,1.0,1.0,0.0,0.0,5.73,931.41,0.17,51.74,1.0,0.0,11.0,7.0,27.0,50.0,9.0,N
11.0,1.0,3.0,1.0,15.0,0.1,0.0,1.0,1.0,0.0,0.0,3.94,772.6,0.25,42.92,1.0,0.0,16.0,6.0,38.0,64.0,10.0,N
4.0,1.0,2.0,0.0,6.0,0.17,0.0,1.0,1.0,0.0,0.0,4.05,405.89,0.25,22.55,1.0,0.0,8.0,5.0,18.0,50.0,6.0,N
7.0,1.0,2.0,0.0,7.0,0.17,0.0,1.0,1.0,0.0,0.0,4.05,405.89,0.25,22.55,1.0,0.0,8.0,5.0,22.0,53.85,6.0,N
12.0,9.0,6.0,1.0,39.0,0.02,2.0,1.0,1.0,0.0,2.0,22.43,34432.76,0.04,1912.93,1.0,4.0,36.0,17.0,102.0,45.45,49.0,N
3.0,1.0,1.0,0.0,6.0,0.05,0.0,1.0,1.0,0.0,1.0,6.82,4571.18,0.15,253.95,1.0,0.0,22.0,5.0,32.0,22.22,21.0,N
12.0,5.0,6.0,0.0,27.0,0.03,2.0,1.0,1.0,0.0,1.0,17.0,18239.92,0.06,1013.33,1.0,2.0,26.0,13.0,71.0,47.37,30.0,N
11.0,5.0,6.0,0.0,27.0,0.03,2.0,1.0,1.0,0.0,1.0,17.0,18239.92,0.06,1013.33,1.0,2.0,26.0,13.0,70.0,47.37,30.0,N
15.0,33.0,12.0,2.0,49.0,0.01,2.07,1.0,1.0,0.0,1.0,35.24,92334.31,0.03,5129.68,1.0,16.0,49.0,22.0,160.0,35.66,94.0,N
6.0,6.0,2.0,4.0,10.0,0.19,0.0,5.0,1.0,0.0,2.0,18.5,9505.92,0.05,528.11,0.2,0.0,17.0,17.0,45.0,37.84,27.0,N
6.0,21.0,0.0,0.0,9.0,0.42,2.11,1.0,0.09,0.3,4.0,19.44,10402.78,0.05,577.93,0.36,10.0,18.0,14.0,46.0,25.71,26.0,N
10.0,5.0,6.0,1.0,20.0,0.15,2.0,1.0,0.33,0.0,0.0,10.17,3931.9,0.1,218.44,0.33,2.0,20.0,11.0,52.0,52.5,20.0,N
2.0,1.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,0.0,0.0,3.75,94.75,0.27,5.26,1.0,0.0,2.0,5.0,9.0,20.0,4.0,N
0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,2.0,39.3,0.5,2.18,1.0,0.0,3.0,4.0,4.0,0.0,2.0,N
2.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2.0,31.02,0.5,1.72,1.0,0.0,2.0,4.0,7.0,33.33,2.0,N
0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,9.0,666.08,0.11,37.0,1.0,0.0,4.0,9.0,7.0,0.0,5.0,N
2.0,1.0,2.0,2.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,5.25,296.48,0.19,16.47,1.0,0.0,4.0,6.0,9.0,40.0,5.0,N
1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,2.0,31.02,0.5,1.72,1.0,0.0,2.0,4.0,5.0,0.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,8.0,544.91,0.13,30.27,1.0,0.0,4.0,8.0,7.0,0.0,5.0,N
2.0,1.0,2.0,2.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,4.38,221.89,0.23,12.33,1.0,0.0,4.0,5.0,9.0,40.0,5.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,3.5,110.95,0.29,6.16,1.0,0.0,2.0,7.0,4.0,0.0,2.0,N
2.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,4.67,186.03,0.21,10.33,1.0,0.0,3.0,7.0,8.0,0.0,4.0,N
2.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,2.0,31.02,0.5,1.72,1.0,0.0,2.0,4.0,6.0,0.0,2.0,N
10.0,1.0,9.0,0.0,22.0,0.06,0.0,1.0,1.0,0.0,0.0,5.25,1976.72,0.19,109.82,1.0,0.0,24.0,7.0,52.0,55.0,18.0,N
6.0,5.0,4.0,0.0,13.0,0.25,3.0,1.0,0.33,0.0,1.0,11.67,2632.25,0.09,146.24,0.33,2.0,12.0,14.0,33.0,52.0,12.0,N
3.0,1.0,2.0,0.0,3.0,0.2,0.0,1.0,1.0,0.0,0.0,7.2,559.51,0.14,31.08,1.0,0.0,5.0,8.0,13.0,37.5,5.0,N
8.0,5.0,5.0,0.0,19.0,0.21,3.0,1.0,0.33,0.0,1.0,10.56,2976.12,0.09,165.34,0.33,2.0,16.0,13.0,43.0,57.58,14.0,N
4.0,1.0,3.0,0.0,6.0,0.14,0.0,1.0,1.0,0.0,0.0,5.0,605.57,0.2,33.64,1.0,0.0,9.0,6.0,19.0,46.15,7.0,N
7.0,7.0,0.0,1.0,3.0,0.21,2.0,1.0,0.25,0.67,2.0,14.0,3750.95,0.07,208.39,0.75,3.0,12.0,14.0,31.0,18.18,19.0,N
10.0,1.0,1.0,0.0,21.0,0.13,0.0,1.0,1.0,0.0,1.0,6.3,1910.42,0.16,106.13,1.0,0.0,15.0,7.0,41.0,72.41,8.0,N
8.0,7.0,1.0,3.0,5.0,0.18,2.0,3.0,0.75,0.0,0.0,29.32,13918.64,0.03,773.26,0.25,3.0,11.0,15.0,37.0,29.63,22.0,N
2.0,5.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,0.0,1.0,10.31,1352.83,0.1,75.16,0.33,0.0,8.0,15.0,13.0,0.0,9.0,N
11.0,1.0,5.0,0.0,21.0,0.08,0.0,1.0,1.0,0.0,0.0,4.47,996.88,0.22,55.38,1.0,0.0,18.0,7.0,46.0,63.64,12.0,N
5.0,3.0,3.0,0.0,12.0,0.25,2.0,2.0,1.0,0.0,0.0,6.25,703.67,0.16,39.09,0.5,1.0,8.0,10.0,27.0,60.0,8.0,N
4.0,3.0,2.0,0.0,12.0,0.29,2.0,2.0,1.0,0.0,0.0,5.4,411.19,0.19,22.84,0.5,1.0,5.0,9.0,25.0,63.16,7.0,N
17.0,23.0,6.0,2.0,10.0,0.01,2.0,1.0,1.0,0.0,0.0,39.36,64918.77,0.03,3606.6,1.0,8.0,36.0,26.0,125.0,11.32,96.0,N
15.0,15.0,12.0,0.0,50.0,0.11,2.0,6.0,0.75,0.0,1.0,7.83,8234.67,0.13,457.48,0.13,7.0,46.0,9.0,140.0,40.65,73.0,N
12.0,1.0,7.0,0.0,21.0,0.07,0.0,1.0,1.0,0.0,0.0,4.95,1371.34,0.2,76.19,1.0,0.0,21.0,8.0,49.0,60.0,14.0,N
8.0,3.0,4.0,0.0,16.0,0.18,2.0,2.0,1.0,0.0,0.0,6.0,933.54,0.17,51.86,0.5,1.0,10.0,10.0,37.0,59.26,11.0,N
11.0,1.0,7.0,0.0,18.0,0.08,0.0,1.0,1.0,0.0,0.0,3.63,809.5,0.28,44.97,1.0,0.0,19.0,6.0,43.0,60.0,12.0,N
7.0,1.0,2.0,0.0,10.0,0.17,0.0,1.0,1.0,0.0,0.0,3.33,329.97,0.3,18.33,1.0,0.0,9.0,5.0,25.0,62.5,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,2.0,3.5,145.3,0.29,8.07,1.0,0.0,4.0,7.0,5.0,0.0,2.0,N
31.0,25.0,5.0,9.0,77.0,0.15,0.0,12.0,0.86,0.85,3.0,40.91,62115.21,0.02,3450.85,0.86,0.0,29.0,21.0,204.0,50.29,94.0,N
7.0,1.0,4.0,2.0,15.0,0.07,0.0,1.0,1.0,0.0,0.0,5.54,1177.03,0.18,65.39,1.0,0.0,12.0,7.0,38.0,58.62,14.0,N
2.0,3.0,1.0,0.0,0.0,0.18,0.0,1.0,0.5,0.0,0.0,6.25,703.67,0.16,39.09,0.5,0.0,8.0,10.0,15.0,0.0,11.0,N
4.0,5.0,1.0,0.0,4.0,0.27,0.0,1.0,0.33,1.0,0.0,8.25,1121.45,0.12,62.3,1.0,0.0,8.0,11.0,21.0,26.67,11.0,N
13.0,11.0,3.0,1.0,41.0,0.21,0.0,2.0,0.33,0.4,4.0,30.18,21997.42,0.03,1222.08,0.5,0.0,17.0,19.0,85.0,60.87,28.0,N
4.0,5.0,1.0,2.0,9.0,0.27,0.0,2.0,0.67,0.0,1.0,4.38,410.22,0.23,22.79,0.33,0.0,8.0,7.0,26.0,55.0,11.0,N
1.0,1.0,1.0,0.0,3.0,0.5,0.0,1.0,1.0,0.0,1.0,2.0,39.3,0.5,2.18,1.0,0.0,3.0,4.0,8.0,60.0,2.0,N
4.0,1.0,3.0,0.0,9.0,0.2,0.0,1.0,1.0,0.0,0.0,5.5,572.0,0.18,31.78,1.0,0.0,8.0,8.0,20.0,64.29,5.0,N
5.0,1.0,2.0,0.0,9.0,0.25,0.0,1.0,1.0,0.0,0.0,3.5,226.54,0.29,12.59,1.0,0.0,7.0,7.0,20.0,69.23,4.0,N
1.0,3.0,0.0,0.0,0.0,0.67,0.0,1.0,0.5,0.0,0.0,7.5,810.0,0.13,45.0,0.5,0.0,6.0,10.0,6.0,0.0,3.0,N
1.0,3.0,0.0,0.0,0.0,0.5,2.0,1.0,0.5,0.0,0.0,9.33,1030.52,0.11,57.25,0.5,1.0,6.0,8.0,7.0,0.0,4.0,N
1.0,3.0,0.0,0.0,0.0,0.4,0.0,1.0,0.5,0.0,1.0,7.5,750.0,0.13,41.67,0.5,0.0,6.0,10.0,7.0,0.0,5.0,N
1.0,36.0,2.0,1.0,0.0,0.42,0.0,6.0,0.29,0.4,5.0,68.5,139594.59,0.01,7755.26,0.43,0.0,30.0,30.0,52.0,2.0,50.0,N
37.0,48.0,0.0,1.0,48.0,0.23,0.0,1.0,0.04,0.46,4.0,39.83,118062.58,0.03,6559.03,0.48,0.0,47.0,24.0,203.0,29.88,116.0,N
3.0,10.0,5.0,0.0,1.0,0.16,0.0,6.0,1.0,0.0,3.0,32.52,38830.0,0.03,2157.22,0.17,0.0,31.0,28.0,42.0,2.63,37.0,N
11.0,11.0,12.0,1.0,0.0,0.23,0.0,6.0,1.0,0.8,0.0,14.27,9416.54,0.07,523.14,0.83,0.0,26.0,14.0,39.0,3.85,26.0,N
1.0,3.0,3.0,1.0,0.0,0.25,0.0,2.0,1.0,0.0,0.0,6.5,870.87,0.15,48.38,0.5,0.0,10.0,10.0,11.0,12.5,8.0,N
0.0,5.0,1.0,1.0,1.0,0.43,0.0,2.0,0.67,0.0,0.0,8.67,1055.91,0.12,58.66,0.33,0.0,6.0,8.0,10.0,25.0,7.0,N
1.0,5.0,2.0,0.0,0.0,0.6,0.0,3.0,1.0,0.0,0.0,4.0,272.46,0.25,15.14,0.33,0.0,6.0,6.0,8.0,0.0,5.0,N
3.0,1.0,1.0,0.0,46.0,0.25,0.0,1.0,1.0,0.0,2.0,3.75,149.49,0.27,8.3,1.0,0.0,4.0,6.0,55.0,92.0,4.0,N
0.0,3.0,1.0,0.0,0.0,0.22,2.0,2.0,1.0,0.0,0.0,10.5,1230.67,0.1,68.37,0.5,1.0,6.0,9.0,11.0,0.0,9.0,N
1.0,16.0,0.0,5.0,0.0,0.26,0.0,1.0,0.08,0.45,5.0,32.25,27117.88,0.03,1506.55,0.5,0.0,16.0,24.0,48.0,10.87,46.0,N
0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,2.0,3.0,109.62,0.33,6.09,1.0,0.0,4.0,6.0,6.0,0.0,5.0,N
0.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,3.5,133.19,0.29,7.4,1.0,0.0,4.0,7.0,5.0,0.0,4.0,N
1.0,1.0,2.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,4.67,362.64,0.21,20.15,1.0,0.0,6.0,7.0,7.0,0.0,5.0,N
1.0,1.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,0.0,0.0,7.0,519.62,0.14,28.87,1.0,0.0,5.0,10.0,6.0,0.0,3.0,N
0.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,4.0,200.76,0.25,11.15,1.0,0.0,4.0,8.0,5.0,0.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.5,17.41,0.67,0.97,1.0,0.0,2.0,3.0,5.0,0.0,4.0,N
3.0,7.0,2.0,0.0,0.0,0.31,0.0,3.0,0.75,0.0,3.0,29.59,11688.41,0.03,649.36,0.25,0.0,11.0,21.0,17.0,0.0,13.0,N
4.0,25.0,1.0,0.0,0.0,0.43,0.0,13.0,1.0,0.0,1.0,25.0,23185.06,0.04,1288.06,0.08,0.0,20.0,10.0,35.0,0.0,30.0,N
4.0,3.0,1.0,0.0,37.0,0.13,0.0,1.0,0.5,0.0,3.0,10.68,2487.99,0.09,138.22,0.5,0.0,14.0,13.0,57.0,71.15,15.0,N
4.0,27.0,5.0,0.0,13.0,0.41,0.0,14.0,1.0,1.0,4.0,34.34,42589.6,0.03,2366.09,1.0,0.0,25.0,17.0,65.0,27.66,34.0,N
1.0,3.0,2.0,0.0,1.0,0.29,0.0,2.0,1.0,0.0,1.0,6.29,629.06,0.16,34.95,0.5,0.0,7.0,11.0,10.0,12.5,7.0,N
1.0,17.0,4.0,0.0,1.0,0.5,0.0,4.0,0.44,1.0,1.0,32.31,18244.42,0.03,1013.58,1.0,0.0,13.0,21.0,21.0,5.26,18.0,N
16.0,108.0,18.0,6.0,9.0,0.41,0.0,42.0,0.75,0.75,2.0,84.55,469829.8,0.01,26101.66,0.75,0.0,66.0,31.0,161.0,10.42,135.0,N
1.0,5.0,1.0,0.0,1.0,0.43,0.0,2.0,0.67,1.0,0.0,9.43,1041.34,0.11,57.85,1.0,0.0,7.0,12.0,10.0,12.5,7.0,N
1.0,1.0,0.0,0.0,1.0,0.11,0.0,1.0,1.0,0.0,3.0,10.0,1389.74,0.1,77.21,1.0,0.0,7.0,10.0,12.0,10.0,9.0,N
3.0,7.0,3.0,0.0,0.0,0.5,2.0,3.0,0.75,0.0,0.0,10.21,2087.05,0.1,115.95,0.25,3.0,7.0,11.0,17.0,0.0,8.0,N
3.0,7.0,3.0,0.0,0.0,0.5,2.0,3.0,0.75,0.0,0.0,10.21,2087.05,0.1,115.95,0.25,3.0,7.0,11.0,17.0,0.0,8.0,N
2.0,9.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2,0.75,2.0,19.25,2632.27,0.05,146.24,0.8,0.0,4.0,11.0,14.0,0.0,10.0,N
45.0,30.0,5.0,3.0,36.0,0.27,2.0,13.0,0.81,1.0,0.0,62.25,94697.4,0.02,5260.97,1.0,13.0,18.0,27.0,150.0,40.63,60.0,N
11.0,9.0,0.0,0.0,5.0,0.23,2.0,1.0,0.2,0.0,0.0,33.08,19354.95,0.03,1075.28,0.2,4.0,13.0,20.0,44.0,18.52,22.0,N
1.0,3.0,1.0,0.0,0.0,0.5,2.0,2.0,1.0,0.0,0.0,8.56,1083.64,0.12,60.2,0.5,1.0,9.0,14.0,8.0,0.0,4.0,N
20.0,9.0,3.0,3.0,8.0,0.19,2.0,3.0,0.6,0.0,0.0,32.5,29442.05,0.03,1635.67,0.2,4.0,21.0,21.0,57.0,31.43,27.0,N
5.0,3.0,3.0,0.0,2.0,0.17,2.0,2.0,1.0,0.0,0.0,14.62,3854.26,0.07,214.13,0.5,1.0,8.0,13.0,21.0,14.29,12.0,N
6.0,5.0,3.0,0.0,0.0,0.16,2.0,3.0,1.0,0.0,0.0,18.75,10839.37,0.05,602.19,0.33,2.0,14.0,15.0,28.0,0.0,19.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
1.0,3.0,1.0,0.0,0.0,0.29,2.0,1.0,0.5,0.0,0.0,6.67,586.67,0.15,32.59,0.5,1.0,6.0,10.0,10.0,0.0,7.0,N
1.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,4.67,186.03,0.21,10.33,1.0,0.0,3.0,7.0,7.0,0.0,4.0,N
3.0,7.0,0.0,0.0,0.0,0.44,2.5,1.0,0.25,0.67,0.0,13.0,1734.69,0.08,96.37,0.75,3.0,6.0,12.0,14.0,0.0,9.0,N
9.0,13.0,3.0,3.0,1.0,0.23,2.0,4.0,0.57,0.5,0.0,15.0,7325.95,0.07,407.0,0.57,6.0,19.0,15.0,42.0,12.9,30.0,N
31.0,24.0,2.0,1.0,8.0,0.24,2.33,18.0,0.95,0.0,0.0,53.32,82676.06,0.02,4593.11,0.05,4.0,25.0,31.0,122.0,10.23,80.0,N
2.0,3.0,2.0,0.0,0.0,0.18,2.0,2.0,1.0,0.0,0.0,7.07,820.29,0.14,45.57,0.5,1.0,7.0,9.0,16.0,0.0,11.0,N
1.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,2.0,32.5,0.5,1.81,1.0,0.0,1.0,4.0,7.0,0.0,4.0,N
5.0,5.0,3.0,1.0,1.0,0.21,2.0,3.0,1.0,0.0,0.0,11.43,1868.55,0.09,103.81,0.33,2.0,7.0,10.0,22.0,13.33,14.0,N
