@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
4.0,3.0,0.0,0.0,2.0,1.0,12.0,13.9,15.58,3375.9,0.06,187.55,216.64,36.0,6.0,11.0,18.0,N
8.0,15.0,5.0,4.0,8.0,1.0,34.0,39.15,18.06,12773.74,0.06,709.65,707.2,81.0,24.0,17.0,53.0,N
0.0,5.0,0.0,0.0,3.0,1.0,11.0,24.52,5.33,697.59,0.19,38.76,130.8,20.0,9.0,8.0,13.0,N
7.0,13.0,0.0,10.0,7.0,6.0,32.0,45.45,17.42,13788.32,0.06,766.02,791.67,86.0,30.0,19.0,51.0,Y
9.0,31.0,0.0,14.0,16.0,7.0,61.0,31.3,37.5,44016.67,0.03,2445.37,1173.78,140.0,22.0,22.0,86.0,N
9.0,13.0,0.0,13.0,7.0,5.0,55.0,36.89,21.64,17267.89,0.05,959.33,798.1,95.0,22.0,17.0,79.0,N
3.0,1.0,0.0,5.0,1.0,1.0,5.0,26.05,3.0,234.41,0.33,13.02,78.14,11.0,9.0,6.0,15.0,N
5.0,9.0,0.0,9.0,5.0,4.0,47.0,36.52,17.82,11595.06,0.06,644.17,650.74,75.0,22.0,16.0,63.0,N
1.0,13.0,0.0,0.0,7.0,5.0,23.0,27.34,13.59,5048.91,0.07,280.49,371.56,42.0,17.0,14.0,26.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.51,3.0,85.59,0.33,4.75,28.53,6.0,3.0,6.0,4.0,N
1.0,15.0,0.0,2.0,8.0,1.0,54.0,40.03,28.15,31717.52,0.04,1762.08,1126.81,124.0,27.0,19.0,59.0,N
3.0,7.0,1.0,0.0,4.0,1.0,23.0,28.6,16.58,7857.55,0.06,436.53,474.06,52.0,20.0,17.0,29.0,N
2.0,3.0,0.0,0.0,2.0,1.0,11.0,21.11,7.7,1251.37,0.13,69.52,162.52,23.0,10.0,11.0,15.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,24.22,2.29,126.52,0.44,7.03,55.35,8.0,7.0,4.0,7.0,N
2.0,5.0,0.0,0.0,3.0,1.0,18.0,26.54,9.5,2395.64,0.11,133.09,252.17,36.0,12.0,12.0,22.0,N
4.0,11.0,0.0,0.0,6.0,6.0,35.0,36.42,17.6,11282.84,0.06,626.82,641.07,80.0,20.0,16.0,41.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.88,4.0,222.03,0.25,12.33,55.51,10.0,5.0,8.0,7.0,N
9.0,25.0,3.0,6.0,13.0,9.0,62.0,33.84,48.26,78824.75,0.02,4379.15,1633.31,190.0,23.0,20.0,82.0,N
1.0,11.0,0.0,0.0,6.0,3.0,19.0,19.21,15.17,4419.98,0.07,245.55,291.43,36.0,12.0,14.0,23.0,N
3.0,7.0,0.0,2.0,4.0,1.0,24.0,44.84,9.0,3631.96,0.11,201.78,403.55,44.0,22.0,11.0,31.0,N
1.0,3.0,0.0,1.0,2.0,1.0,8.0,18.12,4.08,302.2,0.24,16.79,74.01,13.0,6.0,7.0,12.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,10.84,1.5,24.38,0.67,1.35,16.25,5.0,2.0,3.0,5.0,N
3.0,15.0,0.0,0.0,8.0,3.0,38.0,40.04,24.06,23181.19,0.04,1287.84,963.37,92.0,32.0,20.0,41.0,N
1.0,3.0,0.0,1.0,2.0,1.0,6.0,14.34,3.5,175.66,0.29,9.76,50.19,9.0,5.0,7.0,10.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,17.92,3.0,161.32,0.33,8.96,53.77,9.0,6.0,6.0,7.0,N
2.0,11.0,0.0,3.0,6.0,1.0,27.0,33.91,7.13,1721.24,0.14,95.62,241.58,36.0,12.0,9.0,34.0,N
4.0,9.0,0.0,0.0,5.0,5.0,20.0,24.16,10.91,2874.97,0.09,159.72,263.54,36.0,11.0,10.0,26.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,8.0,3.0,1.0,3.0,4.0,N
2.0,5.0,0.0,0.0,3.0,1.0,11.0,14.97,9.29,1290.47,0.11,71.69,138.97,21.0,7.0,10.0,15.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,10.57,3.0,95.1,0.33,5.28,31.7,7.0,3.0,6.0,4.0,N
1.0,1.0,0.0,1.0,1.0,1.0,3.0,16.14,3.0,145.3,0.33,8.07,48.43,9.0,5.0,6.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
1.0,3.0,0.0,1.0,2.0,1.0,6.0,17.97,3.5,220.18,0.29,12.23,62.91,11.0,6.0,7.0,10.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,10.57,3.0,95.1,0.33,5.28,31.7,7.0,3.0,6.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,10.57,3.0,95.1,0.33,5.28,31.7,7.0,3.0,6.0,5.0,N
1.0,1.0,0.0,1.0,1.0,1.0,3.0,16.14,3.0,145.3,0.33,8.07,48.43,9.0,5.0,6.0,7.0,N
23.0,29.0,0.0,10.0,15.0,1.0,79.0,48.84,42.69,88998.14,0.02,4944.34,2084.96,198.0,35.0,18.0,114.0,N
4.0,7.0,0.0,3.0,4.0,1.0,27.0,37.8,14.61,8066.95,0.07,448.16,552.2,58.0,23.0,14.0,36.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
4.0,3.0,0.0,1.0,2.0,1.0,20.0,27.22,11.78,3777.38,0.08,209.85,320.63,37.0,16.0,13.0,25.0,N
3.0,13.0,0.0,2.0,7.0,7.0,37.0,48.83,17.91,15670.39,0.06,870.58,874.74,86.0,35.0,19.0,42.0,N
4.0,3.0,0.0,0.0,2.0,1.0,10.0,30.63,9.06,2513.23,0.11,139.62,277.43,34.0,17.0,14.0,16.0,N
1.0,3.0,0.0,1.0,2.0,1.0,6.0,24.38,5.32,689.54,0.19,38.31,129.66,17.0,11.0,9.0,11.0,N
3.0,5.0,0.0,0.0,3.0,1.0,21.0,23.69,12.0,3411.21,0.08,189.51,284.27,38.0,12.0,12.0,27.0,N
3.0,3.0,0.0,0.0,2.0,1.0,12.0,20.93,11.45,2746.21,0.09,152.57,239.75,32.0,11.0,12.0,18.0,N
4.0,3.0,0.0,1.0,2.0,1.0,14.0,40.47,7.25,2127.42,0.14,118.19,293.44,35.0,16.0,8.0,22.0,N
1.0,5.0,0.0,0.0,3.0,3.0,6.0,13.38,6.42,550.79,0.16,30.6,85.84,14.0,6.0,11.0,9.0,N
12.0,11.0,0.0,4.0,6.0,3.0,26.0,22.05,27.65,16851.05,0.04,936.17,609.51,70.0,17.0,20.0,48.0,N
2.0,5.0,0.0,2.0,3.0,1.0,29.0,29.58,14.63,6327.68,0.07,351.54,432.66,51.0,16.0,12.0,35.0,N
4.0,3.0,0.0,0.0,2.0,1.0,12.0,23.11,12.46,3586.99,0.08,199.28,287.92,39.0,12.0,13.0,18.0,N
3.0,3.0,0.0,0.0,2.0,1.0,10.0,22.74,12.46,3529.14,0.08,196.06,283.28,38.0,12.0,13.0,15.0,N
16.0,61.0,0.0,25.0,31.0,20.0,148.0,66.1,57.19,216201.81,0.02,12011.21,3780.31,365.0,47.0,21.0,194.0,N
16.0,4.0,1.0,3.0,3.0,1.0,22.0,28.71,10.08,2919.21,0.1,162.18,289.51,42.0,12.0,11.0,48.0,N
1.0,3.0,0.0,1.0,2.0,1.0,6.0,24.38,5.32,689.54,0.19,38.31,129.66,17.0,11.0,9.0,11.0,N
7.0,16.0,0.0,3.0,10.0,1.0,51.0,34.59,29.17,29428.52,0.03,1634.92,1008.98,114.0,27.0,25.0,65.0,N
8.0,5.0,1.0,5.0,2.0,1.0,32.0,39.81,18.24,13244.14,0.05,735.79,726.1,85.0,25.0,19.0,50.0,N
2.0,7.0,0.0,0.0,4.0,3.0,18.0,21.41,20.42,8924.96,0.05,495.83,437.14,58.0,12.0,14.0,23.0,N
2.0,7.0,0.0,2.0,4.0,3.0,9.0,7.61,17.5,2332.0,0.06,129.56,133.26,21.0,4.0,10.0,16.0,N
2.0,7.0,0.0,0.0,4.0,4.0,19.0,24.47,19.0,8835.0,0.05,490.83,465.0,55.0,16.0,16.0,23.0,Y
15.0,9.0,0.0,17.0,5.0,1.0,22.0,21.18,25.5,13770.0,0.04,765.0,540.0,63.0,15.0,17.0,62.0,N
4.0,11.0,0.0,6.0,6.0,4.0,19.0,14.61,24.73,8935.73,0.04,496.43,361.37,42.0,11.0,16.0,37.0,N
1.0,5.0,0.0,0.0,3.0,1.0,5.0,13.14,6.67,583.79,0.15,32.43,87.57,13.0,6.0,8.0,8.0,N
1.0,3.0,0.0,1.0,2.0,1.0,6.0,24.38,5.32,689.54,0.19,38.31,129.66,17.0,11.0,9.0,11.0,N
4.0,11.0,3.0,2.0,6.0,3.0,30.0,27.16,19.83,10681.73,0.05,593.43,538.57,63.0,18.0,17.0,41.0,N
11.0,5.0,1.0,5.0,3.0,1.0,32.0,50.34,16.92,14418.23,0.06,801.01,851.99,103.0,26.0,16.0,53.0,N
1.0,1.0,0.0,0.0,1.0,1.0,8.0,25.35,9.5,2287.69,0.11,127.09,240.81,35.0,11.0,11.0,13.0,N
9.0,7.0,0.0,6.0,4.0,1.0,46.0,63.83,21.65,29912.91,0.05,1661.83,1381.74,150.0,37.0,18.0,64.0,Y
7.0,3.0,0.0,3.0,2.0,1.0,33.0,47.93,14.13,9569.98,0.07,531.67,677.26,81.0,23.0,13.0,47.0,N
3.0,1.0,0.0,7.0,1.0,1.0,13.0,67.94,4.96,1670.39,0.2,92.8,336.89,34.0,24.0,7.0,26.0,N
1.0,3.0,0.0,0.0,2.0,1.0,16.0,20.45,10.0,2044.6,0.1,113.59,204.46,27.0,12.0,15.0,17.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,6.74,3.75,94.75,0.27,5.26,25.27,6.0,2.0,5.0,4.0,N
1.0,3.0,1.0,0.0,2.0,1.0,5.0,25.66,5.73,841.6,0.17,46.76,146.95,20.0,11.0,9.0,9.0,N
4.0,5.0,0.0,0.0,3.0,1.0,27.0,24.98,18.85,8871.52,0.05,492.86,470.73,64.0,13.0,14.0,33.0,N
2.0,3.0,0.0,0.0,2.0,1.0,7.0,16.42,5.33,467.04,0.19,25.95,87.57,15.0,6.0,8.0,11.0,N
5.0,15.0,0.0,0.0,8.0,5.0,25.0,31.66,19.6,12163.36,0.05,675.74,620.58,64.0,25.0,20.0,32.0,N
1.0,3.0,0.0,0.0,2.0,1.0,6.0,11.17,7.5,628.21,0.13,34.9,83.76,16.0,4.0,10.0,9.0,N
3.0,7.0,0.0,0.0,4.0,4.0,16.0,20.14,19.43,7603.98,0.05,422.44,391.38,47.0,14.0,17.0,21.0,N
4.0,11.0,0.0,0.0,6.0,1.0,65.0,102.57,13.47,18610.99,0.07,1033.94,1381.65,120.0,67.0,19.0,69.0,N
11.0,17.0,2.0,7.0,9.0,6.0,76.0,64.48,22.71,33274.12,0.04,1848.56,1464.9,133.0,49.0,21.0,96.0,N
0.0,3.0,0.0,1.0,2.0,1.0,11.0,19.11,13.36,3413.23,0.07,189.62,255.41,34.0,11.0,14.0,15.0,N
7.0,5.0,0.0,24.0,3.0,3.0,22.0,29.79,25.78,19797.43,0.04,1099.86,767.9,100.0,16.0,15.0,55.0,N
4.0,5.0,0.0,0.0,3.0,1.0,18.0,37.87,9.16,3175.9,0.11,176.44,346.79,41.0,19.0,12.0,24.0,N
10.0,17.0,0.0,4.0,9.0,7.0,72.0,54.09,36.62,72522.48,0.03,4029.03,1980.59,196.0,30.0,13.0,90.0,N
3.0,7.0,0.0,8.0,4.0,1.0,13.0,26.84,19.0,9690.0,0.05,538.33,510.0,64.0,16.0,16.0,27.0,N
3.0,5.0,0.0,3.0,3.0,1.0,14.0,19.39,9.1,1605.41,0.11,89.19,176.42,25.0,10.0,13.0,23.0,N
22.0,24.0,0.0,9.0,17.0,1.0,107.0,56.35,55.25,172016.99,0.02,9556.5,3113.43,280.0,60.0,34.0,141.0,N
7.0,3.0,0.0,3.0,2.0,1.0,33.0,44.85,15.22,10384.93,0.07,576.94,682.44,81.0,23.0,14.0,47.0,N
7.0,5.0,0.0,5.0,3.0,1.0,40.0,54.84,13.78,10413.57,0.07,578.53,755.7,91.0,25.0,13.0,56.0,N
4.0,9.0,0.0,10.0,5.0,3.0,31.0,20.15,23.13,10775.76,0.04,598.65,465.98,61.0,12.0,15.0,50.0,N
5.0,1.0,0.0,0.0,1.0,1.0,15.0,32.42,14.55,6858.47,0.07,381.03,471.52,71.0,11.0,8.0,23.0,N
4.0,5.0,0.0,3.0,3.0,1.0,17.0,26.11,10.42,2833.6,0.1,157.42,272.03,36.0,12.0,10.0,27.0,N
1.0,3.0,0.0,1.0,2.0,1.0,6.0,23.47,6.36,950.34,0.16,52.8,149.34,20.0,11.0,10.0,11.0,N
1.0,3.0,1.0,0.0,2.0,1.0,5.0,25.66,5.73,841.6,0.17,46.76,146.95,20.0,11.0,9.0,9.0,N
5.0,7.0,0.0,0.0,6.0,1.0,21.0,18.51,18.33,6220.27,0.05,345.57,339.29,52.0,9.0,15.0,29.0,N
1.0,7.0,0.0,2.0,4.0,4.0,6.0,14.42,12.19,2141.25,0.08,118.96,175.69,25.0,8.0,13.0,12.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,17.79,7.5,1000.78,0.13,55.6,133.44,20.0,8.0,10.0,11.0,N
8.0,7.0,6.0,2.0,4.0,1.0,32.0,57.6,18.03,18723.92,0.06,1040.22,1038.47,114.0,33.0,17.0,55.0,N
5.0,5.0,0.0,2.0,3.0,1.0,15.0,31.35,10.38,3380.59,0.1,187.81,325.54,43.0,13.0,9.0,24.0,N
2.0,5.0,0.0,0.0,3.0,1.0,12.0,24.31,6.22,941.02,0.16,52.28,151.24,23.0,9.0,8.0,16.0,N
9.0,3.0,0.0,9.0,2.0,1.0,18.0,35.92,13.22,6280.56,0.08,348.92,475.0,61.0,18.0,14.0,38.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,23.28,6.75,1060.92,0.15,58.94,157.17,22.0,10.0,9.0,10.0,N
1.0,3.0,0.0,0.0,2.0,1.0,9.0,23.27,11.38,3010.96,0.09,167.28,264.7,36.0,12.0,13.0,12.0,N
0.0,5.0,0.0,0.0,3.0,1.0,10.0,24.69,8.18,1653.11,0.12,91.84,202.05,28.0,11.0,10.0,12.0,N
2.0,5.0,1.0,0.0,3.0,1.0,24.0,28.42,17.68,8889.32,0.06,493.85,502.67,56.0,19.0,16.0,27.0,N
1.0,7.0,1.0,0.0,4.0,1.0,35.0,39.05,24.94,24282.8,0.04,1349.04,973.75,94.0,32.0,21.0,37.0,N
3.0,5.0,1.0,3.0,3.0,1.0,22.0,30.9,17.26,9208.95,0.06,511.61,533.45,63.0,19.0,16.0,29.0,N
2.0,17.0,0.0,0.0,9.0,7.0,38.0,21.25,29.69,18729.9,0.03,1040.55,630.9,73.0,16.0,19.0,43.0,N
1.0,5.0,3.0,0.0,3.0,1.0,21.0,17.76,28.88,14808.1,0.03,822.67,512.83,82.0,8.0,14.0,28.0,N
1.0,5.0,0.0,0.0,3.0,1.0,13.0,30.8,8.08,2009.51,0.12,111.64,248.8,34.0,13.0,10.0,17.0,N
3.0,9.0,0.0,3.0,5.0,3.0,27.0,16.85,29.29,14452.03,0.03,802.89,493.48,56.0,14.0,20.0,33.0,N
3.0,1.0,0.0,3.0,1.0,1.0,7.0,16.68,10.0,1667.97,0.1,92.67,166.8,24.0,8.0,10.0,15.0,N
18.0,22.0,1.0,1.0,12.0,1.0,124.0,45.95,70.0,225142.24,0.01,12507.9,3216.32,308.0,43.0,28.0,148.0,N
2.0,5.0,1.0,0.0,3.0,1.0,13.0,18.14,8.73,1381.74,0.11,76.76,158.32,19.0,11.0,12.0,16.0,N
9.0,18.0,0.0,5.0,10.0,1.0,46.0,30.05,28.35,24149.97,0.04,1341.66,851.85,105.0,20.0,21.0,62.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,26.64,2.5,166.52,0.4,9.25,66.61,10.0,8.0,5.0,8.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,8.0,3.0,1.0,3.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,26.64,2.5,166.52,0.4,9.25,66.61,10.0,8.0,5.0,8.0,N
3.0,7.0,0.0,3.0,4.0,1.0,27.0,40.98,14.03,8059.98,0.07,447.78,574.69,65.0,20.0,11.0,37.0,N
2.0,7.0,0.0,6.0,4.0,1.0,27.0,40.98,14.03,8059.98,0.07,447.78,574.69,65.0,20.0,11.0,39.0,N
5.0,7.0,0.0,3.0,4.0,1.0,27.0,40.98,14.03,8059.98,0.07,447.78,574.69,65.0,20.0,11.0,39.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,26.64,2.5,166.52,0.4,9.25,66.61,10.0,8.0,5.0,8.0,N
3.0,15.0,0.0,4.0,8.0,8.0,47.0,46.85,20.86,20382.4,0.05,1132.36,977.24,106.0,28.0,16.0,58.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,8.0,3.0,1.0,3.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,26.64,2.5,166.52,0.4,9.25,66.61,10.0,8.0,5.0,8.0,N
2.0,19.0,0.0,5.0,10.0,10.0,47.0,32.28,30.0,29055.71,0.03,1614.21,968.52,120.0,18.0,15.0,58.0,N
0.0,3.0,0.0,0.0,2.0,1.0,7.0,22.2,3.0,199.82,0.33,11.1,66.61,11.0,7.0,6.0,9.0,N
0.0,3.0,0.0,0.0,2.0,1.0,14.0,25.91,7.33,1393.26,0.14,77.4,189.99,26.0,12.0,11.0,14.0,N
5.0,11.0,0.0,0.0,6.0,6.0,19.0,14.67,17.94,4723.42,0.06,262.41,263.22,37.0,9.0,17.0,26.0,N
0.0,3.0,0.0,0.0,2.0,1.0,7.0,22.2,3.0,199.82,0.33,11.1,66.61,11.0,7.0,6.0,9.0,N
1.0,3.0,0.0,0.0,2.0,1.0,4.0,13.67,5.71,446.5,0.18,24.81,78.14,10.0,7.0,8.0,7.0,N
9.0,7.0,0.0,0.0,4.0,1.0,27.0,43.28,16.32,11528.34,0.06,640.46,706.39,83.0,25.0,17.0,44.0,N
8.0,7.0,0.0,0.0,4.0,1.0,32.0,57.02,16.75,15996.73,0.06,888.71,955.03,104.0,32.0,16.0,42.0,N
9.0,7.0,0.0,0.0,4.0,1.0,30.0,50.0,17.14,14693.67,0.06,816.32,857.13,97.0,28.0,16.0,41.0,N
1.0,3.0,0.0,0.0,2.0,1.0,14.0,33.11,7.2,1716.61,0.14,95.37,238.42,28.0,15.0,9.0,17.0,N
2.0,11.0,0.0,0.0,6.0,1.0,33.0,30.04,9.5,2711.33,0.11,150.63,285.4,45.0,11.0,11.0,37.0,N
4.0,11.0,0.0,24.0,6.0,3.0,37.0,38.96,15.3,9119.66,0.07,506.65,596.06,61.0,25.0,15.0,65.0,N
4.0,7.0,0.0,2.0,4.0,1.0,13.0,16.41,14.32,3365.09,0.07,186.95,235.02,29.0,11.0,15.0,21.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,25.73,2.29,134.42,0.44,7.47,58.81,9.0,7.0,4.0,7.0,N
2.0,7.0,0.0,0.0,4.0,3.0,10.0,15.68,10.83,1840.77,0.09,102.26,169.92,30.0,6.0,13.0,14.0,N
0.0,5.0,0.0,0.0,3.0,1.0,13.0,17.84,7.33,959.19,0.14,53.29,130.8,24.0,6.0,11.0,15.0,N
1.0,7.0,0.0,0.0,4.0,3.0,6.0,13.34,11.67,1815.21,0.09,100.84,155.59,26.0,6.0,14.0,9.0,N
5.0,9.0,0.0,2.0,5.0,1.0,11.0,18.8,14.0,3685.14,0.07,204.73,263.22,32.0,12.0,14.0,20.0,N
0.0,3.0,0.0,0.0,2.0,1.0,2.0,6.64,5.25,183.06,0.19,10.17,34.87,8.0,2.0,7.0,4.0,N
1.0,5.0,0.0,0.0,3.0,3.0,11.0,16.21,9.75,1541.7,0.1,85.65,158.12,24.0,8.0,13.0,14.0,N
5.0,21.0,0.0,1.0,11.0,11.0,35.0,22.2,23.75,12524.14,0.04,695.79,527.33,64.0,16.0,20.0,43.0,N
18.0,35.0,0.0,7.0,18.0,8.0,94.0,115.83,28.23,92277.37,0.04,5126.52,3269.26,265.0,93.0,25.0,119.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,6.55,3.0,58.95,0.33,3.28,19.65,6.0,1.0,6.0,4.0,N
1.0,3.0,0.0,0.0,2.0,1.0,6.0,15.5,3.0,139.52,0.33,7.75,46.51,10.0,4.0,6.0,9.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.49,3.5,116.27,0.29,6.46,33.22,7.0,3.0,7.0,4.0,N
13.0,1.0,0.0,8.0,1.0,1.0,42.0,121.56,8.9,9629.08,0.11,534.95,1081.92,99.0,45.0,9.0,65.0,N
32.0,1.0,0.0,51.0,1.0,1.0,104.0,172.46,20.0,68982.62,0.05,3832.37,3449.13,290.0,78.0,13.0,189.0,N
34.0,11.0,0.0,33.0,6.0,3.0,109.0,121.95,30.25,111594.06,0.03,6199.67,3689.06,302.0,88.0,22.0,178.0,N
33.0,1.0,0.0,16.0,1.0,1.0,95.0,113.93,27.96,89066.44,0.04,4948.14,3185.5,302.0,50.0,12.0,146.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,17.43,2.0,69.74,0.5,3.87,34.87,6.0,5.0,4.0,4.0,N
8.0,5.0,0.0,8.0,3.0,1.0,23.0,29.36,12.66,4702.62,0.08,261.26,371.56,48.0,16.0,15.0,41.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,14.4,3.0,129.56,0.33,7.2,43.19,9.0,4.0,6.0,8.0,N
2.0,19.0,0.0,5.0,10.0,1.0,22.0,20.57,16.62,5679.8,0.06,315.54,341.84,45.0,13.0,18.0,32.0,N
15.0,13.0,0.0,14.0,7.0,5.0,43.0,52.12,26.53,36670.54,0.04,2037.25,1382.42,139.0,38.0,21.0,75.0,N
20.0,3.0,0.0,20.0,2.0,1.0,49.0,77.31,20.23,31645.36,0.05,1758.08,1564.08,151.0,43.0,15.0,91.0,N
4.0,3.0,0.0,7.0,2.0,1.0,12.0,34.05,6.29,1345.47,0.16,74.75,214.05,26.0,14.0,8.0,25.0,N
4.0,7.0,0.0,6.0,4.0,3.0,12.0,35.08,12.52,5501.48,0.08,305.64,439.32,53.0,22.0,19.0,24.0,N
6.0,9.0,0.0,7.0,5.0,1.0,21.0,32.58,20.56,13777.0,0.05,765.39,670.01,75.0,24.0,21.0,36.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,17.43,2.0,69.74,0.5,3.87,34.87,6.0,5.0,4.0,4.0,N
14.0,18.0,1.0,13.0,10.0,8.0,58.0,73.15,20.86,31840.54,0.05,1768.92,1526.19,137.0,51.0,19.0,88.0,N
7.0,1.0,0.0,4.0,1.0,1.0,20.0,54.36,11.36,7011.26,0.09,389.51,617.34,63.0,28.0,12.0,34.0,N
19.0,39.0,0.0,25.0,20.0,16.0,103.0,69.87,34.76,84414.26,0.03,4689.68,2428.58,214.0,58.0,24.0,150.0,N
3.0,1.0,0.0,1.0,1.0,1.0,4.0,8.54,4.67,186.03,0.21,10.33,39.86,8.0,3.0,7.0,10.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,20.93,3.33,232.53,0.3,12.92,69.76,11.0,6.0,4.0,5.0,N
2.0,1.0,0.0,4.0,1.0,1.0,4.0,31.29,2.75,236.61,0.36,13.14,86.04,13.0,8.0,4.0,12.0,N
1.0,1.0,0.0,0.0,1.0,1.0,5.0,14.14,5.25,389.71,0.19,21.65,74.23,12.0,6.0,9.0,8.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,8.0,3.0,1.0,3.0,4.0,N
2.0,1.0,0.0,0.0,1.0,1.0,4.0,16.07,4.5,325.53,0.22,18.08,72.34,14.0,5.0,9.0,8.0,N
0.0,5.0,0.0,0.0,3.0,3.0,7.0,10.34,8.1,678.47,0.12,37.69,83.76,13.0,5.0,9.0,9.0,N
0.0,5.0,0.0,0.0,3.0,3.0,7.0,9.98,9.0,808.73,0.11,44.93,89.86,14.0,5.0,10.0,9.0,N
3.0,3.0,0.0,0.0,2.0,1.0,8.0,18.5,6.13,693.96,0.16,38.55,113.3,15.0,8.0,7.0,13.0,N
2.0,3.0,0.0,0.0,2.0,1.0,8.0,18.5,6.13,693.96,0.16,38.55,113.3,15.0,8.0,7.0,12.0,N
0.0,1.0,0.0,0.0,1.0,1.0,11.0,27.41,5.4,799.2,0.19,44.4,148.0,19.0,10.0,6.0,13.0,N
1.0,17.0,0.0,1.0,9.0,9.0,23.0,20.92,17.5,6407.21,0.06,355.96,366.13,49.0,12.0,15.0,28.0,N
0.0,1.0,0.0,0.0,1.0,1.0,11.0,27.41,5.4,799.2,0.19,44.4,148.0,19.0,10.0,6.0,13.0,N
1.0,15.0,0.0,1.0,8.0,8.0,21.0,19.03,17.05,5528.36,0.06,307.13,324.33,44.0,11.0,15.0,26.0,N
0.0,1.0,0.0,0.0,1.0,1.0,11.0,27.41,5.4,799.2,0.19,44.4,148.0,19.0,10.0,6.0,13.0,N
1.0,11.0,0.0,1.0,6.0,6.0,17.0,15.35,15.83,3847.55,0.06,213.75,243.0,34.0,9.0,15.0,22.0,N
0.0,1.0,0.0,0.0,1.0,1.0,11.0,27.41,5.4,799.2,0.19,44.4,148.0,19.0,10.0,6.0,13.0,N
1.0,9.0,0.0,1.0,5.0,5.0,15.0,13.57,15.0,3053.4,0.07,169.63,203.56,29.0,8.0,15.0,20.0,N
2.0,7.0,0.0,0.0,4.0,1.0,13.0,13.72,11.14,1704.03,0.09,94.67,152.93,23.0,7.0,12.0,19.0,N
