@relation SelectedFeatures
@attribute CALL_PAIRS numeric
@attribute LOC_COMMENTS numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
10.0,0.0,8.0,2.25,1.0,6.0,4.0,6.0,21.7,14446.14,802.56,1.0,0.23,18.0,81.82,22.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.87,449.6,24.98,0.5,0.29,9.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.87,449.6,24.98,0.5,0.29,9.0,80.0,5.0,N
7.0,0.0,8.0,2.0,1.0,5.0,5.0,2.0,19.63,7370.08,409.45,1.0,0.22,15.0,76.19,21.0,N
8.0,0.0,6.0,2.0,1.0,4.0,4.0,4.0,17.92,8672.47,481.8,1.0,0.18,16.0,78.95,19.0,N
7.0,0.0,8.0,2.0,1.0,5.0,5.0,2.0,19.63,7370.08,409.45,1.0,0.22,15.0,76.19,21.0,N
8.0,0.0,6.0,2.0,1.0,4.0,4.0,4.0,17.92,8672.47,481.8,1.0,0.18,16.0,78.95,19.0,N
10.0,0.0,8.0,2.25,1.0,6.0,4.0,6.0,21.7,14446.14,802.56,1.0,0.23,18.0,81.82,22.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.87,449.6,24.98,0.5,0.29,9.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.87,449.6,24.98,0.5,0.29,9.0,80.0,5.0,N
4.0,17.0,10.0,2.8,0.6,8.0,6.0,4.0,21.41,41453.41,2302.97,0.8,0.16,16.0,89.29,39.0,Y
4.0,16.0,12.0,2.0,0.71,1.0,7.0,2.0,27.11,33013.78,1834.1,0.14,0.12,17.0,87.27,39.0,N
4.0,9.0,8.0,2.5,0.43,4.0,5.0,0.0,45.27,26152.92,1452.94,0.57,0.14,17.0,89.8,40.0,N
4.0,2.0,8.0,2.0,0.6,1.0,4.0,0.0,77.05,26664.97,1481.39,0.2,0.1,11.0,91.67,46.0,N
7.0,0.0,4.0,2.0,1.0,3.0,4.0,2.0,13.48,3744.39,208.02,1.0,0.18,15.0,73.33,15.0,N
2.0,2.0,4.0,2.0,0.67,1.0,4.0,3.0,35.62,4053.11,225.17,0.33,0.12,8.0,83.33,22.0,N
1.0,0.0,8.0,2.0,0.4,1.0,3.0,1.0,16.91,5913.82,328.55,0.2,0.24,11.0,84.21,19.0,N
2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,27.34,3937.05,218.72,0.33,0.14,12.0,89.47,16.0,N
5.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,19.9,1332.39,74.02,1.0,0.25,12.0,88.89,9.0,N
5.0,15.0,14.0,2.0,0.13,1.0,6.0,5.0,49.75,91978.75,5109.93,0.13,0.11,16.0,91.43,55.0,N
6.0,4.0,6.0,2.0,1.0,1.0,4.0,0.0,30.33,3670.35,203.91,0.2,0.19,15.0,84.0,21.0,N
6.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,20.73,1579.13,87.73,0.33,0.19,12.0,92.86,8.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,11.24,179.89,9.99,1.0,0.25,8.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,6.18,154.4,8.58,0.5,0.29,5.0,80.0,5.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,5.05,126.33,7.02,0.5,0.5,5.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,6.18,154.4,8.58,0.5,0.29,5.0,80.0,5.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,5.05,126.33,7.02,0.5,0.5,5.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,3.95,980.75,54.49,0.5,0.5,9.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.2,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,11.24,179.89,9.99,1.0,0.13,8.0,83.33,2.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,2.0,7.0,252.0,14.0,0.5,0.5,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
2.0,0.0,6.0,2.0,0.75,1.0,3.0,2.0,10.48,7748.01,430.45,0.25,0.24,15.0,80.0,15.0,N
3.0,0.0,6.0,2.0,0.75,1.0,3.0,2.0,13.08,8043.39,446.86,0.25,0.24,16.0,80.0,15.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
3.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,15.9,532.29,29.57,1.0,0.43,9.0,80.0,5.0,N
3.0,0.0,2.0,3.0,1.0,3.0,1.0,3.0,17.44,551.81,30.66,1.0,0.38,9.0,80.0,5.0,N
4.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,13.46,1172.67,65.15,0.33,0.5,8.0,75.0,4.0,N
1.0,0.0,8.0,2.0,0.4,1.0,3.0,1.0,16.91,5913.82,328.55,0.2,0.24,11.0,84.21,19.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
3.0,3.0,14.0,2.0,0.63,1.0,1.0,0.0,15.21,4582.29,254.57,0.13,0.47,9.0,93.33,12.0,N
16.0,17.0,30.0,2.0,1.0,1.0,6.0,0.0,25.36,48124.47,2673.58,0.06,0.27,17.0,90.63,47.0,N
42.0,43.0,78.0,2.13,0.78,23.0,51.0,0.0,113.79,367534.33,20418.57,0.43,0.15,37.0,85.79,316.0,Y
18.0,73.0,36.0,2.06,0.8,10.0,17.0,2.0,93.49,194350.1,10797.23,0.5,0.09,22.0,92.24,146.0,N
63.0,72.0,74.0,2.0,1.0,1.0,12.0,2.0,286.79,220367.27,12242.63,0.03,0.13,21.0,95.83,216.0,N
9.0,12.0,10.0,2.0,1.0,6.0,5.0,0.0,35.31,9496.12,527.56,1.0,0.13,16.0,88.89,33.0,N
1.0,0.0,4.0,2.0,0.67,1.0,2.0,1.0,8.54,290.67,16.14,0.33,0.38,7.0,66.67,6.0,N
1.0,0.0,2.0,2.0,0.5,1.0,2.0,3.0,12.14,345.2,19.18,0.5,0.29,8.0,60.0,5.0,N
2.0,0.0,2.0,3.0,0.67,1.0,2.0,2.0,18.2,550.43,30.58,0.33,0.43,9.0,60.0,5.0,N
1.0,0.0,2.0,2.0,0.5,1.0,2.0,3.0,20.31,231.3,12.85,0.5,0.29,6.0,60.0,5.0,N
2.0,0.0,2.0,2.0,0.5,1.0,3.0,1.0,24.31,444.89,24.72,0.5,0.2,7.0,62.5,8.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.49,116.27,6.46,0.5,0.4,7.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.49,116.27,6.46,0.5,0.4,7.0,66.67,3.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,7.4,251.91,14.0,0.5,0.2,7.0,87.5,4.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.55,58.95,3.28,1.0,0.25,6.0,50.0,2.0,N
9.0,2.0,6.0,2.0,0.88,5.0,2.0,1.0,27.79,3570.0,198.33,0.63,0.33,17.0,90.91,20.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.5,5.0,50.0,2.0,N
3.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,10.03,3014.58,167.48,0.33,0.43,16.0,80.0,5.0,N
3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,16.65,362.64,20.15,0.5,0.2,7.0,75.0,8.0,N
3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,19.99,319.82,17.77,0.5,0.18,7.0,77.78,9.0,N
3.0,1.0,6.0,2.0,0.75,1.0,2.0,1.0,11.84,8245.95,458.11,0.25,0.22,19.0,87.5,15.0,N
8.0,5.0,10.0,2.0,0.83,1.0,4.0,1.0,20.14,9834.5,546.36,0.17,0.19,17.0,86.21,24.0,N
2.0,1.0,2.0,2.0,0.5,1.0,3.0,2.0,11.06,1372.69,76.26,0.5,0.17,12.0,70.0,9.0,N
4.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,13.21,3863.67,214.65,0.33,0.2,18.0,75.0,11.0,N
5.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,14.42,4256.92,236.5,0.33,0.2,18.0,75.0,11.0,N
4.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,13.36,4301.69,238.98,0.33,0.2,17.0,76.92,12.0,N
2.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,15.9,532.29,29.57,1.0,0.38,9.0,80.0,5.0,N
2.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,16.59,555.43,30.86,1.0,0.3,9.0,71.43,7.0,N
4.0,1.0,8.0,2.0,0.8,1.0,2.0,1.0,13.97,16494.55,916.36,0.2,0.24,21.0,89.47,18.0,N
4.0,1.0,6.0,2.0,1.0,1.0,3.0,4.0,18.47,5338.7,296.59,0.25,0.25,17.0,76.92,12.0,N
4.0,1.0,12.0,2.0,1.0,1.0,2.0,6.0,20.11,20434.13,1135.23,0.14,0.32,20.0,88.89,17.0,N
4.0,1.0,6.0,2.0,1.0,1.0,3.0,5.0,18.18,5255.28,291.96,0.25,0.24,17.0,76.92,12.0,N
5.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,14.36,8656.64,480.92,0.25,0.25,17.0,78.57,13.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.5,5.0,50.0,2.0,N
4.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,12.38,4951.76,275.1,0.25,0.44,15.0,85.71,7.0,N
4.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,14.11,3246.47,180.36,0.25,0.33,13.0,80.0,10.0,N
2.0,0.0,4.0,2.0,0.67,3.0,1.0,1.0,9.79,902.51,50.14,1.0,0.5,12.0,75.0,4.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.66,240.91,13.38,0.5,0.29,7.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.66,240.91,13.38,0.5,0.29,7.0,80.0,5.0,N
3.0,1.0,6.0,2.0,0.75,1.0,2.0,1.0,11.91,8971.59,498.42,0.25,0.21,19.0,88.24,16.0,N
3.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,13.75,3521.25,195.63,0.33,0.33,16.0,85.71,7.0,N
2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,13.02,732.54,40.7,0.5,0.22,9.0,71.43,7.0,N
7.0,5.0,10.0,2.0,0.83,1.0,4.0,1.0,17.24,10090.27,560.57,0.17,0.19,17.0,86.21,24.0,N
3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,8.83,4728.77,262.71,0.33,0.21,18.0,75.0,11.0,N
3.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,10.22,4353.75,241.87,0.33,0.2,17.0,76.92,12.0,N
4.0,29.0,2.0,2.0,1.0,1.0,2.0,1.0,26.89,12056.83,669.82,0.5,0.04,18.0,95.83,19.0,N
5.0,22.0,14.0,2.0,0.63,1.0,3.0,6.0,27.62,30072.95,1670.72,0.13,0.11,21.0,95.45,44.0,N
1.0,9.0,2.0,2.0,1.0,1.0,1.0,3.0,25.14,10490.64,582.81,0.5,0.06,13.0,96.88,23.0,N
1.0,10.0,2.0,3.0,0.67,3.0,3.0,3.0,15.53,5545.97,308.11,1.0,0.13,14.0,86.36,12.0,N
6.0,13.0,12.0,2.0,0.45,3.0,7.0,0.0,39.35,125041.65,6946.76,0.27,0.14,28.0,90.91,64.0,N
2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,27.05,1296.67,72.04,0.5,0.15,9.0,81.82,9.0,N
3.0,6.0,18.0,2.0,0.21,3.0,9.0,0.0,43.29,175762.32,9764.57,0.21,0.18,23.0,88.16,70.0,N
7.0,6.0,6.0,2.0,0.75,1.0,3.0,2.0,37.17,9387.53,521.53,0.25,0.13,17.0,90.0,24.0,Y
5.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,18.51,630.0,35.0,0.5,0.13,7.0,85.71,10.0,N
2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,22.01,2200.78,122.27,0.5,0.14,12.0,83.33,11.0,N
5.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,17.14,840.0,46.67,0.5,0.09,7.0,90.0,13.0,N
1.0,1.0,4.0,2.0,0.33,1.0,2.0,0.0,23.11,6740.74,374.49,0.33,0.2,12.0,84.62,12.0,N
0.0,1.0,2.0,2.0,0.5,1.0,1.0,4.0,12.11,498.63,27.7,0.5,0.2,7.0,80.0,4.0,N
0.0,1.0,2.0,2.0,0.5,1.0,1.0,3.0,10.89,317.58,17.64,0.5,0.29,6.0,80.0,4.0,N
1.0,20.0,6.0,2.0,0.63,1.0,5.0,2.0,18.01,273078.67,15171.04,0.13,0.1,20.0,93.15,53.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,3.0,12.44,1008.0,56.0,0.5,0.18,9.0,85.71,7.0,N
2.0,6.0,4.0,2.5,0.75,4.0,1.0,5.0,21.0,4723.94,262.44,1.0,0.18,13.0,94.44,12.0,N
2.0,8.0,6.0,3.0,0.14,7.0,1.0,5.0,27.18,103003.28,5722.4,1.0,0.15,13.0,97.67,35.0,N
2.0,5.0,6.0,3.33,0.13,8.0,3.0,4.0,23.08,79247.79,4402.65,1.0,0.19,15.0,92.31,34.0,N
2.0,0.0,4.0,2.0,0.67,1.0,3.0,3.0,26.92,3220.15,178.9,0.33,0.16,14.0,82.35,17.0,N
0.0,5.0,6.0,2.0,0.25,1.0,3.0,2.0,26.9,387847.94,21547.11,0.25,0.08,11.0,93.88,44.0,N
1.0,0.0,4.0,2.0,0.33,1.0,3.0,3.0,17.05,2157.94,119.89,0.33,0.14,10.0,82.35,17.0,N
1.0,3.0,2.0,2.0,0.5,1.0,1.0,2.0,11.44,1313.83,72.99,0.5,0.15,10.0,90.0,7.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,6.18,154.4,8.58,0.5,0.25,5.0,80.0,5.0,N
0.0,2.0,18.0,2.22,0.08,6.0,6.0,7.0,31.07,38303.42,2127.97,0.5,0.22,17.0,87.23,45.0,N
0.0,2.0,4.0,2.0,0.33,1.0,2.0,3.0,19.9,1541.2,85.62,0.33,0.18,8.0,83.33,10.0,N
0.0,2.0,4.0,2.0,0.33,1.0,2.0,3.0,19.9,1541.2,85.62,0.33,0.18,8.0,83.33,10.0,N
1.0,3.0,6.0,2.0,0.5,1.0,3.0,4.0,15.1,5225.56,290.31,0.25,0.16,12.0,85.0,17.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,10.24,848.2,47.12,0.5,0.22,7.0,80.0,5.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,3.0,18.88,25706.76,1428.15,0.5,0.15,9.0,88.89,9.0,N
2.0,4.0,2.0,2.0,0.5,1.0,1.0,2.0,15.26,1982.66,110.15,0.5,0.14,12.0,91.67,8.0,N
0.0,2.0,6.0,2.0,0.25,1.0,1.0,2.0,13.02,1875.31,104.18,0.25,0.33,8.0,90.0,8.0,Y
2.0,5.0,4.0,2.5,0.75,4.0,1.0,5.0,23.56,7408.74,411.6,1.0,0.17,14.0,94.74,14.0,N
3.0,19.0,6.0,2.67,0.67,6.0,3.0,5.0,19.55,111737.37,6207.63,1.0,0.14,18.0,92.5,21.0,N
3.0,16.0,12.0,2.67,0.45,11.0,3.0,4.0,18.41,138606.57,7700.36,1.0,0.22,19.0,93.62,31.0,N
2.0,3.0,10.0,2.0,0.5,1.0,4.0,2.0,18.23,10940.27,607.79,0.17,0.26,13.0,80.95,18.0,N
1.0,1.0,6.0,2.0,0.25,1.0,1.0,4.0,19.87,8379.04,465.5,0.25,0.21,14.0,92.86,13.0,N
3.0,3.0,4.0,2.0,0.33,1.0,4.0,2.0,28.25,9580.18,532.23,0.33,0.1,13.0,85.71,25.0,N
0.0,1.0,2.0,2.0,0.5,1.0,1.0,4.0,12.05,410.13,22.79,0.5,0.29,7.0,80.0,4.0,N
1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10.79,559.51,31.08,0.5,0.18,8.0,88.89,7.0,N
0.0,1.0,2.0,2.0,0.5,1.0,1.0,4.0,12.11,498.63,27.7,0.5,0.18,7.0,80.0,4.0,N
0.0,2.0,2.0,2.0,0.5,1.0,1.0,3.0,11.98,330.26,18.35,0.5,0.25,7.0,83.33,4.0,N
0.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,10.81,249.08,13.84,0.5,0.29,6.0,80.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,6.18,154.4,8.58,0.5,0.25,5.0,80.0,5.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,10.54,290.59,16.14,0.5,0.22,7.0,80.0,5.0,N
6.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,28.19,9952.06,552.89,0.33,0.15,14.0,94.44,12.0,N
1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,11.52,161.94,9.0,0.5,0.25,6.0,83.33,5.0,N
0.0,8.0,8.0,2.0,0.2,1.0,4.0,3.0,21.96,198185.0,11010.28,0.2,0.09,12.0,92.31,44.0,N
1.0,8.0,4.0,2.0,0.67,1.0,1.0,4.0,13.79,2313.9,128.55,0.33,0.17,15.0,93.75,8.0,N
1.0,8.0,4.0,2.0,0.67,1.0,1.0,4.0,13.79,2313.9,128.55,0.33,0.17,15.0,93.75,8.0,N
1.0,8.0,4.0,2.0,0.67,1.0,1.0,4.0,13.79,2313.9,128.55,0.33,0.17,15.0,93.75,8.0,N
1.0,6.0,4.0,2.0,0.67,1.0,1.0,4.0,13.79,2313.9,128.55,0.33,0.19,15.0,92.86,8.0,N
1.0,6.0,4.0,2.0,0.67,1.0,1.0,4.0,13.79,2313.9,128.55,0.33,0.19,15.0,92.86,8.0,N
1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,16.46,1161.24,64.51,0.5,0.22,12.0,85.71,6.0,N
1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,16.46,1161.24,64.51,0.5,0.22,12.0,85.71,6.0,N
2.0,36.0,16.0,4.0,0.15,4.0,5.0,2.0,51.88,145316.78,8073.15,0.12,0.23,31.0,96.43,104.0,N
9.0,6.0,10.0,2.2,1.0,5.0,6.0,2.0,35.74,18906.42,1050.36,0.71,0.15,18.0,86.36,38.0,N
1.0,4.0,2.0,3.0,0.67,3.0,1.0,1.0,10.66,863.17,47.95,1.0,0.3,12.0,87.5,4.0,N
49.0,110.0,84.0,2.26,0.89,33.0,25.0,2.0,186.86,488050.43,27113.91,0.61,0.14,32.0,93.72,288.0,N
3.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,10.79,559.51,31.08,0.5,0.29,8.0,80.0,5.0,N
5.0,1.0,2.0,2.0,0.75,1.0,4.0,2.0,15.54,2626.61,145.92,0.25,0.17,13.0,80.95,20.0,N
2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,81.0,4.5,0.5,0.2,6.0,87.5,3.0,N
2.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,8.98,56.15,3.12,0.5,0.2,5.0,75.0,4.0,N
0.0,4.0,2.0,2.0,0.5,1.0,1.0,0.0,6.97,174.35,9.69,0.5,0.25,6.0,83.33,2.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,15.0,60.0,3.33,0.5,0.33,4.0,75.0,4.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.77,506.22,28.12,0.5,0.33,8.0,75.0,4.0,N
2.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,14.12,4498.36,249.91,0.33,0.27,17.0,88.89,9.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,10.04,3074.62,170.81,0.5,0.25,15.0,83.33,6.0,N
1.0,2.0,8.0,2.0,0.4,1.0,3.0,1.0,9.4,7072.27,392.9,0.2,0.24,16.0,84.21,17.0,N
1.0,0.0,2.0,2.0,0.33,1.0,4.0,0.0,8.31,698.02,38.78,0.33,0.25,11.0,60.0,10.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,9.34,415.13,23.06,0.5,0.4,8.0,66.67,3.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,11.41,71.32,3.96,0.5,0.5,5.0,50.0,2.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.51,85.59,4.75,0.5,0.5,6.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,8.0,72.0,4.0,0.5,0.22,6.0,85.71,3.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.51,85.59,4.75,0.5,0.4,6.0,66.67,3.0,N
2.0,4.0,4.0,2.0,0.67,1.0,1.0,1.0,11.72,421.94,23.44,0.33,0.27,9.0,88.89,5.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,0.0,10.3,164.84,9.16,0.5,0.5,6.0,50.0,2.0,N
3.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,23.36,643.78,35.77,0.33,0.25,7.0,70.0,10.0,N
3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,26.21,679.32,37.74,0.33,0.25,7.0,70.0,10.0,N
8.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,16.58,2621.1,145.62,0.33,0.15,11.0,83.33,15.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,11.24,179.89,9.99,1.0,0.25,8.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,5.05,126.33,7.02,0.5,0.5,5.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,5.05,126.33,7.02,0.5,0.5,5.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,3.95,980.75,54.49,0.5,0.5,9.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.2,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,11.24,179.89,9.99,1.0,0.13,8.0,83.33,2.0,N
