@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LEVEL numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.0,1.0,0.2,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.02,0.17,1.0,0.0,5.0,8.0,60.0,5.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.4,0.03,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,N
8.0,17.0,0.16,6.0,10.0,0.0,4.0,0.0,48.0,0.0,10.0,0.0,0.42,0.04,0.0,3.0,32.0,25.0,42.17,80.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,N
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,N
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,1.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,N
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
13.0,5.0,0.07,4.0,2.0,0.0,3.0,1.0,39.0,0.0,0.0,0.0,0.36,0.05,1.0,2.0,30.0,13.0,13.33,41.0,Y
3.0,11.0,0.26,4.0,1.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,0.17,0.05,0.0,3.0,14.0,18.0,6.9,27.0,N
3.0,11.0,0.26,4.0,1.0,0.0,3.0,0.0,27.0,3.0,7.0,1.0,0.17,0.05,0.0,3.0,14.0,18.0,6.9,27.0,N
3.0,11.0,0.23,4.0,1.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.22,0.04,0.0,3.0,15.0,20.0,8.82,31.0,N
3.0,11.0,0.23,4.0,1.0,0.0,3.0,0.0,31.0,4.0,7.0,1.0,0.22,0.04,0.0,3.0,15.0,20.0,8.82,31.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,N
0.0,1.0,0.33,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.01,0.4,1.0,0.0,2.0,4.0,0.0,3.0,N
0.0,1.0,0.33,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.01,0.4,1.0,0.0,2.0,4.0,0.0,3.0,N
0.0,1.0,0.33,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.01,0.4,1.0,0.0,2.0,4.0,0.0,3.0,N
0.0,1.0,0.33,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.01,0.4,1.0,0.0,2.0,4.0,0.0,3.0,N
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,N
5.0,31.0,0.37,20.0,1.0,0.0,7.0,0.0,40.0,1.0,4.0,0.0,0.59,0.02,0.0,15.0,40.0,19.0,6.98,43.0,N
0.0,1.0,0.09,0.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.06,0.3,1.0,0.0,9.0,6.0,0.0,11.0,N
0.0,1.0,0.09,0.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,0.07,0.24,1.0,0.0,9.0,7.0,0.0,11.0,N
0.0,1.0,0.09,0.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,1.0,0.07,0.24,1.0,0.0,9.0,7.0,0.0,11.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,N
0.0,1.0,0.14,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.06,0.13,1.0,0.0,2.0,9.0,0.0,7.0,N
1.0,1.0,0.13,0.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.04,0.67,1.0,0.0,9.0,3.0,0.0,8.0,N
0.0,1.0,0.13,0.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.04,0.67,1.0,0.0,9.0,3.0,0.0,8.0,N
0.0,3.0,0.25,2.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.04,0.29,0.0,1.0,5.0,5.0,0.0,8.0,N
0.0,3.0,0.4,2.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.02,0.16,0.0,1.0,6.0,8.0,0.0,5.0,N
0.0,3.0,0.4,2.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.02,0.16,0.0,1.0,6.0,8.0,0.0,5.0,N
0.0,3.0,0.4,2.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.02,0.16,0.0,1.0,6.0,8.0,0.0,5.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.01,0.5,1.0,0.0,2.0,4.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,3.0,0.67,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.01,0.5,0.0,1.0,5.0,4.0,0.0,3.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.33,1.0,0.0,2.0,6.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,0.14,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.03,0.5,1.0,0.0,2.0,3.0,0.0,7.0,N
0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.02,0.13,1.0,0.0,2.0,8.0,0.0,2.0,N
0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.02,0.11,1.0,0.0,4.0,9.0,0.0,2.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.5,1.0,0.0,2.0,4.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.5,1.0,0.0,2.0,4.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.5,1.0,0.0,2.0,4.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.4,1.0,0.0,2.0,5.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,0.4,1.0,0.0,2.0,5.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,4.0,0.0,0.0,N
0.0,5.0,0.6,4.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.01,0.27,0.0,2.0,8.0,6.0,0.0,5.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.33,1.0,0.0,2.0,6.0,0.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,2.0,3.0,0.0,0.0,N
