@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.0,0.0,0.0,0.33,0.0,0.0,9.0,0.04,29.0,131.18,0.33,0.0,0.0,0.23,11.0,18.0,8.0,13.0,0.0,9.0,N
11.0,0.0,0.0,0.08,0.0,0.0,12.0,0.07,48.0,222.91,1.0,0.0,0.0,0.02,23.0,25.0,18.0,46.0,63.64,12.0,N
5.0,0.0,4.0,0.25,2.0,2.0,8.0,0.04,27.0,112.59,0.5,1.0,2.0,0.07,10.0,17.0,8.0,27.0,60.0,8.0,N
4.0,0.0,4.0,0.29,2.0,2.0,7.0,0.03,20.0,76.15,0.5,1.0,2.0,0.08,6.0,14.0,5.0,25.0,63.16,7.0,N
17.0,2.0,32.0,0.01,16.0,2.0,94.0,0.55,277.0,1649.31,1.0,8.0,16.0,0.01,109.0,168.0,36.0,125.0,11.32,96.0,N
15.0,0.0,28.0,0.11,14.0,2.0,73.0,0.35,182.0,1052.21,0.13,7.0,14.0,0.06,80.0,102.0,46.0,140.0,40.65,73.0,N
12.0,0.0,0.0,0.07,0.0,0.0,14.0,0.09,57.0,276.9,1.0,0.0,0.0,0.02,26.0,31.0,21.0,49.0,60.0,14.0,N
8.0,0.0,4.0,0.18,2.0,2.0,11.0,0.05,36.0,155.59,0.5,1.0,2.0,0.05,12.0,24.0,10.0,37.0,59.26,11.0,N
11.0,0.0,0.0,0.08,0.0,0.0,12.0,0.07,48.0,222.91,1.0,0.0,0.0,0.02,23.0,25.0,19.0,43.0,60.0,12.0,N
7.0,0.0,0.0,0.17,0.0,0.0,6.0,0.03,26.0,98.99,1.0,0.0,0.0,0.04,12.0,14.0,9.0,25.0,62.5,6.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0,0.0,N
1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,12.0,41.51,1.0,0.0,0.0,0.2,4.0,8.0,4.0,5.0,0.0,2.0,N
31.0,9.0,0.0,0.15,0.0,0.0,85.0,0.51,269.0,1518.2,0.86,0.0,0.0,0.07,113.0,156.0,29.0,204.0,50.29,94.0,N
7.0,2.0,0.0,0.07,0.0,0.0,12.0,0.07,50.0,212.4,1.0,0.0,0.0,0.03,19.0,31.0,12.0,38.0,58.62,14.0,N
2.0,0.0,0.0,0.18,0.0,0.0,11.0,0.04,27.0,112.59,0.5,0.0,0.0,0.13,10.0,17.0,8.0,15.0,0.0,11.0,N
4.0,0.0,0.0,0.27,0.0,0.0,11.0,0.05,32.0,135.93,1.0,0.0,0.0,0.14,12.0,20.0,8.0,21.0,26.67,11.0,N
13.0,1.0,0.0,0.21,0.0,0.0,27.0,0.24,141.0,728.96,0.5,0.0,0.0,0.07,54.0,87.0,17.0,85.0,60.87,28.0,N
4.0,2.0,0.0,0.27,0.0,0.0,9.0,0.03,24.0,93.77,0.33,0.0,0.0,0.12,10.0,14.0,8.0,26.0,55.0,11.0,N
1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,7.0,19.65,1.0,0.0,0.0,0.13,3.0,4.0,3.0,8.0,60.0,2.0,N
4.0,0.0,0.0,0.2,0.0,0.0,5.0,0.03,26.0,104.0,1.0,0.0,0.0,0.05,11.0,15.0,8.0,20.0,64.29,5.0,N
5.0,0.0,0.0,0.25,0.0,0.0,4.0,0.02,17.0,64.73,1.0,0.0,0.0,0.05,7.0,10.0,7.0,20.0,69.23,4.0,N
1.0,0.0,0.0,0.67,0.0,0.0,3.0,0.04,27.0,108.0,0.5,0.0,0.0,0.33,9.0,18.0,6.0,6.0,0.0,3.0,N
1.0,0.0,4.0,0.5,2.0,2.0,4.0,0.04,29.0,110.41,0.5,1.0,2.0,0.29,14.0,15.0,6.0,7.0,0.0,4.0,N
1.0,0.0,0.0,0.4,0.0,0.0,5.0,0.03,25.0,100.0,0.5,0.0,0.0,0.29,9.0,16.0,6.0,7.0,0.0,5.0,N
1.0,1.0,0.0,0.42,0.0,0.0,49.0,0.68,345.0,2037.88,0.43,0.0,0.0,0.4,137.0,208.0,30.0,52.0,2.0,50.0,N
37.0,1.0,0.0,0.23,0.0,0.0,115.0,0.99,482.0,2964.18,0.48,0.0,0.0,0.13,156.0,326.0,47.0,203.0,29.88,116.0,N
3.0,0.0,0.0,0.16,0.0,0.0,37.0,0.4,203.0,1194.18,0.17,0.0,0.0,0.14,72.0,131.0,31.0,42.0,2.63,37.0,N
11.0,1.0,0.0,0.23,0.0,0.0,25.0,0.22,124.0,659.92,0.83,0.0,0.0,0.15,53.0,71.0,26.0,39.0,3.85,26.0,N
1.0,1.0,0.0,0.25,0.0,0.0,7.0,0.04,31.0,133.98,0.5,0.0,0.0,0.18,13.0,18.0,10.0,11.0,12.5,8.0,N
0.0,1.0,0.0,0.43,0.0,0.0,6.0,0.04,32.0,121.84,0.33,0.0,0.0,0.3,13.0,19.0,6.0,10.0,25.0,7.0,N
1.0,0.0,0.0,0.6,0.0,0.0,5.0,0.02,19.0,68.11,0.33,0.0,0.0,0.38,8.0,11.0,6.0,8.0,0.0,5.0,N
3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,12.0,39.86,1.0,0.0,0.0,0.02,5.0,7.0,4.0,55.0,92.0,4.0,N
0.0,0.0,4.0,0.22,2.0,2.0,9.0,0.04,30.0,117.21,0.5,1.0,2.0,0.18,14.0,16.0,6.0,11.0,0.0,9.0,N
1.0,5.0,0.0,0.26,0.0,0.0,41.0,0.28,158.0,840.86,0.5,0.0,0.0,0.25,43.0,115.0,16.0,48.0,10.87,46.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.01,11.0,36.54,1.0,0.0,0.0,0.17,4.0,7.0,4.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,11.0,38.05,1.0,0.0,0.0,0.2,4.0,7.0,4.0,5.0,0.0,4.0,N
1.0,0.0,0.0,0.2,0.0,0.0,5.0,0.03,21.0,77.71,1.0,0.0,0.0,0.14,8.0,13.0,6.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.33,0.0,0.0,3.0,0.02,19.0,74.23,1.0,0.0,0.0,0.17,7.0,12.0,5.0,6.0,0.0,3.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.02,14.0,50.19,1.0,0.0,0.0,0.2,4.0,10.0,4.0,5.0,0.0,4.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.0,5.0,11.61,1.0,0.0,0.0,0.2,2.0,3.0,2.0,5.0,0.0,4.0,N
3.0,0.0,0.0,0.31,0.0,0.0,13.0,0.13,79.0,395.0,0.25,0.0,0.0,0.24,31.0,48.0,11.0,17.0,0.0,13.0,N
4.0,0.0,0.0,0.43,0.0,0.0,30.0,0.31,189.0,927.4,0.08,0.0,0.0,0.37,100.0,89.0,20.0,35.0,0.0,30.0,N
4.0,0.0,0.0,0.13,0.0,0.0,15.0,0.08,49.0,232.99,0.5,0.0,0.0,0.04,23.0,26.0,14.0,57.0,71.15,15.0,N
4.0,0.0,0.0,0.41,0.0,0.0,34.0,0.41,230.0,1240.23,1.0,0.0,0.0,0.22,101.0,129.0,25.0,65.0,27.66,34.0,N
1.0,0.0,0.0,0.29,0.0,0.0,7.0,0.03,24.0,100.08,0.5,0.0,0.0,0.2,8.0,16.0,7.0,10.0,12.5,7.0,N
1.0,0.0,0.0,0.5,0.0,0.0,18.0,0.19,111.0,564.71,1.0,0.0,0.0,0.43,40.0,71.0,13.0,21.0,5.26,18.0,N
16.0,6.0,0.0,0.41,0.0,0.0,129.0,1.85,842.0,5557.13,0.75,0.0,0.0,0.35,360.0,482.0,66.0,161.0,10.42,135.0,N
1.0,0.0,0.0,0.43,0.0,0.0,7.0,0.04,26.0,110.45,1.0,0.0,0.0,0.3,11.0,15.0,7.0,10.0,12.5,7.0,N
1.0,0.0,0.0,0.11,0.0,0.0,9.0,0.05,34.0,138.97,1.0,0.0,0.0,0.08,14.0,20.0,7.0,12.0,10.0,9.0,N
3.0,0.0,12.0,0.5,6.0,2.0,8.0,0.07,49.0,204.33,0.25,3.0,6.0,0.24,13.0,36.0,7.0,17.0,0.0,8.0,N
3.0,0.0,12.0,0.5,6.0,2.0,8.0,0.07,49.0,204.33,0.25,3.0,6.0,0.24,13.0,36.0,7.0,17.0,0.0,8.0,N
2.0,0.0,0.0,0.5,0.0,0.0,10.0,0.05,35.0,136.74,0.8,0.0,0.0,0.36,14.0,21.0,4.0,14.0,0.0,10.0,N
45.0,3.0,52.0,0.27,26.0,2.0,57.0,0.51,277.0,1521.24,1.0,13.0,26.0,0.11,83.0,194.0,18.0,150.0,40.63,60.0,N
11.0,0.0,16.0,0.23,8.0,2.0,22.0,0.2,116.0,585.15,0.2,4.0,8.0,0.11,43.0,73.0,13.0,44.0,18.52,22.0,N
1.0,0.0,4.0,0.5,2.0,2.0,4.0,0.04,28.0,126.66,0.5,1.0,2.0,0.25,11.0,17.0,9.0,8.0,0.0,4.0,N
20.0,3.0,16.0,0.19,8.0,2.0,24.0,0.3,168.0,905.91,0.2,4.0,8.0,0.09,65.0,103.0,21.0,57.0,31.43,27.0,N
5.0,0.0,4.0,0.17,2.0,2.0,12.0,0.09,60.0,263.54,0.5,1.0,2.0,0.1,18.0,42.0,8.0,21.0,14.29,12.0,N
6.0,0.0,8.0,0.16,4.0,2.0,19.0,0.19,119.0,578.1,0.33,2.0,4.0,0.11,35.0,84.0,14.0,28.0,0.0,19.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
1.0,0.0,4.0,0.29,2.0,2.0,7.0,0.03,22.0,88.0,0.5,1.0,2.0,0.2,8.0,14.0,6.0,10.0,0.0,7.0,N
1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,12.0,39.86,1.0,0.0,0.0,0.14,4.0,8.0,3.0,7.0,0.0,4.0,N
3.0,0.0,10.0,0.44,4.0,2.5,9.0,0.04,32.0,133.44,0.75,3.0,5.0,0.29,13.0,19.0,6.0,14.0,0.0,9.0,N
9.0,3.0,24.0,0.23,12.0,2.0,27.0,0.16,96.0,488.4,0.57,6.0,12.0,0.17,38.0,58.0,19.0,42.0,12.9,30.0,N
31.0,1.0,14.0,0.24,6.0,2.33,79.0,0.52,267.0,1550.56,0.05,4.0,7.0,0.16,86.0,181.0,25.0,122.0,10.23,80.0,N
2.0,0.0,4.0,0.18,2.0,2.0,11.0,0.04,29.0,116.0,0.5,1.0,2.0,0.13,11.0,18.0,7.0,16.0,0.0,11.0,N
1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,7.0,16.25,1.0,0.0,0.0,0.14,1.0,6.0,1.0,7.0,0.0,4.0,N
5.0,1.0,8.0,0.21,4.0,2.0,13.0,0.05,40.0,163.5,0.33,2.0,4.0,0.14,16.0,24.0,7.0,22.0,13.33,14.0,N
2.0,0.0,0.0,0.14,0.0,0.0,7.0,0.03,23.0,85.11,1.0,0.0,0.0,0.09,8.0,15.0,5.0,11.0,0.0,7.0,N
10.0,0.0,8.0,0.14,4.0,2.0,22.0,0.15,108.0,450.35,0.33,2.0,4.0,0.08,45.0,63.0,10.0,39.0,18.52,22.0,N
21.0,1.0,0.0,0.17,0.0,0.0,89.0,0.66,336.0,1976.57,0.07,0.0,0.0,0.13,129.0,207.0,36.0,113.0,1.11,90.0,N
8.0,0.0,18.0,0.19,8.0,2.25,32.0,0.17,102.0,514.53,0.83,5.0,9.0,0.13,41.0,61.0,19.0,46.0,11.11,32.0,N
8.0,2.0,22.0,0.26,10.0,2.2,25.0,0.27,159.0,802.06,0.43,6.0,11.0,0.15,55.0,104.0,13.0,46.0,30.56,27.0,N
1.0,0.0,10.0,0.57,4.0,2.5,7.0,0.04,29.0,116.0,0.75,3.0,5.0,0.4,10.0,19.0,4.0,10.0,0.0,7.0,N
24.0,2.0,22.0,0.21,10.0,2.2,32.0,0.27,149.0,803.46,0.43,6.0,11.0,0.08,57.0,92.0,20.0,92.0,45.76,34.0,N
2.0,0.0,8.0,0.25,4.0,2.0,12.0,0.11,74.0,334.74,0.33,2.0,4.0,0.19,26.0,48.0,9.0,16.0,0.0,12.0,N
10.0,2.0,22.0,0.47,10.0,2.2,13.0,0.2,117.0,585.0,0.14,6.0,11.0,0.21,35.0,82.0,15.0,34.0,35.0,15.0,N
7.0,0.0,4.0,0.15,2.0,2.0,13.0,0.07,48.0,210.83,0.5,1.0,2.0,0.09,21.0,27.0,11.0,23.0,7.14,13.0,N
23.0,3.0,12.0,0.03,6.0,2.0,28.0,0.25,142.0,739.74,1.0,3.0,6.0,0.01,53.0,89.0,19.0,70.0,34.88,31.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,4.0,8.0,1.0,0.0,0.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
2.0,0.0,0.0,0.33,0.0,0.0,3.0,0.02,14.0,50.19,1.0,0.0,0.0,0.04,5.0,9.0,5.0,23.0,0.0,3.0,N
13.0,3.0,20.0,0.21,10.0,2.0,25.0,0.21,121.0,615.58,0.17,5.0,10.0,0.13,53.0,68.0,19.0,48.0,24.24,28.0,N
3.0,0.0,8.0,0.17,4.0,2.0,18.0,0.19,120.0,570.59,0.33,2.0,4.0,0.13,44.0,76.0,14.0,23.0,0.0,18.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,10.0,31.7,1.0,0.0,0.0,0.25,3.0,7.0,3.0,4.0,0.0,2.0,N
3.0,1.0,0.0,0.18,0.0,0.0,10.0,0.05,45.0,155.67,0.5,0.0,0.0,0.11,14.0,31.0,3.0,18.0,23.08,11.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,9.0,28.53,1.0,0.0,0.0,0.2,2.0,7.0,2.0,5.0,0.0,2.0,N
3.0,0.0,0.0,0.09,0.0,0.0,11.0,0.06,43.0,188.87,1.0,0.0,0.0,0.03,17.0,26.0,11.0,33.0,8.33,11.0,N
5.0,0.0,0.0,0.1,0.0,0.0,10.0,0.05,37.0,159.91,1.0,0.0,0.0,0.03,15.0,22.0,12.0,38.0,0.0,10.0,N
14.0,3.0,0.0,0.16,0.0,0.0,76.0,0.75,391.0,2260.51,0.54,0.0,0.0,0.11,148.0,243.0,36.0,119.0,24.0,79.0,N
10.0,2.0,0.0,0.28,0.0,0.0,16.0,0.13,88.0,403.48,0.6,0.0,0.0,0.16,31.0,57.0,9.0,32.0,11.11,18.0,N
5.0,0.0,0.0,0.11,0.0,0.0,9.0,0.09,62.0,284.27,1.0,0.0,0.0,0.05,20.0,42.0,11.0,19.0,25.0,9.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
4.0,0.0,0.0,0.4,0.0,0.0,10.0,0.11,68.0,330.34,0.75,0.0,0.0,0.21,23.0,45.0,12.0,19.0,9.09,10.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.03,26.0,98.99,1.0,0.0,0.0,0.2,6.0,20.0,4.0,5.0,0.0,2.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.04,30.0,117.21,1.0,0.0,0.0,0.2,7.0,23.0,5.0,5.0,0.0,2.0,N
3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.04,31.0,126.71,1.0,0.0,0.0,0.04,8.0,23.0,6.0,23.0,0.0,4.0,N
1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.03,23.0,87.57,1.0,0.0,0.0,0.14,9.0,14.0,5.0,7.0,0.0,4.0,N
20.0,1.0,0.0,0.17,0.0,0.0,52.0,0.35,175.0,1041.98,0.11,0.0,0.0,0.1,62.0,113.0,36.0,94.0,27.78,53.0,N
3.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,4.0,8.0,1.0,0.0,0.0,0.13,1.0,3.0,1.0,8.0,33.33,2.0,N
2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,4.0,8.0,1.0,0.0,0.0,0.14,1.0,3.0,1.0,7.0,33.33,2.0,N
3.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,9.0,28.53,1.0,0.0,0.0,0.13,2.0,7.0,2.0,8.0,0.0,3.0,N
2.0,1.0,0.0,0.23,0.0,0.0,12.0,0.07,42.0,195.04,0.33,0.0,0.0,0.15,19.0,23.0,12.0,20.0,25.0,13.0,N
1.0,0.0,0.0,0.1,0.0,0.0,10.0,0.03,25.0,102.19,1.0,0.0,0.0,0.08,9.0,16.0,7.0,12.0,0.0,10.0,N
1.0,0.0,0.0,0.1,0.0,0.0,10.0,0.03,21.0,79.95,1.0,0.0,0.0,0.08,8.0,13.0,6.0,12.0,0.0,10.0,N
31.0,8.0,10.0,0.14,4.0,2.5,21.0,0.21,120.0,638.63,0.75,3.0,5.0,0.05,52.0,68.0,22.0,84.0,59.62,29.0,N
23.0,5.0,8.0,0.14,4.0,2.0,17.0,0.11,69.0,316.36,0.33,2.0,4.0,0.05,26.0,43.0,12.0,61.0,54.05,22.0,N
26.0,7.0,16.0,0.17,8.0,2.0,22.0,0.16,99.0,490.47,0.2,4.0,8.0,0.06,40.0,59.0,17.0,81.0,59.26,29.0,N
30.0,9.0,18.0,0.17,8.0,2.25,26.0,0.25,141.0,760.32,0.67,5.0,9.0,0.06,58.0,83.0,23.0,93.0,58.06,35.0,N
8.0,0.0,4.0,0.4,2.0,2.0,5.0,0.03,26.0,104.0,0.5,1.0,2.0,0.09,10.0,16.0,7.0,22.0,61.54,5.0,N
22.0,8.0,24.0,0.27,12.0,2.0,18.0,0.16,93.0,469.13,0.14,6.0,12.0,0.1,39.0,54.0,19.0,72.0,63.27,26.0,N
30.0,9.0,20.0,0.19,10.0,2.0,23.0,0.16,94.0,478.22,0.17,5.0,10.0,0.08,35.0,59.0,18.0,80.0,53.06,32.0,N
12.0,0.0,8.0,0.27,4.0,2.0,11.0,0.06,40.0,180.94,0.33,2.0,4.0,0.08,17.0,23.0,13.0,37.0,54.17,11.0,N
40.0,15.0,34.0,0.16,14.0,2.43,52.0,0.58,296.0,1726.54,0.82,10.0,17.0,0.06,111.0,185.0,36.0,196.0,64.14,67.0,N
34.0,9.0,20.0,0.2,6.0,3.33,32.0,0.34,184.0,1022.04,0.13,7.0,10.0,0.06,68.0,116.0,27.0,138.0,65.59,41.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
24.0,5.0,16.0,0.22,8.0,2.0,18.0,0.17,101.0,509.48,0.2,4.0,8.0,0.08,42.0,59.0,13.0,63.0,52.63,23.0,N
15.0,2.0,4.0,0.2,2.0,2.0,8.0,0.09,61.0,279.68,0.5,1.0,2.0,0.06,28.0,33.0,11.0,35.0,57.89,10.0,N
19.0,2.0,6.0,0.21,2.0,3.0,12.0,0.13,83.0,390.14,1.0,2.0,3.0,0.06,35.0,48.0,11.0,49.0,57.14,14.0,N
77.0,23.0,54.0,0.21,22.0,2.45,58.0,0.62,320.0,1866.52,0.82,16.0,27.0,0.08,131.0,189.0,33.0,218.0,56.39,81.0,N
24.0,6.0,16.0,0.14,8.0,2.0,30.0,0.28,169.0,845.0,0.2,4.0,8.0,0.06,72.0,97.0,18.0,77.0,42.31,36.0,N
38.0,11.0,46.0,0.3,18.0,2.56,39.0,0.33,189.0,991.86,0.8,14.0,23.0,0.13,70.0,119.0,13.0,114.0,48.0,50.0,N
89.0,25.0,64.0,0.17,30.0,2.13,79.0,0.79,399.0,2375.72,0.56,17.0,32.0,0.08,173.0,226.0,37.0,238.0,46.62,104.0,N
27.0,5.0,14.0,0.24,6.0,2.33,16.0,0.13,83.0,394.66,0.6,4.0,7.0,0.08,35.0,48.0,12.0,66.0,57.89,21.0,N
13.0,1.0,0.0,0.09,0.0,0.0,10.0,0.09,61.0,279.68,1.0,0.0,0.0,0.03,22.0,39.0,13.0,34.0,50.0,11.0,N
79.0,24.0,58.0,0.2,24.0,2.42,65.0,0.63,326.0,1901.52,0.83,17.0,29.0,0.08,128.0,198.0,33.0,232.0,55.17,89.0,N
90.0,26.0,68.0,0.17,32.0,2.13,86.0,0.81,407.0,2423.36,0.58,18.0,34.0,0.08,173.0,234.0,37.0,250.0,45.91,112.0,N
27.0,5.0,14.0,0.24,6.0,2.33,16.0,0.11,73.0,339.0,0.6,4.0,7.0,0.07,27.0,46.0,11.0,69.0,60.98,21.0,N
20.0,5.0,22.0,0.32,8.0,2.75,20.0,0.19,115.0,564.29,0.75,7.0,11.0,0.13,38.0,77.0,12.0,60.0,48.72,25.0,N
19.0,2.0,0.0,0.22,0.0,0.0,16.0,0.1,62.0,307.16,0.25,0.0,0.0,0.08,21.0,41.0,14.0,48.0,42.86,18.0,N
35.0,1.0,0.0,0.3,0.0,0.0,43.0,0.24,128.0,733.17,0.08,0.0,0.0,0.16,39.0,89.0,28.0,83.0,8.51,44.0,N
12.0,2.0,6.0,0.3,2.0,3.0,8.0,0.06,37.0,167.37,1.0,2.0,3.0,0.1,13.0,24.0,9.0,30.0,52.94,10.0,N
13.0,2.0,6.0,0.3,2.0,3.0,8.0,0.06,37.0,167.37,1.0,2.0,3.0,0.1,13.0,24.0,9.0,31.0,52.94,10.0,N
11.0,0.0,4.0,0.4,2.0,2.0,5.0,0.03,24.0,91.38,0.5,1.0,2.0,0.06,9.0,15.0,6.0,32.0,75.0,5.0,N
40.0,10.0,18.0,0.12,8.0,2.25,42.0,0.34,194.0,1032.45,1.0,5.0,9.0,0.05,75.0,119.0,22.0,120.0,46.84,52.0,N
18.0,3.0,4.0,0.15,2.0,2.0,10.0,0.06,42.0,187.3,0.5,1.0,2.0,0.05,17.0,25.0,10.0,44.0,60.0,13.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
30.0,4.0,12.0,0.22,6.0,2.0,14.0,0.09,62.0,280.46,0.25,3.0,6.0,0.05,28.0,34.0,11.0,75.0,62.16,18.0,N
39.0,5.0,16.0,0.22,8.0,2.0,18.0,0.15,90.0,461.64,0.2,4.0,8.0,0.06,36.0,54.0,18.0,84.0,59.09,23.0,N
37.0,9.0,26.0,0.15,12.0,2.17,46.0,0.4,220.0,1208.21,0.13,7.0,13.0,0.05,87.0,133.0,23.0,163.0,63.2,55.0,N
27.0,7.0,16.0,0.23,8.0,2.0,15.0,0.12,77.0,357.58,0.2,4.0,8.0,0.08,34.0,43.0,12.0,59.0,51.61,22.0,N
14.0,1.0,14.0,0.45,6.0,2.33,10.0,0.06,43.0,194.51,0.2,4.0,7.0,0.1,18.0,25.0,11.0,51.0,72.22,11.0,N
8.0,0.0,0.0,0.07,0.0,0.0,15.0,0.06,71.0,183.53,1.0,0.0,0.0,0.03,28.0,43.0,2.0,30.0,28.57,15.0,N
25.0,4.0,24.0,0.19,12.0,2.0,32.0,0.44,240.0,1318.04,0.14,6.0,12.0,0.08,94.0,146.0,22.0,88.0,48.39,36.0,N
30.0,7.0,38.0,0.27,18.0,2.11,34.0,0.37,203.0,1121.28,0.09,10.0,19.0,0.09,93.0,110.0,30.0,118.0,60.92,41.0,N
24.0,6.0,12.0,0.23,6.0,2.0,24.0,2.08,1107.0,6247.75,0.14,3.0,6.0,0.08,31.0,1076.0,26.0,88.0,61.9,30.0,N
6.0,0.0,4.0,0.4,2.0,2.0,5.0,0.02,16.0,53.15,0.5,1.0,2.0,0.09,8.0,8.0,4.0,22.0,66.67,5.0,N
6.0,0.0,4.0,0.4,2.0,2.0,5.0,0.01,13.0,43.19,0.5,1.0,2.0,0.11,4.0,9.0,4.0,18.0,50.0,5.0,N
11.0,1.0,0.0,0.2,0.0,0.0,4.0,0.01,12.0,36.0,1.0,0.0,0.0,0.03,5.0,7.0,3.0,36.0,83.33,5.0,N
13.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,11.0,34.87,1.0,0.0,0.0,0.03,4.0,7.0,3.0,31.0,76.47,4.0,N
10.0,0.0,0.0,0.08,0.0,0.0,12.0,0.05,38.0,144.68,1.0,0.0,0.0,0.03,14.0,24.0,6.0,33.0,45.45,12.0,N
2.0,3.0,0.0,0.43,0.0,0.0,18.0,0.14,88.0,427.5,0.44,0.0,0.0,0.2,38.0,50.0,13.0,44.0,14.29,21.0,N
3.0,0.0,0.0,0.41,0.0,0.0,17.0,0.17,101.0,500.37,0.86,0.0,0.0,0.33,42.0,59.0,16.0,21.0,0.0,17.0,N
1.0,0.0,0.0,0.36,0.0,0.0,11.0,0.11,74.0,319.82,0.25,0.0,0.0,0.31,32.0,42.0,11.0,13.0,0.0,11.0,N
3.0,0.0,0.0,0.45,0.0,0.0,11.0,0.11,69.0,320.43,0.6,0.0,0.0,0.33,28.0,41.0,11.0,15.0,0.0,11.0,N
2.0,1.0,0.0,0.25,0.0,0.0,23.0,0.14,84.0,408.07,1.0,0.0,0.0,0.22,32.0,52.0,15.0,27.0,4.17,24.0,N
5.0,0.0,0.0,0.07,0.0,0.0,15.0,0.1,68.0,288.86,1.0,0.0,0.0,0.05,24.0,44.0,11.0,21.0,0.0,15.0,N
5.0,0.0,0.0,0.07,0.0,0.0,15.0,0.09,68.0,283.55,1.0,0.0,0.0,0.05,24.0,44.0,10.0,21.0,0.0,15.0,N
1.0,0.0,0.0,0.1,0.0,0.0,10.0,0.06,42.0,171.67,1.0,0.0,0.0,0.08,15.0,27.0,8.0,12.0,0.0,10.0,N
2.0,0.0,0.0,0.13,0.0,0.0,16.0,0.1,69.0,312.13,0.5,0.0,0.0,0.11,25.0,44.0,12.0,19.0,0.0,16.0,N
1.0,0.0,0.0,0.07,0.0,0.0,15.0,0.1,70.0,307.46,1.0,0.0,0.0,0.06,25.0,45.0,12.0,17.0,0.0,15.0,N
2.0,0.0,0.0,0.11,0.0,0.0,18.0,0.13,83.0,385.44,0.5,0.0,0.0,0.1,30.0,53.0,14.0,21.0,0.0,18.0,N
2.0,0.0,0.0,0.25,0.0,0.0,12.0,0.05,36.0,152.93,0.33,0.0,0.0,0.2,15.0,21.0,9.0,15.0,0.0,12.0,N
2.0,0.0,0.0,0.27,0.0,0.0,11.0,0.05,36.0,152.93,0.33,0.0,0.0,0.21,15.0,21.0,9.0,14.0,0.0,11.0,N
5.0,0.0,0.0,0.29,0.0,0.0,14.0,0.19,112.0,574.48,0.25,0.0,0.0,0.19,47.0,65.0,21.0,21.0,0.0,14.0,N
1.0,0.0,0.0,0.26,0.0,0.0,23.0,0.19,115.0,569.73,1.0,0.0,0.0,0.24,43.0,72.0,14.0,25.0,0.0,23.0,N
