@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute EDGE_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
5.0,5.0,3.0,2.0,15.0,8.0,3.0,4.0,2.0,11.0,19.0,2.0,9.38,0.33,2.0,4.0,10.0,15.0,49.0,21.0,Y
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
3.0,5.0,0.0,0.0,5.0,8.0,3.0,4.0,1.0,9.0,7.0,1.0,13.71,0.33,2.0,4.0,8.0,12.0,22.0,7.0,N
3.0,5.0,0.0,0.0,5.0,8.0,3.0,4.0,1.0,9.0,7.0,1.0,13.71,0.33,2.0,4.0,8.0,12.0,22.0,7.0,N
1.0,9.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,18.0,27.0,1.0,9.88,0.13,0.0,0.0,12.0,14.0,33.0,29.0,N
0.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,6.0,2.0,1.0,6.3,0.5,1.0,2.0,6.0,9.0,5.0,2.0,N
1.0,11.0,0.0,1.0,4.0,20.0,6.0,10.0,1.0,20.0,21.0,5.0,22.5,0.17,5.0,10.0,16.0,15.0,31.0,22.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,9.0,1.0,3.0,0.0,12.0,5.0,2.0,5.0,15.0,4.0,5.0,27.62,0.8,5.0,8.0,12.0,13.0,10.0,7.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,3.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
65.0,51.0,5.0,5.0,62.0,86.0,26.0,36.0,13.0,108.0,243.0,7.0,65.18,0.62,25.0,44.0,84.0,24.0,377.0,248.0,Y
28.0,29.0,8.0,3.0,25.0,44.0,15.0,16.0,4.0,68.0,100.0,0.0,56.64,0.8,14.0,22.0,55.0,25.0,158.0,103.0,N
0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,15.0,0.0,10.67,1.0,0.0,0.0,5.0,4.0,16.0,15.0,N
2.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,9.0,11.0,2.0,8.86,0.5,1.0,2.0,9.0,13.0,22.0,12.0,N
3.0,3.0,1.0,0.0,7.0,4.0,2.0,2.0,1.0,7.0,10.0,2.0,4.89,0.5,1.0,2.0,7.0,8.0,25.0,10.0,N
21.0,35.0,3.0,3.0,25.0,54.0,18.0,20.0,8.0,63.0,105.0,7.0,57.0,0.39,17.0,27.0,47.0,15.0,156.0,108.0,N
8.0,25.0,4.0,2.0,12.0,48.0,13.0,24.0,12.0,51.0,52.0,12.0,15.18,0.08,12.0,24.0,40.0,10.0,76.0,54.0,N
7.0,11.0,5.0,2.0,3.0,20.0,6.0,10.0,5.0,25.0,27.0,5.0,13.0,0.17,5.0,10.0,21.0,13.0,41.0,29.0,N
7.0,9.0,4.0,0.0,3.0,16.0,5.0,8.0,5.0,26.0,32.0,0.0,14.59,0.2,4.0,8.0,23.0,11.0,44.0,32.0,N
11.0,7.0,4.0,3.0,15.0,12.0,4.0,6.0,3.0,23.0,35.0,0.0,23.24,0.25,3.0,6.0,21.0,16.0,66.0,38.0,N
117.0,47.0,18.0,8.0,132.0,64.0,25.0,22.0,15.0,178.0,536.0,7.0,58.28,0.52,21.0,32.0,155.0,23.0,795.0,544.0,Y
5.0,7.0,0.0,1.0,6.0,12.0,4.0,6.0,1.0,14.0,18.0,4.0,8.59,0.25,3.0,6.0,12.0,9.0,36.0,19.0,N
2.0,3.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,7.0,2.0,5.25,0.5,1.0,2.0,6.0,7.0,11.0,7.0,N
3.0,5.0,0.0,0.0,5.0,8.0,3.0,4.0,1.0,9.0,7.0,1.0,13.71,0.33,2.0,4.0,8.0,12.0,22.0,7.0,N
3.0,5.0,0.0,0.0,5.0,8.0,3.0,4.0,1.0,9.0,7.0,1.0,13.71,0.33,2.0,4.0,8.0,12.0,22.0,7.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
1.0,9.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,18.0,27.0,1.0,9.88,0.13,0.0,0.0,12.0,14.0,33.0,29.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
12.0,7.0,20.0,1.0,14.0,10.0,4.0,4.0,4.0,36.0,34.0,1.0,22.65,1.0,3.0,5.0,34.0,14.0,64.0,35.0,N
4.0,5.0,3.0,0.0,1.0,8.0,3.0,4.0,1.0,12.0,15.0,3.0,10.0,0.33,2.0,4.0,11.0,12.0,25.0,15.0,N
70.0,15.0,44.0,2.0,78.0,28.0,8.0,14.0,2.0,109.0,154.0,2.0,75.17,0.13,7.0,14.0,103.0,17.0,306.0,156.0,N
4.0,5.0,2.0,0.0,4.0,6.0,3.0,2.0,1.0,10.0,20.0,3.0,7.27,1.0,2.0,3.0,9.0,8.0,35.0,20.0,N
6.0,41.0,3.0,3.0,0.0,68.0,21.0,28.0,15.0,69.0,72.0,21.0,24.85,1.0,20.0,34.0,50.0,13.0,83.0,75.0,N
131.0,29.0,11.0,1.0,147.0,38.0,16.0,14.0,11.0,175.0,763.0,9.0,50.19,0.44,12.0,19.0,161.0,20.0,1044.0,764.0,N
10.0,1.0,33.0,0.0,2.0,0.0,1.0,0.0,1.0,36.0,37.0,0.0,27.56,1.0,0.0,0.0,37.0,8.0,51.0,37.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.25,1.0,0.0,0.0,2.0,7.0,4.0,2.0,N
0.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,6.0,2.0,1.0,6.3,0.5,1.0,2.0,6.0,9.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,6.13,1.0,0.0,0.0,3.0,7.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
1.0,11.0,0.0,1.0,4.0,20.0,6.0,10.0,1.0,20.0,21.0,5.0,22.5,0.17,5.0,10.0,16.0,15.0,31.0,22.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,3.75,1.0,0.0,0.0,5.0,5.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,11.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.4,1.0,0.0,0.0,2.0,4.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.75,1.0,0.0,0.0,2.0,1.0,6.0,5.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.5,1.0,0.0,0.0,3.0,5.0,5.0,3.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.5,1.0,0.0,0.0,3.0,5.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.5,1.0,0.0,0.0,2.0,1.0,5.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
