@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,1.0,0.0,0.0,0.38,2.0,17.84,0.07,48.0,0.08,214.05,14.0,0.33,24.0,24.0,11.0,11.0,9.0,0.0,8.0,N
0.0,0.0,0.0,0.0,0.29,2.0,13.04,0.08,57.0,0.05,242.13,11.0,0.27,27.0,30.0,8.0,11.0,15.0,0.0,14.0,N
2.0,0.0,0.0,0.0,0.33,2.0,9.05,0.01,7.0,0.5,18.09,5.0,0.22,2.0,5.0,2.0,4.0,9.0,0.0,6.0,N
0.0,2.0,0.0,0.0,0.33,2.0,15.35,0.11,66.0,0.05,317.29,13.0,0.31,31.0,35.0,12.0,16.0,13.0,0.0,12.0,N
4.0,2.0,0.0,0.0,0.32,2.25,17.53,0.14,87.0,0.04,408.94,17.0,0.25,40.0,47.0,12.0,14.0,24.0,0.0,19.0,N
0.0,1.0,0.0,1.0,0.64,2.33,11.3,0.1,69.0,0.04,303.07,20.0,0.54,33.0,36.0,8.0,13.0,13.0,8.33,11.0,N
1.0,0.0,0.0,1.0,0.31,2.0,14.3,0.11,70.0,0.04,332.84,12.0,0.25,32.0,38.0,11.0,16.0,16.0,7.14,13.0,N
1.0,2.0,0.0,0.0,0.5,2.2,29.59,0.14,82.0,0.07,430.33,19.0,0.44,40.0,42.0,22.0,16.0,16.0,0.0,14.0,N
7.0,2.0,1.0,0.0,0.13,2.0,29.83,0.4,222.0,0.02,1197.09,14.0,0.1,107.0,115.0,24.0,18.0,39.0,3.23,31.0,N
7.0,0.0,1.0,0.0,0.17,2.0,32.18,0.48,278.0,0.02,1448.23,19.0,0.14,132.0,146.0,22.0,15.0,43.0,2.86,35.0,N
0.0,0.0,0.0,0.0,0.67,2.0,14.12,0.05,32.0,0.1,135.93,10.0,0.57,14.0,18.0,8.0,11.0,7.0,0.0,6.0,N
0.0,2.0,0.0,0.0,0.33,2.0,11.42,0.03,20.0,0.15,76.15,8.0,0.29,10.0,10.0,6.0,8.0,7.0,0.0,6.0,N
0.0,2.0,0.0,0.0,0.33,2.0,15.35,0.11,66.0,0.05,317.29,13.0,0.31,31.0,35.0,12.0,16.0,13.0,0.0,12.0,N
0.0,0.0,0.0,0.0,0.33,2.0,7.57,0.02,19.0,0.11,68.11,6.0,0.29,9.0,10.0,4.0,8.0,7.0,0.0,6.0,N
0.0,1.0,0.0,0.0,0.43,2.0,13.51,0.06,41.0,0.08,180.09,11.0,0.38,20.0,21.0,9.0,12.0,8.0,0.0,7.0,N
0.0,0.0,0.0,1.0,0.33,2.0,16.82,0.05,33.0,0.12,140.18,6.0,0.25,15.0,18.0,9.0,10.0,8.0,14.29,6.0,N
0.0,2.0,0.0,1.0,0.63,2.0,13.02,0.08,59.0,0.05,250.63,14.0,0.5,28.0,31.0,8.0,11.0,10.0,11.11,8.0,N
0.0,3.0,0.0,0.0,0.38,2.0,17.66,0.07,47.0,0.09,203.13,14.0,0.33,23.0,24.0,10.0,10.0,9.0,0.0,8.0,N
3.0,12.0,0.0,2.0,0.05,2.0,100.54,0.96,471.0,0.04,2867.19,53.0,0.04,220.0,251.0,54.0,14.0,48.0,4.55,42.0,N
0.0,0.0,0.0,0.0,0.33,2.0,6.5,0.01,13.0,0.17,39.0,6.0,0.29,4.0,9.0,2.0,6.0,7.0,0.0,6.0,N
0.0,3.0,0.0,0.0,0.43,2.0,17.66,0.07,47.0,0.09,203.13,14.0,0.38,23.0,24.0,10.0,10.0,8.0,0.0,7.0,N
2.0,3.0,1.0,1.0,0.2,2.0,33.76,0.13,79.0,0.09,395.0,14.0,0.16,39.0,40.0,20.0,12.0,19.0,12.5,15.0,N
0.0,3.0,1.0,0.0,0.33,2.0,22.64,0.04,30.0,0.17,129.66,11.0,0.3,14.0,16.0,11.0,9.0,10.0,11.11,9.0,N
0.0,2.0,1.0,0.0,0.23,2.0,9.76,0.09,60.0,0.04,263.54,12.0,0.21,27.0,33.0,7.0,14.0,14.0,7.69,13.0,N
0.0,0.0,0.0,0.0,0.45,2.0,16.86,0.1,63.0,0.06,288.85,14.0,0.42,29.0,34.0,11.0,13.0,12.0,0.0,11.0,N
2.0,1.0,0.0,0.0,0.14,2.0,18.15,0.09,63.0,0.07,272.28,9.0,0.12,30.0,33.0,10.0,10.0,17.0,0.0,14.0,N
0.0,2.0,0.0,0.0,0.24,2.0,25.55,0.09,63.0,0.09,284.98,11.0,0.22,29.0,34.0,13.0,10.0,18.0,0.0,17.0,N
0.0,1.0,0.0,0.0,0.5,2.0,8.57,0.01,13.0,0.19,44.97,7.0,0.4,6.0,7.0,4.0,7.0,5.0,0.0,4.0,N
0.0,3.0,0.0,0.0,0.5,3.0,19.25,0.04,30.0,0.15,125.1,8.0,0.43,13.0,17.0,9.0,9.0,7.0,0.0,6.0,N
1.0,1.0,0.0,1.0,0.41,2.0,12.97,0.17,111.0,0.03,515.47,20.0,0.35,53.0,58.0,10.0,15.0,20.0,5.56,17.0,N
0.0,0.0,0.0,0.0,0.5,2.0,18.88,0.06,40.0,0.11,169.92,8.0,0.43,20.0,20.0,10.0,9.0,7.0,0.0,6.0,N
0.0,1.0,0.0,0.0,0.43,2.0,15.57,0.07,44.0,0.08,196.21,11.0,0.38,21.0,23.0,10.0,12.0,8.0,0.0,7.0,N
0.0,0.0,0.0,1.0,0.29,2.0,16.82,0.05,33.0,0.12,140.18,6.0,0.22,15.0,18.0,9.0,10.0,9.0,12.5,7.0,N
0.0,2.0,0.0,0.0,0.33,2.0,15.35,0.11,66.0,0.05,317.29,13.0,0.31,31.0,35.0,12.0,16.0,13.0,0.0,12.0,N
0.0,2.0,0.0,0.0,0.17,2.0,16.73,0.06,46.0,0.09,184.0,9.0,0.15,22.0,24.0,8.0,8.0,13.0,0.0,12.0,N
0.0,4.0,1.0,0.0,0.25,2.0,25.67,0.09,58.0,0.09,284.6,13.0,0.23,29.0,29.0,17.0,13.0,13.0,8.33,12.0,N
0.0,5.0,0.0,0.0,0.38,2.0,24.59,0.09,57.0,0.09,279.69,13.0,0.33,26.0,31.0,16.0,14.0,9.0,0.0,8.0,N
0.0,4.0,0.0,0.0,0.43,2.25,16.89,0.1,63.0,0.05,309.13,16.0,0.4,28.0,35.0,13.0,17.0,15.0,0.0,14.0,N
0.0,1.0,0.0,0.0,0.33,2.75,15.29,0.22,136.0,0.02,660.69,18.0,0.32,61.0,75.0,12.0,17.0,25.0,0.0,24.0,N
3.0,4.0,0.0,0.0,0.44,2.17,25.26,0.23,131.0,0.04,697.17,25.0,0.36,61.0,70.0,21.0,19.0,22.0,0.0,18.0,N
1.0,3.0,0.0,0.0,0.43,2.0,19.57,0.2,119.0,0.03,605.41,34.0,0.4,55.0,64.0,16.0,18.0,25.0,0.0,23.0,N
2.0,0.0,0.0,0.0,0.36,2.0,15.12,0.13,83.0,0.04,385.44,23.0,0.32,34.0,49.0,10.0,15.0,25.0,0.0,22.0,N
1.0,0.0,0.0,0.0,0.5,2.33,8.52,0.05,42.0,0.05,164.09,14.0,0.42,14.0,28.0,4.0,11.0,12.0,0.0,10.0,N
1.0,1.0,0.0,0.0,0.22,2.0,11.82,0.04,32.0,0.09,128.0,6.0,0.18,13.0,19.0,6.0,10.0,11.0,0.0,9.0,N
2.0,0.0,0.0,0.0,0.67,2.0,7.22,0.03,26.0,0.08,96.21,11.0,0.44,8.0,18.0,3.0,10.0,9.0,0.0,6.0,N
1.0,0.0,0.0,0.0,0.45,2.0,8.77,0.05,41.0,0.05,164.0,15.0,0.38,17.0,24.0,5.0,11.0,13.0,0.0,11.0,N
1.0,0.0,0.0,0.0,0.43,2.0,6.02,0.04,29.0,0.05,110.41,9.0,0.33,10.0,19.0,3.0,11.0,9.0,0.0,7.0,N
1.0,1.0,0.0,0.0,0.67,2.0,10.28,0.03,27.0,0.1,102.8,12.0,0.5,8.0,19.0,4.0,10.0,8.0,0.0,6.0,N
1.0,0.0,0.0,0.0,0.4,2.0,6.88,0.06,41.0,0.04,167.59,13.0,0.33,15.0,26.0,4.0,13.0,12.0,0.0,10.0,N
1.0,1.0,0.0,0.0,0.67,2.25,10.31,0.06,45.0,0.05,187.65,17.0,0.55,14.0,31.0,5.0,13.0,11.0,0.0,9.0,N
1.0,2.0,0.0,0.0,0.4,2.0,11.2,0.03,21.0,0.13,84.0,8.0,0.29,9.0,12.0,6.0,10.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.43,2.0,6.38,0.03,23.0,0.08,85.11,9.0,0.33,8.0,15.0,3.0,10.0,9.0,0.0,7.0,N
2.0,1.0,0.0,0.0,0.67,2.25,10.61,0.08,57.0,0.04,246.35,19.0,0.5,25.0,32.0,7.0,13.0,12.0,0.0,9.0,N
1.0,0.0,0.0,0.0,0.55,2.67,8.91,0.07,47.0,0.04,199.65,15.0,0.46,16.0,31.0,5.0,14.0,13.0,0.0,11.0,N
1.0,0.0,0.0,0.0,0.5,3.0,8.7,0.06,43.0,0.05,182.66,11.0,0.42,15.0,28.0,5.0,14.0,12.0,0.0,10.0,N
2.0,1.0,0.0,0.0,0.64,2.2,7.15,0.07,51.0,0.03,212.67,20.0,0.5,17.0,34.0,4.0,14.0,14.0,0.0,11.0,N
1.0,1.0,0.0,0.0,0.43,2.0,10.91,0.03,24.0,0.11,96.0,9.0,0.33,8.0,16.0,5.0,11.0,9.0,0.0,7.0,N
2.0,1.0,0.0,0.0,0.56,2.14,10.13,0.11,73.0,0.03,330.22,24.0,0.47,23.0,50.0,6.0,17.0,19.0,0.0,16.0,N
2.0,1.0,0.0,0.0,0.57,2.0,7.8,0.05,36.0,0.05,152.93,12.0,0.4,14.0,22.0,5.0,14.0,10.0,0.0,7.0,N
1.0,2.0,0.0,0.0,0.5,2.25,12.67,0.09,57.0,0.05,276.9,17.0,0.43,23.0,34.0,10.0,19.0,14.0,0.0,12.0,N
1.0,2.0,0.0,0.0,0.5,2.25,11.97,0.1,61.0,0.04,299.32,18.0,0.43,25.0,36.0,10.0,20.0,14.0,0.0,12.0,N
2.0,1.0,0.0,0.0,0.3,2.0,10.25,0.07,49.0,0.05,215.22,10.0,0.23,21.0,28.0,7.0,14.0,13.0,0.0,10.0,N
1.0,2.0,0.0,0.0,0.38,2.0,9.65,0.05,32.0,0.07,135.93,10.0,0.3,13.0,19.0,6.0,13.0,10.0,0.0,8.0,N
1.0,1.0,0.0,0.0,0.43,2.0,9.57,0.03,22.0,0.11,83.76,9.0,0.33,7.0,15.0,4.0,10.0,9.0,0.0,7.0,N
1.0,1.0,0.0,0.0,0.28,2.0,11.47,0.11,72.0,0.04,321.08,19.0,0.25,32.0,40.0,8.0,14.0,20.0,0.0,18.0,N
1.0,0.0,0.0,0.0,0.45,2.0,8.42,0.06,42.0,0.05,171.67,15.0,0.38,17.0,25.0,5.0,12.0,13.0,0.0,11.0,N
2.0,0.0,0.0,0.0,0.56,2.14,9.47,0.1,69.0,0.03,298.21,24.0,0.47,21.0,48.0,5.0,15.0,19.0,0.0,16.0,N
2.0,2.0,0.0,0.0,0.33,2.0,14.41,0.07,50.0,0.07,216.1,13.0,0.27,20.0,30.0,8.0,12.0,15.0,0.0,12.0,N
0.0,1.0,0.0,0.0,0.6,2.0,4.54,0.02,19.0,0.07,68.11,10.0,0.5,6.0,13.0,2.0,10.0,6.0,0.0,5.0,N
0.0,1.0,0.0,0.0,0.6,2.0,4.54,0.02,19.0,0.07,68.11,10.0,0.5,6.0,13.0,2.0,10.0,6.0,0.0,5.0,N
1.0,1.0,0.0,0.0,0.38,2.0,10.76,0.05,37.0,0.07,159.91,9.0,0.3,16.0,21.0,7.0,13.0,10.0,0.0,8.0,N
1.0,4.0,0.0,0.0,0.35,2.0,33.58,0.23,127.0,0.05,689.14,27.0,0.32,57.0,70.0,25.0,18.0,22.0,0.0,20.0,N
7.0,7.0,4.0,0.0,0.31,2.0,170.88,2.27,920.0,0.03,6824.42,191.0,0.29,426.0,494.0,144.0,27.0,148.0,2.86,140.0,N
5.0,1.0,3.0,2.0,0.22,2.0,40.83,0.33,186.0,0.04,983.08,34.0,0.19,86.0,100.0,25.0,14.0,54.0,10.42,46.0,N
1.0,2.0,0.0,0.0,0.35,2.0,13.79,0.1,67.0,0.05,289.57,18.0,0.32,28.0,39.0,8.0,12.0,19.0,0.0,17.0,N
3.0,3.0,0.0,0.0,0.21,2.0,33.71,0.17,101.0,0.07,500.37,18.0,0.18,47.0,54.0,19.0,12.0,28.0,0.0,24.0,N
1.0,2.0,0.0,0.0,0.25,2.0,19.74,0.07,46.0,0.1,195.4,11.0,0.21,22.0,24.0,10.0,9.0,14.0,0.0,12.0,N
4.0,4.0,0.0,5.0,0.42,2.0,40.52,0.36,193.0,0.04,1094.78,48.0,0.33,91.0,102.0,32.0,19.0,46.0,12.2,36.0,N
1.0,3.0,0.0,0.0,0.38,2.0,18.89,0.04,26.0,0.18,106.27,10.0,0.3,10.0,16.0,8.0,9.0,10.0,0.0,8.0,N
3.0,8.0,0.0,1.0,0.36,2.07,52.14,0.42,210.0,0.04,1245.45,51.0,0.32,91.0,119.0,40.0,21.0,50.0,2.17,45.0,N
2.0,3.0,1.0,0.0,0.31,2.0,26.73,0.08,50.0,0.12,226.18,14.0,0.25,22.0,28.0,13.0,10.0,16.0,7.69,13.0,N
1.0,0.0,0.0,0.0,0.25,2.0,10.7,0.05,36.0,0.07,147.15,8.0,0.21,15.0,21.0,6.0,11.0,14.0,0.0,12.0,N
1.0,0.0,0.0,0.0,0.3,2.0,9.26,0.04,28.0,0.08,112.0,8.0,0.25,11.0,17.0,5.0,11.0,12.0,0.0,10.0,N
2.0,5.0,1.0,0.0,0.21,2.0,23.67,0.18,107.0,0.04,544.36,21.0,0.19,46.0,61.0,17.0,17.0,27.0,4.17,24.0,N
2.0,3.0,0.0,0.0,0.42,2.0,43.97,0.19,109.0,0.08,580.09,32.0,0.37,49.0,60.0,26.0,14.0,27.0,0.0,24.0,N
2.0,1.0,2.0,4.0,0.37,2.0,26.33,0.25,151.0,0.04,748.08,38.0,0.3,69.0,82.0,17.0,14.0,37.0,17.65,30.0,N
1.0,1.0,1.0,0.0,0.22,2.0,18.31,0.09,59.0,0.07,270.51,13.0,0.2,25.0,34.0,11.0,13.0,20.0,5.56,18.0,N
22.0,0.0,9.0,39.0,0.14,2.13,35.09,0.35,200.0,0.03,1064.39,31.0,0.07,91.0,109.0,24.0,16.0,136.0,42.48,74.0,Y
10.0,2.0,1.0,1.0,0.11,2.0,58.95,0.12,73.0,0.16,371.38,7.0,0.07,35.0,38.0,25.0,9.0,30.0,10.53,18.0,Y
28.0,13.0,4.0,0.0,0.15,2.5,118.43,0.94,405.0,0.04,2830.42,50.0,0.12,169.0,236.0,99.0,28.0,145.0,3.45,116.0,N
11.0,6.0,1.0,11.0,0.16,2.0,47.28,0.17,95.0,0.09,521.73,16.0,0.09,40.0,55.0,29.0,16.0,54.0,28.57,31.0,Y
7.0,2.0,0.0,6.0,0.13,2.0,39.13,0.08,52.0,0.16,249.98,8.0,0.07,23.0,29.0,18.0,10.0,29.0,28.57,15.0,N
14.0,4.0,6.0,37.0,0.09,2.0,37.82,0.22,123.0,0.06,663.26,19.0,0.03,57.0,66.0,26.0,16.0,91.0,62.32,32.0,N
9.0,3.0,0.0,16.0,0.16,2.0,20.43,0.16,102.0,0.04,490.35,16.0,0.08,48.0,54.0,14.0,14.0,51.0,39.02,25.0,N
11.0,4.0,6.0,16.0,0.09,2.0,31.15,0.18,105.0,0.06,534.18,19.0,0.05,49.0,56.0,20.0,14.0,60.0,45.83,32.0,N
11.0,2.0,4.0,22.0,0.1,2.0,25.67,0.16,96.0,0.05,475.6,17.0,0.05,45.0,51.0,17.0,14.0,63.0,50.98,29.0,N
6.0,0.0,0.0,28.0,0.17,2.0,18.46,0.1,69.0,0.06,312.13,5.0,0.04,31.0,38.0,11.0,12.0,47.0,70.0,12.0,N
1.0,2.0,0.0,0.0,0.43,2.0,24.15,0.07,48.0,0.12,207.45,12.0,0.33,21.0,27.0,11.0,9.0,9.0,0.0,7.0,N
1.0,1.0,0.0,0.0,0.3,2.0,14.33,0.06,41.0,0.07,194.95,10.0,0.25,16.0,25.0,10.0,17.0,12.0,0.0,10.0,N
3.0,1.0,0.0,0.0,0.33,2.0,13.27,0.05,33.0,0.09,149.28,8.0,0.23,12.0,21.0,8.0,15.0,13.0,0.0,9.0,N
1.0,8.0,4.0,1.0,0.27,2.0,40.18,1.53,676.0,0.01,4601.77,68.0,0.26,284.0,392.0,62.0,50.0,106.0,4.81,103.0,N
4.0,6.0,6.0,0.0,0.43,2.33,51.63,0.45,214.0,0.04,1337.06,49.0,0.38,94.0,120.0,49.0,27.0,45.0,15.0,40.0,N
4.0,8.0,0.0,0.0,0.44,2.23,47.02,0.48,238.0,0.03,1448.82,48.0,0.39,106.0,132.0,43.0,25.0,44.0,0.0,39.0,N
1.0,2.0,0.0,0.0,0.44,2.4,26.46,0.19,104.0,0.05,567.78,23.0,0.4,47.0,57.0,23.0,21.0,20.0,0.0,18.0,N
0.0,1.0,0.0,0.0,0.2,2.0,18.6,0.04,29.0,0.15,120.93,7.0,0.18,13.0,16.0,9.0,9.0,11.0,0.0,10.0,N
7.0,4.0,0.0,7.0,0.17,2.25,63.05,0.6,297.0,0.03,1814.23,25.0,0.12,141.0,156.0,49.0,20.0,50.0,16.67,35.0,N
1.0,1.0,0.0,0.0,0.22,2.0,19.24,0.07,43.0,0.09,204.46,6.0,0.18,17.0,26.0,12.0,15.0,11.0,0.0,9.0,N
0.0,2.0,0.0,0.0,0.75,2.0,12.61,0.03,23.0,0.15,85.11,9.0,0.6,6.0,17.0,4.0,9.0,5.0,0.0,4.0,N
0.0,2.0,0.0,0.0,0.5,2.0,13.67,0.04,28.0,0.13,109.39,9.0,0.43,8.0,20.0,5.0,10.0,7.0,0.0,6.0,N
1.0,2.0,0.0,0.0,0.5,2.0,14.4,0.05,36.0,0.1,144.0,12.0,0.4,12.0,24.0,6.0,10.0,10.0,0.0,8.0,N
8.0,3.0,0.0,0.0,0.25,2.0,23.66,0.06,42.0,0.13,187.3,10.0,0.12,19.0,23.0,12.0,10.0,17.0,0.0,8.0,N
0.0,0.0,0.0,0.0,0.36,2.5,17.45,0.07,42.0,0.09,204.04,9.0,0.33,19.0,23.0,13.0,16.0,12.0,0.0,11.0,N
10.0,7.0,2.0,0.0,0.16,2.0,37.0,0.34,171.0,0.04,1026.0,21.0,0.12,76.0,95.0,37.0,27.0,49.0,5.26,38.0,N
4.0,4.0,1.0,0.0,0.15,2.0,37.18,0.22,119.0,0.06,657.3,18.0,0.13,55.0,64.0,28.0,18.0,39.0,2.94,34.0,N
2.0,3.0,2.0,0.0,0.2,2.5,25.11,0.12,68.0,0.07,351.55,13.0,0.17,28.0,40.0,18.0,18.0,23.0,10.0,20.0,N
1.0,2.0,0.0,0.0,0.21,3.0,22.59,0.08,47.0,0.1,225.95,8.0,0.19,20.0,27.0,14.0,14.0,16.0,0.0,14.0,N
0.0,0.0,0.0,0.0,0.27,3.0,16.4,0.05,33.0,0.11,149.28,7.0,0.25,14.0,19.0,10.0,13.0,12.0,0.0,11.0,N
1.0,0.0,0.0,0.0,0.27,3.0,14.12,0.05,34.0,0.09,153.8,7.0,0.23,14.0,20.0,9.0,14.0,13.0,0.0,11.0,N
3.0,3.0,4.0,2.0,0.17,2.33,30.81,0.18,99.0,0.06,530.4,17.0,0.14,44.0,55.0,23.0,18.0,36.0,18.75,30.0,N
2.0,3.0,0.0,0.0,0.27,2.67,20.15,0.14,81.0,0.05,431.08,15.0,0.24,35.0,46.0,18.0,22.0,25.0,0.0,22.0,N
1.0,4.0,1.0,1.0,0.18,2.0,54.76,0.09,52.0,0.21,257.62,15.0,0.16,23.0,29.0,22.0,9.0,25.0,8.7,22.0,N
2.0,4.0,0.0,2.0,0.38,2.33,20.09,0.07,46.0,0.1,210.91,14.0,0.28,21.0,25.0,12.0,12.0,18.0,13.33,13.0,N
0.0,0.0,0.0,0.0,0.67,3.0,10.28,0.01,13.0,0.23,44.97,5.0,0.5,5.0,8.0,4.0,7.0,4.0,0.0,3.0,N
0.0,0.0,0.0,0.0,0.67,3.0,10.28,0.01,13.0,0.23,44.97,5.0,0.5,5.0,8.0,4.0,7.0,4.0,0.0,3.0,N
0.0,2.0,0.0,0.0,0.18,2.0,31.21,0.06,45.0,0.16,191.16,7.0,0.17,21.0,24.0,12.0,7.0,12.0,0.0,11.0,N
8.0,1.0,0.0,1.0,0.14,2.0,31.97,0.12,70.0,0.09,350.0,6.0,0.08,32.0,38.0,19.0,13.0,24.0,6.67,14.0,N
9.0,7.0,2.0,10.0,0.16,2.0,51.73,0.22,120.0,0.08,670.2,19.0,0.1,57.0,63.0,33.0,15.0,51.0,29.27,31.0,N
0.0,3.0,2.0,0.0,0.25,3.0,23.16,0.08,53.0,0.09,254.79,9.0,0.23,22.0,31.0,14.0,14.0,13.0,16.67,12.0,N
0.0,1.0,0.0,0.0,0.67,3.0,9.49,0.01,10.0,0.29,33.22,6.0,0.5,3.0,7.0,3.0,7.0,4.0,0.0,3.0,N
1.0,2.0,1.0,0.0,0.55,2.67,14.62,0.07,45.0,0.07,200.67,14.0,0.46,19.0,26.0,9.0,13.0,13.0,9.09,11.0,N
0.0,1.0,0.0,0.0,0.22,2.0,10.2,0.05,34.0,0.08,136.0,5.0,0.2,16.0,18.0,6.0,10.0,10.0,0.0,9.0,N
0.0,2.0,1.0,0.0,0.31,2.33,19.64,0.13,76.0,0.05,386.65,12.0,0.29,35.0,41.0,16.0,18.0,17.0,6.25,16.0,N
0.0,1.0,0.0,0.0,0.6,3.0,11.99,0.02,17.0,0.19,64.73,7.0,0.5,6.0,11.0,5.0,9.0,6.0,0.0,5.0,N
0.0,1.0,0.0,0.0,0.22,2.0,15.92,0.04,27.0,0.14,112.59,6.0,0.2,9.0,18.0,7.0,11.0,10.0,0.0,9.0,N
0.0,6.0,2.0,0.0,0.29,2.25,28.27,0.12,70.0,0.08,361.89,19.0,0.27,32.0,38.0,20.0,16.0,22.0,9.52,21.0,N
0.0,0.0,0.0,0.0,0.29,3.0,18.62,0.04,28.0,0.15,121.01,5.0,0.25,13.0,15.0,10.0,10.0,8.0,0.0,7.0,N
0.0,0.0,0.0,0.0,0.33,2.0,6.0,0.01,12.0,0.17,36.0,6.0,0.29,4.0,8.0,2.0,6.0,7.0,0.0,6.0,N
0.0,2.0,0.0,0.0,0.33,2.0,19.23,0.03,23.0,0.2,94.01,7.0,0.29,11.0,12.0,9.0,8.0,7.0,0.0,6.0,N
7.0,4.0,2.0,2.0,0.21,2.0,20.9,0.13,76.0,0.05,386.65,15.0,0.11,37.0,39.0,17.0,17.0,38.0,19.05,19.0,N
4.0,4.0,0.0,0.0,0.11,2.0,49.17,0.15,89.0,0.11,448.95,11.0,0.08,42.0,47.0,23.0,10.0,24.0,0.0,19.0,N
1.0,2.0,1.0,1.0,0.15,3.0,30.43,0.1,60.0,0.1,302.66,9.0,0.13,27.0,33.0,19.0,14.0,23.0,9.52,20.0,N
4.0,5.0,0.0,0.0,0.14,3.0,36.99,0.15,91.0,0.08,455.0,15.0,0.11,41.0,50.0,20.0,12.0,27.0,0.0,22.0,N
1.0,1.0,0.0,0.0,0.4,2.0,10.75,0.02,18.0,0.17,64.53,6.0,0.29,6.0,12.0,4.0,8.0,7.0,0.0,5.0,N
0.0,2.0,0.0,0.0,0.25,2.0,36.25,0.08,49.0,0.16,230.32,10.0,0.23,24.0,25.0,17.0,9.0,13.0,0.0,12.0,N
11.0,4.0,4.0,8.0,0.18,2.0,38.26,0.35,178.0,0.04,1059.85,26.0,0.12,82.0,96.0,37.0,25.0,60.0,25.0,40.0,N
9.0,9.0,0.0,5.0,0.19,2.25,44.0,0.33,160.0,0.04,980.69,23.0,0.13,71.0,89.0,43.0,27.0,47.0,13.51,32.0,N
0.0,2.0,0.0,0.0,0.4,2.0,20.07,0.04,27.0,0.17,118.59,7.0,0.33,13.0,14.0,11.0,10.0,6.0,0.0,5.0,N
0.0,2.0,0.0,0.0,0.17,3.0,30.6,0.1,58.0,0.11,287.34,9.0,0.16,26.0,32.0,18.0,13.0,19.0,0.0,18.0,N
0.0,1.0,0.0,0.0,0.4,2.0,18.39,0.03,22.0,0.2,89.92,6.0,0.33,11.0,11.0,9.0,8.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.33,2.0,10.04,0.02,14.0,0.2,50.19,5.0,0.29,5.0,9.0,4.0,8.0,7.0,0.0,6.0,N
5.0,9.0,0.0,1.0,0.24,2.0,42.39,0.23,119.0,0.06,684.83,18.0,0.13,47.0,72.0,32.0,22.0,76.0,2.38,41.0,N
8.0,4.0,0.0,4.0,0.06,2.0,114.44,0.44,209.0,0.09,1309.76,10.0,0.04,103.0,106.0,63.0,14.0,47.0,10.53,34.0,N
4.0,7.0,4.0,2.0,0.22,2.0,33.95,0.16,88.0,0.07,480.43,16.0,0.19,31.0,57.0,23.0,21.0,43.0,15.79,36.0,N
8.0,6.0,0.0,1.0,0.16,2.0,37.78,0.08,51.0,0.16,230.7,14.0,0.1,19.0,32.0,14.0,9.0,29.0,5.0,19.0,N
4.0,3.0,0.0,0.0,0.2,3.0,38.11,0.1,64.0,0.12,310.91,11.0,0.15,31.0,33.0,19.0,10.0,20.0,0.0,15.0,N
11.0,4.0,0.0,1.0,0.38,2.0,39.26,0.09,54.0,0.15,264.97,18.0,0.19,27.0,27.0,20.0,10.0,26.0,7.14,13.0,N
4.0,7.0,3.0,4.0,0.18,2.0,41.51,0.16,90.0,0.09,485.31,25.0,0.14,38.0,52.0,26.0,16.0,37.0,21.88,28.0,N
0.0,2.0,0.0,0.0,0.2,2.0,29.95,0.03,23.0,0.33,89.86,8.0,0.18,9.0,14.0,9.0,6.0,11.0,0.0,10.0,N
0.0,1.0,0.0,0.0,0.4,3.0,11.91,0.02,16.0,0.19,62.51,5.0,0.33,7.0,9.0,6.0,9.0,6.0,0.0,5.0,N
12.0,5.0,0.0,3.0,0.23,3.0,33.1,0.08,49.0,0.14,235.56,14.0,0.1,22.0,27.0,17.0,11.0,29.0,18.75,13.0,N
2.0,3.0,0.0,1.0,0.19,2.0,27.81,0.06,40.0,0.15,185.75,11.0,0.15,17.0,23.0,14.0,11.0,20.0,5.88,16.0,N
3.0,4.0,0.0,1.0,0.42,2.67,19.93,0.07,47.0,0.09,220.92,15.0,0.29,19.0,28.0,12.0,14.0,17.0,7.69,12.0,N
2.0,3.0,0.0,1.0,0.5,2.67,15.12,0.06,39.0,0.09,176.42,14.0,0.36,15.0,24.0,9.0,14.0,14.0,9.09,10.0,N
4.0,2.0,0.0,3.0,0.23,3.0,23.79,0.12,69.0,0.07,345.0,9.0,0.14,29.0,40.0,16.0,16.0,21.0,18.75,13.0,N
0.0,3.0,2.0,0.0,0.4,2.0,26.93,0.04,31.0,0.21,129.27,12.0,0.36,12.0,19.0,10.0,8.0,11.0,20.0,10.0,N
