@relation SelectedFeatures
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.33,1.0,3.0,11.63,2.0,46.53,0.01,9.0,2.58,23.26,2.0,0.2,4.0,5.0,3.0,5.0,0.0,3.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.2,0.0,3.0,0.0,5.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.2,1.0,3.0,1.0,5.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,0.0,7.74,1.5,17.41,0.0,5.0,0.97,11.61,2.0,0.5,2.0,3.0,2.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,7.74,1.5,17.41,0.0,5.0,0.97,11.61,2.0,0.33,2.0,3.0,2.0,3.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.33,0.0,3.0,0.0,3.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
2.0,1.0,0.14,5.0,62.0,28.81,47.03,63730.17,0.45,271.0,3540.56,1355.0,21.0,0.11,83.0,188.0,15.0,83.0,22.5,63.0,N
5.0,0.0,0.11,24.0,375.0,68.19,125.38,1071842.0,2.85,1341.0,59546.78,8548.93,152.0,0.07,443.0,898.0,53.0,576.0,34.21,375.0,N
0.0,0.0,0.13,1.0,8.0,38.31,6.67,1702.75,0.09,55.0,94.6,255.41,2.0,0.05,20.0,35.0,15.0,22.0,27.27,8.0,N
1.0,0.0,0.11,1.0,9.0,2.29,3.5,28.0,0.0,8.0,1.56,8.0,3.0,0.1,7.0,1.0,1.0,10.0,0.0,9.0,N
0.0,0.0,0.17,1.0,12.0,25.38,3.75,356.94,0.03,25.0,19.83,95.18,6.0,0.12,10.0,15.0,8.0,17.0,0.0,12.0,N
4.0,0.0,0.19,4.0,21.0,35.85,9.84,3474.18,0.12,76.0,193.01,352.93,14.0,0.17,35.0,41.0,16.0,24.0,4.55,21.0,N
4.0,0.0,0.22,4.0,18.0,36.35,9.33,3166.49,0.11,75.0,175.92,339.27,14.0,0.19,35.0,40.0,15.0,21.0,5.26,18.0,N
1.0,0.0,0.1,1.0,10.0,33.99,10.18,3523.97,0.12,83.0,195.78,346.1,10.0,0.07,32.0,51.0,11.0,15.0,23.08,10.0,N
17.0,29.0,0.03,8.0,373.0,329.92,55.63,1020998.24,6.12,2567.0,56722.12,18353.4,148.0,0.03,942.0,1625.0,127.0,538.0,30.15,402.0,N
4.0,0.0,0.19,25.0,134.0,48.93,61.81,186927.79,1.01,467.0,10384.88,3024.17,35.0,0.18,182.0,285.0,53.0,140.0,2.9,134.0,N
1.0,0.0,0.09,2.0,22.0,32.54,18.67,11336.79,0.2,102.0,629.82,607.33,6.0,0.07,35.0,67.0,30.0,27.0,12.0,22.0,N
0.0,0.0,0.43,1.0,7.0,13.32,13.71,2505.06,0.06,43.0,139.17,182.66,8.0,0.14,16.0,27.0,7.0,22.0,41.67,7.0,N
0.0,0.0,0.43,1.0,7.0,13.32,13.71,2505.06,0.06,43.0,139.17,182.66,8.0,0.14,16.0,27.0,7.0,22.0,41.67,7.0,N
0.0,2.0,0.28,1.0,27.0,34.09,9.88,3329.22,0.11,68.0,184.96,336.89,12.0,0.24,24.0,44.0,17.0,33.0,10.0,29.0,N
0.0,0.0,1.0,1.0,2.0,12.09,6.3,479.73,0.03,20.0,26.65,76.15,6.0,0.4,7.0,13.0,5.0,5.0,33.33,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.25,0.0,4.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,11.61,2.0,0.2,0.0,5.0,0.0,5.0,0.0,2.0,N
0.0,1.0,0.27,1.0,21.0,13.86,22.5,7014.99,0.1,68.0,389.72,311.78,16.0,0.19,27.0,41.0,9.0,31.0,19.23,22.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.14,7.0,10.0,7.0,7.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.17,7.0,10.0,7.0,6.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,27.35,3.0,246.13,0.03,21.0,13.67,82.04,3.0,0.17,9.0,12.0,9.0,6.0,0.0,2.0,N
1.0,0.0,0.33,1.0,3.0,30.67,3.0,276.0,0.03,23.0,15.33,92.0,3.0,0.14,10.0,13.0,10.0,7.0,0.0,3.0,N
1.0,0.0,0.33,1.0,3.0,30.67,3.0,276.0,0.03,23.0,15.33,92.0,3.0,0.14,10.0,13.0,10.0,7.0,0.0,3.0,N
1.0,0.0,0.33,1.0,3.0,30.67,3.0,276.0,0.03,23.0,15.33,92.0,3.0,0.13,10.0,13.0,10.0,8.0,0.0,3.0,N
1.0,0.0,0.5,1.0,2.0,27.35,3.0,246.13,0.03,21.0,13.67,82.04,3.0,0.17,9.0,12.0,9.0,6.0,0.0,2.0,N
1.0,0.0,0.33,1.0,3.0,27.35,3.0,246.13,0.03,21.0,13.67,82.04,3.0,0.13,9.0,12.0,9.0,8.0,0.0,3.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.2,7.0,10.0,7.0,5.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.2,7.0,10.0,7.0,5.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.17,7.0,10.0,7.0,6.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,17.92,3.0,161.32,0.02,15.0,8.96,53.77,3.0,0.17,6.0,9.0,6.0,6.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,17.92,3.0,161.32,0.02,15.0,8.96,53.77,3.0,0.13,6.0,9.0,6.0,8.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,14.99,3.0,134.92,0.01,13.0,7.5,44.97,3.0,0.25,5.0,8.0,5.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,14.99,3.0,134.92,0.01,13.0,7.5,44.97,3.0,0.2,5.0,8.0,5.0,5.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,14.99,3.0,134.92,0.01,13.0,7.5,44.97,3.0,0.25,5.0,8.0,5.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,14.99,3.0,134.92,0.01,13.0,7.5,44.97,3.0,0.25,5.0,8.0,5.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,14.99,3.0,134.92,0.01,13.0,7.5,44.97,3.0,0.14,5.0,8.0,5.0,7.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,17.92,3.0,161.32,0.02,15.0,8.96,53.77,3.0,0.2,6.0,9.0,6.0,5.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,17.92,3.0,161.32,0.02,15.0,8.96,53.77,3.0,0.2,6.0,9.0,6.0,5.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.13,7.0,10.0,7.0,8.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,20.97,3.0,188.72,0.02,17.0,10.48,62.91,3.0,0.13,7.0,10.0,7.0,8.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,9.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,12.0,81.82,11.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.25,1.0,4.0,18.49,2.4,106.51,0.01,14.0,5.92,44.38,2.0,0.17,6.0,8.0,5.0,6.0,0.0,4.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.2,1.0,5.0,8.45,0.75,4.75,0.0,4.0,0.26,6.34,2.0,0.17,3.0,1.0,2.0,6.0,0.0,5.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
1.0,0.0,0.33,1.0,3.0,10.8,2.5,67.5,0.01,9.0,3.75,27.0,3.0,0.2,3.0,6.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,6.2,2.5,38.77,0.01,6.0,2.15,15.51,3.0,0.25,1.0,5.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.25,1.0,4.0,9.51,0.5,2.38,0.0,3.0,0.13,4.75,2.0,0.2,2.0,1.0,2.0,5.0,0.0,4.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.25,0.0,4.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,11.61,2.0,0.2,0.0,5.0,0.0,5.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,1.0,0.22,1.0,17.0,19.66,7.0,963.25,0.05,33.0,53.51,137.61,11.0,0.17,14.0,19.0,9.0,23.0,5.56,18.0,N
1.0,3.0,0.37,2.0,32.0,11.52,67.69,52782.82,0.26,164.0,2932.38,779.8,35.0,0.24,57.0,107.0,8.0,54.0,27.27,35.0,Y
0.0,0.0,0.43,1.0,7.0,13.32,13.71,2505.06,0.06,43.0,139.17,182.66,8.0,0.14,16.0,27.0,7.0,22.0,41.67,7.0,N
0.0,0.0,0.43,1.0,7.0,13.32,13.71,2505.06,0.06,43.0,139.17,182.66,8.0,0.14,16.0,27.0,7.0,22.0,41.67,7.0,N
0.0,2.0,0.28,1.0,27.0,34.09,9.88,3329.22,0.11,68.0,184.96,336.89,12.0,0.24,24.0,44.0,17.0,33.0,10.0,29.0,N
0.0,3.0,0.57,1.0,27.0,14.96,84.62,107135.17,0.42,251.0,5951.95,1266.14,39.0,0.41,110.0,141.0,13.0,41.0,18.18,30.0,N
0.0,3.0,0.57,1.0,27.0,14.96,84.62,107135.17,0.42,251.0,5951.95,1266.14,39.0,0.41,110.0,141.0,13.0,41.0,18.18,30.0,N
0.0,1.0,0.22,1.0,8.0,7.3,5.0,182.48,0.01,13.0,10.14,36.5,6.0,0.18,4.0,9.0,2.0,11.0,11.11,9.0,N
0.0,1.0,0.36,1.0,32.0,6.85,45.0,13877.81,0.1,81.0,770.99,308.4,26.0,0.3,36.0,45.0,4.0,40.0,3.03,33.0,N
0.0,1.0,0.36,1.0,32.0,6.85,45.0,13877.81,0.1,81.0,770.99,308.4,26.0,0.3,36.0,45.0,4.0,40.0,3.03,33.0,N
0.0,1.0,0.22,1.0,8.0,7.3,5.0,182.48,0.01,13.0,10.14,36.5,6.0,0.18,4.0,9.0,2.0,11.0,11.11,9.0,N
5.0,13.0,0.24,4.0,46.0,28.55,38.92,43259.4,0.37,199.0,2403.3,1111.41,45.0,0.16,92.0,107.0,26.0,87.0,35.21,59.0,N
3.0,11.0,0.23,3.0,32.0,23.26,35.0,28498.4,0.27,151.0,1583.24,814.24,34.0,0.15,70.0,81.0,21.0,68.0,38.46,43.0,N
3.0,3.0,0.13,4.0,43.0,32.91,18.55,11326.3,0.2,120.0,629.24,610.5,22.0,0.11,47.0,73.0,19.0,55.0,14.0,46.0,N
3.0,3.0,0.13,4.0,43.0,32.91,18.55,11326.3,0.2,120.0,629.24,610.5,22.0,0.11,47.0,73.0,19.0,55.0,14.0,46.0,N
0.0,0.0,0.23,1.0,13.0,24.18,4.29,444.05,0.03,28.0,24.67,103.61,9.0,0.13,10.0,18.0,7.0,24.0,31.58,13.0,N
0.0,1.0,0.18,1.0,43.0,61.35,11.82,8568.18,0.24,145.0,476.01,725.0,24.0,0.11,52.0,93.0,22.0,74.0,36.76,44.0,N
0.0,1.0,0.27,1.0,10.0,7.89,11.25,999.12,0.03,24.0,55.51,88.81,8.0,0.19,10.0,14.0,4.0,16.0,9.09,11.0,N
0.0,1.0,0.27,1.0,10.0,7.89,11.25,999.12,0.03,24.0,55.51,88.81,8.0,0.19,10.0,14.0,4.0,16.0,9.09,11.0,N
0.0,1.0,0.27,1.0,10.0,7.89,11.25,999.12,0.03,24.0,55.51,88.81,8.0,0.18,10.0,14.0,4.0,17.0,9.09,11.0,N
0.0,0.0,1.0,1.0,2.0,12.09,6.3,479.73,0.03,20.0,26.65,76.15,6.0,0.4,7.0,13.0,5.0,5.0,33.33,2.0,N
0.0,1.0,0.27,1.0,21.0,13.86,22.5,7014.99,0.1,68.0,389.72,311.78,16.0,0.19,27.0,41.0,9.0,31.0,19.23,22.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
