@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.0,0.0,0.0,0.0,0.5,2.0,2.0,7.75,2.0,31.02,6.0,1.72,15.51,0.0,0.17,2.0,4.0,6.0,0.0,2.0,N
10.0,0.0,22.0,0.0,0.06,17.0,18.0,71.72,5.25,1976.72,76.0,109.82,376.52,0.0,0.02,36.0,40.0,52.0,55.0,18.0,N
6.0,0.0,13.0,6.0,0.25,11.0,12.0,19.34,11.67,2632.25,48.0,146.24,225.62,3.0,0.09,20.0,28.0,33.0,52.0,12.0,N
3.0,0.0,3.0,0.0,0.2,3.0,5.0,10.79,7.2,559.51,21.0,31.08,77.71,0.0,0.08,9.0,12.0,13.0,37.5,5.0,N
8.0,0.0,19.0,6.0,0.21,13.0,14.0,26.68,10.56,2976.12,58.0,165.34,281.76,3.0,0.07,26.0,32.0,43.0,57.58,14.0,N
4.0,0.0,6.0,0.0,0.14,5.0,7.0,24.22,5.0,605.57,31.0,33.64,121.11,0.0,0.05,15.0,16.0,19.0,46.15,7.0,N
7.0,1.0,3.0,12.0,0.21,13.0,18.0,19.14,14.0,3750.95,57.0,208.39,267.93,6.0,0.13,24.0,33.0,31.0,18.18,19.0,N
10.0,0.0,21.0,0.0,0.13,8.0,8.0,48.13,6.3,1910.42,68.0,106.13,303.24,0.0,0.02,27.0,41.0,41.0,72.41,8.0,N
8.0,3.0,5.0,12.0,0.18,15.0,19.0,16.19,29.32,13918.64,101.0,773.26,474.74,6.0,0.11,43.0,58.0,37.0,29.63,22.0,N
2.0,0.0,0.0,0.0,0.33,9.0,9.0,12.72,10.31,1352.83,29.0,75.16,131.18,0.0,0.23,11.0,18.0,13.0,0.0,9.0,N
11.0,0.0,21.0,0.0,0.08,11.0,12.0,49.84,4.47,996.88,48.0,55.38,222.91,0.0,0.02,23.0,25.0,46.0,63.64,12.0,N
5.0,0.0,12.0,4.0,0.25,7.0,8.0,18.01,6.25,703.67,27.0,39.09,112.59,2.0,0.07,10.0,17.0,27.0,60.0,8.0,N
4.0,0.0,12.0,4.0,0.29,6.0,7.0,14.1,5.4,411.19,20.0,22.84,76.15,2.0,0.08,6.0,14.0,25.0,63.16,7.0,N
17.0,2.0,10.0,32.0,0.01,58.0,94.0,41.9,39.36,64918.77,277.0,3606.6,1649.31,16.0,0.01,109.0,168.0,125.0,11.32,96.0,N
15.0,0.0,50.0,28.0,0.11,41.0,73.0,134.45,7.83,8234.67,182.0,457.48,1052.21,14.0,0.06,80.0,102.0,140.0,40.65,73.0,N
12.0,0.0,21.0,0.0,0.07,11.0,14.0,55.91,4.95,1371.34,57.0,76.19,276.9,0.0,0.02,26.0,31.0,49.0,60.0,14.0,N
8.0,0.0,16.0,4.0,0.18,9.0,11.0,25.93,6.0,933.54,36.0,51.86,155.59,2.0,0.05,12.0,24.0,37.0,59.26,11.0,N
11.0,0.0,18.0,0.0,0.08,11.0,12.0,61.38,3.63,809.5,48.0,44.97,222.91,0.0,0.02,23.0,25.0,43.0,60.0,12.0,N
7.0,0.0,10.0,0.0,0.17,5.0,6.0,29.7,3.33,329.97,26.0,18.33,98.99,0.0,0.04,12.0,14.0,25.0,62.5,6.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,N
1.0,0.0,0.0,0.0,0.5,2.0,2.0,11.86,3.5,145.3,12.0,8.07,41.51,0.0,0.2,4.0,8.0,5.0,0.0,2.0,N
31.0,9.0,77.0,0.0,0.15,54.0,85.0,37.11,40.91,62115.21,269.0,3450.85,1518.2,0.0,0.07,113.0,156.0,204.0,50.29,94.0,N
7.0,2.0,15.0,0.0,0.07,5.0,12.0,38.33,5.54,1177.03,50.0,65.39,212.4,0.0,0.03,19.0,31.0,38.0,58.62,14.0,N
2.0,0.0,0.0,0.0,0.18,7.0,11.0,18.01,6.25,703.67,27.0,39.09,112.59,0.0,0.13,10.0,17.0,15.0,0.0,11.0,N
4.0,0.0,4.0,0.0,0.27,9.0,11.0,16.48,8.25,1121.45,32.0,62.3,135.93,0.0,0.14,12.0,20.0,21.0,26.67,11.0,N
13.0,1.0,41.0,0.0,0.21,23.0,27.0,24.16,30.18,21997.42,141.0,1222.08,728.96,0.0,0.07,54.0,87.0,85.0,60.87,28.0,N
4.0,2.0,9.0,0.0,0.27,11.0,9.0,21.43,4.38,410.22,24.0,22.79,93.77,0.0,0.12,10.0,14.0,26.0,55.0,11.0,N
1.0,0.0,3.0,0.0,0.5,2.0,2.0,9.83,2.0,39.3,7.0,2.18,19.65,0.0,0.13,3.0,4.0,8.0,60.0,2.0,N
4.0,0.0,9.0,0.0,0.2,4.0,5.0,18.91,5.5,572.0,26.0,31.78,104.0,0.0,0.05,11.0,15.0,20.0,64.29,5.0,N
5.0,0.0,9.0,0.0,0.25,3.0,4.0,18.49,3.5,226.54,17.0,12.59,64.73,0.0,0.05,7.0,10.0,20.0,69.23,4.0,N
1.0,0.0,0.0,0.0,0.67,5.0,3.0,14.4,7.5,810.0,27.0,45.0,108.0,0.0,0.33,9.0,18.0,6.0,0.0,3.0,N
1.0,0.0,0.0,4.0,0.5,6.0,4.0,11.83,9.33,1030.52,29.0,57.25,110.41,2.0,0.29,14.0,15.0,7.0,0.0,4.0,N
1.0,0.0,0.0,0.0,0.4,5.0,5.0,13.33,7.5,750.0,25.0,41.67,100.0,0.0,0.29,9.0,16.0,7.0,0.0,5.0,N
1.0,1.0,0.0,0.0,0.42,77.0,49.0,29.75,68.5,139594.59,345.0,7755.26,2037.88,0.0,0.4,137.0,208.0,52.0,2.0,50.0,N
37.0,1.0,48.0,0.0,0.23,93.0,115.0,74.42,39.83,118062.58,482.0,6559.03,2964.18,0.0,0.13,156.0,326.0,203.0,29.88,116.0,N
3.0,0.0,1.0,0.0,0.16,26.0,37.0,36.73,32.52,38830.0,203.0,2157.22,1194.18,0.0,0.14,72.0,131.0,42.0,2.63,37.0,N
11.0,1.0,0.0,0.0,0.23,37.0,25.0,46.25,14.27,9416.54,124.0,523.14,659.92,0.0,0.15,53.0,71.0,39.0,3.85,26.0,N
1.0,1.0,0.0,0.0,0.25,8.0,7.0,20.61,6.5,870.87,31.0,48.38,133.98,0.0,0.18,13.0,18.0,11.0,12.5,8.0,N
0.0,1.0,1.0,0.0,0.43,10.0,6.0,14.06,8.67,1055.91,32.0,58.66,121.84,0.0,0.3,13.0,19.0,10.0,25.0,7.0,N
1.0,0.0,0.0,0.0,0.6,9.0,5.0,17.03,4.0,272.46,19.0,15.14,68.11,0.0,0.38,8.0,11.0,8.0,0.0,5.0,N
3.0,0.0,46.0,0.0,0.25,2.0,4.0,10.63,3.75,149.49,12.0,8.3,39.86,0.0,0.02,5.0,7.0,55.0,92.0,4.0,N
0.0,0.0,0.0,4.0,0.22,7.0,9.0,11.16,10.5,1230.67,30.0,68.37,117.21,2.0,0.18,14.0,16.0,11.0,0.0,9.0,N
1.0,5.0,0.0,0.0,0.26,34.0,41.0,26.07,32.25,27117.88,158.0,1506.55,840.86,0.0,0.25,43.0,115.0,48.0,10.87,46.0,N
0.0,0.0,0.0,0.0,0.2,2.0,5.0,12.18,3.0,109.62,11.0,6.09,36.54,0.0,0.17,4.0,7.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.25,2.0,4.0,10.87,3.5,133.19,11.0,7.4,38.05,0.0,0.2,4.0,7.0,5.0,0.0,4.0,N
1.0,0.0,0.0,0.0,0.2,3.0,5.0,16.65,4.67,362.64,21.0,20.15,77.71,0.0,0.14,8.0,13.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.33,1.0,3.0,10.6,7.0,519.62,19.0,28.87,74.23,0.0,0.17,7.0,12.0,6.0,0.0,3.0,N
0.0,0.0,0.0,0.0,0.25,2.0,4.0,12.55,4.0,200.76,14.0,11.15,50.19,0.0,0.2,4.0,10.0,5.0,0.0,4.0,N
0.0,0.0,0.0,0.0,0.25,1.0,4.0,7.74,1.5,17.41,5.0,0.97,11.61,0.0,0.2,2.0,3.0,5.0,0.0,4.0,N
3.0,0.0,0.0,0.0,0.31,14.0,13.0,13.35,29.59,11688.41,79.0,649.36,395.0,0.0,0.24,31.0,48.0,17.0,0.0,13.0,N
4.0,0.0,0.0,0.0,0.43,71.0,30.0,37.1,25.0,23185.06,189.0,1288.06,927.4,0.0,0.37,100.0,89.0,35.0,0.0,30.0,N
4.0,0.0,37.0,0.0,0.13,6.0,15.0,21.82,10.68,2487.99,49.0,138.22,232.99,0.0,0.04,23.0,26.0,57.0,71.15,15.0,N
4.0,0.0,13.0,0.0,0.41,61.0,34.0,36.12,34.34,42589.6,230.0,2366.09,1240.23,0.0,0.22,101.0,129.0,65.0,27.66,34.0,N
1.0,0.0,1.0,0.0,0.29,7.0,7.0,15.92,6.29,629.06,24.0,34.95,100.08,0.0,0.2,8.0,16.0,10.0,12.5,7.0,N
1.0,0.0,1.0,0.0,0.5,36.0,18.0,17.48,32.31,18244.42,111.0,1013.58,564.71,0.0,0.43,40.0,71.0,21.0,5.26,18.0,N
16.0,6.0,9.0,0.0,0.41,241.0,129.0,65.73,84.55,469829.8,842.0,26101.66,5557.13,0.0,0.35,360.0,482.0,161.0,10.42,135.0,N
1.0,0.0,1.0,0.0,0.43,10.0,7.0,11.71,9.43,1041.34,26.0,57.85,110.45,0.0,0.3,11.0,15.0,10.0,12.5,7.0,N
1.0,0.0,1.0,0.0,0.11,1.0,9.0,13.9,10.0,1389.74,34.0,77.21,138.97,0.0,0.08,14.0,20.0,12.0,10.0,9.0,N
3.0,0.0,0.0,12.0,0.5,16.0,8.0,20.0,10.21,2087.05,49.0,115.95,204.33,6.0,0.24,13.0,36.0,17.0,0.0,8.0,N
3.0,0.0,0.0,12.0,0.5,16.0,8.0,20.0,10.21,2087.05,49.0,115.95,204.33,6.0,0.24,13.0,36.0,17.0,0.0,8.0,N
2.0,0.0,0.0,0.0,0.5,18.0,10.0,7.1,19.25,2632.27,35.0,146.24,136.74,0.0,0.36,14.0,21.0,14.0,0.0,10.0,N
45.0,3.0,36.0,52.0,0.27,69.0,57.0,24.44,62.25,94697.4,277.0,5260.97,1521.24,26.0,0.11,83.0,194.0,150.0,40.63,60.0,N
11.0,0.0,5.0,16.0,0.23,18.0,22.0,17.69,33.08,19354.95,116.0,1075.28,585.15,8.0,0.11,43.0,73.0,44.0,18.52,22.0,N
1.0,0.0,0.0,4.0,0.5,5.0,4.0,14.8,8.56,1083.64,28.0,60.2,126.66,2.0,0.25,11.0,17.0,8.0,0.0,4.0,N
20.0,3.0,8.0,16.0,0.19,23.0,24.0,27.87,32.5,29442.05,168.0,1635.67,905.91,8.0,0.09,65.0,103.0,57.0,31.43,27.0,N
5.0,0.0,2.0,4.0,0.17,9.0,12.0,18.02,14.62,3854.26,60.0,214.13,263.54,2.0,0.1,18.0,42.0,21.0,14.29,12.0,N
6.0,0.0,0.0,8.0,0.16,15.0,19.0,30.83,18.75,10839.37,119.0,602.19,578.1,4.0,0.11,35.0,84.0,28.0,0.0,19.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
1.0,0.0,0.0,4.0,0.29,7.0,7.0,13.2,6.67,586.67,22.0,32.59,88.0,2.0,0.2,8.0,14.0,10.0,0.0,7.0,N
1.0,0.0,0.0,0.0,0.25,2.0,4.0,8.54,4.67,186.03,12.0,10.33,39.86,0.0,0.14,4.0,8.0,7.0,0.0,4.0,N
3.0,0.0,0.0,10.0,0.44,12.0,9.0,10.26,13.0,1734.69,32.0,96.37,133.44,5.0,0.29,13.0,19.0,14.0,0.0,9.0,N
9.0,3.0,1.0,24.0,0.23,30.0,27.0,32.56,15.0,7325.95,96.0,407.0,488.4,12.0,0.17,38.0,58.0,42.0,12.9,30.0,N
31.0,1.0,8.0,14.0,0.24,58.0,79.0,29.08,53.32,82676.06,267.0,4593.11,1550.56,7.0,0.16,86.0,181.0,122.0,10.23,80.0,N
2.0,0.0,0.0,4.0,0.18,8.0,11.0,16.4,7.07,820.29,29.0,45.57,116.0,2.0,0.13,11.0,18.0,16.0,0.0,11.0,N
1.0,0.0,0.0,0.0,0.25,1.0,4.0,8.13,2.0,32.5,7.0,1.81,16.25,0.0,0.14,1.0,6.0,7.0,0.0,4.0,N
5.0,1.0,1.0,8.0,0.21,14.0,13.0,14.31,11.43,1868.55,40.0,103.81,163.5,4.0,0.14,16.0,24.0,22.0,13.33,14.0,N
2.0,0.0,0.0,0.0,0.14,2.0,7.0,13.3,6.4,544.7,23.0,30.26,85.11,0.0,0.09,8.0,15.0,11.0,0.0,7.0,N
10.0,0.0,5.0,8.0,0.14,11.0,22.0,25.02,18.0,8106.33,108.0,450.35,450.35,4.0,0.08,45.0,63.0,39.0,18.52,22.0,N
21.0,1.0,0.0,0.0,0.17,55.0,89.0,47.97,41.21,81451.08,336.0,4525.06,1976.57,0.0,0.13,129.0,207.0,113.0,1.11,90.0,N
8.0,0.0,4.0,18.0,0.19,23.0,32.0,34.06,15.11,7772.08,102.0,431.78,514.53,9.0,0.13,41.0,61.0,46.0,11.11,32.0,N
8.0,2.0,9.0,22.0,0.26,28.0,25.0,18.96,42.31,33933.25,159.0,1885.18,802.06,11.0,0.15,55.0,104.0,46.0,30.56,27.0,N
1.0,0.0,0.0,10.0,0.57,12.0,7.0,7.73,15.0,1740.0,29.0,96.67,116.0,5.0,0.4,10.0,19.0,10.0,0.0,7.0,N
24.0,2.0,25.0,22.0,0.21,31.0,32.0,25.63,31.35,25188.32,149.0,1399.35,803.46,11.0,0.08,57.0,92.0,92.0,45.76,34.0,N
2.0,0.0,0.0,8.0,0.25,13.0,12.0,16.55,20.22,6769.26,74.0,376.07,334.74,4.0,0.19,26.0,48.0,16.0,0.0,12.0,N
10.0,2.0,5.0,22.0,0.47,22.0,13.0,29.5,19.83,11602.5,117.0,644.58,585.0,11.0,0.21,35.0,82.0,34.0,35.0,15.0,N
7.0,0.0,1.0,4.0,0.15,8.0,13.0,22.09,9.55,2012.48,48.0,111.8,210.83,2.0,0.09,21.0,27.0,23.0,7.14,13.0,N
23.0,3.0,12.0,12.0,0.03,21.0,28.0,29.47,25.11,18571.43,142.0,1031.75,739.74,6.0,0.01,53.0,89.0,70.0,34.88,31.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,4.0,0.67,8.0,0.0,0.25,1.0,3.0,4.0,0.0,2.0,N
2.0,0.0,0.0,0.0,0.33,1.0,3.0,14.34,3.5,175.66,14.0,9.76,50.19,0.0,0.04,5.0,9.0,23.0,0.0,3.0,N
13.0,3.0,5.0,20.0,0.21,27.0,25.0,29.42,20.92,12878.64,121.0,715.48,615.58,10.0,0.13,53.0,68.0,48.0,24.24,28.0,N
3.0,0.0,0.0,8.0,0.17,13.0,18.0,27.93,20.43,11656.27,120.0,647.57,570.59,4.0,0.13,44.0,76.0,23.0,0.0,18.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,10.57,3.0,95.1,10.0,5.28,31.7,0.0,0.25,3.0,7.0,4.0,0.0,2.0,N
3.0,1.0,2.0,0.0,0.18,6.0,10.0,8.34,18.67,2905.92,45.0,161.44,155.67,0.0,0.11,14.0,31.0,18.0,23.08,11.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,8.15,3.5,99.85,9.0,5.55,28.53,0.0,0.2,2.0,7.0,5.0,0.0,2.0,N
3.0,0.0,1.0,0.0,0.09,4.0,11.0,24.44,7.73,1459.45,43.0,81.08,188.87,0.0,0.03,17.0,26.0,33.0,8.33,11.0,N
5.0,0.0,0.0,0.0,0.1,4.0,10.0,31.98,5.0,799.56,37.0,44.42,159.91,0.0,0.03,15.0,22.0,38.0,0.0,10.0,N
14.0,3.0,21.0,0.0,0.16,61.0,76.0,57.88,39.06,88285.54,391.0,4904.75,2260.51,0.0,0.11,148.0,243.0,119.0,24.0,79.0,N
10.0,2.0,0.0,0.0,0.28,17.0,16.0,15.62,25.83,10423.15,88.0,579.06,403.48,0.0,0.16,31.0,57.0,32.0,11.11,18.0,N
5.0,0.0,3.0,0.0,0.11,5.0,9.0,24.05,11.82,3359.53,62.0,186.64,284.27,0.0,0.05,20.0,42.0,19.0,25.0,9.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
4.0,0.0,1.0,0.0,0.4,13.0,10.0,20.28,16.29,5381.83,68.0,298.99,330.34,0.0,0.21,23.0,45.0,19.0,9.09,10.0,N
0.0,0.0,0.0,0.0,0.5,3.0,2.0,13.2,7.5,742.43,26.0,41.25,98.99,0.0,0.2,6.0,20.0,5.0,0.0,2.0,N
0.0,0.0,0.0,0.0,0.5,3.0,2.0,16.74,7.0,820.45,30.0,45.58,117.21,0.0,0.2,7.0,23.0,5.0,0.0,2.0,N
3.0,0.0,0.0,0.0,0.25,3.0,4.0,17.28,7.33,929.22,31.0,51.62,126.71,0.0,0.04,8.0,23.0,23.0,0.0,4.0,N
1.0,0.0,0.0,0.0,0.25,1.0,4.0,10.81,8.1,709.31,23.0,39.41,87.57,0.0,0.14,9.0,14.0,7.0,0.0,4.0,N
20.0,1.0,19.0,0.0,0.17,35.0,52.0,46.54,22.39,23328.87,175.0,1296.05,1041.98,0.0,0.1,62.0,113.0,94.0,27.78,53.0,N
3.0,0.0,1.0,0.0,0.5,2.0,2.0,5.33,1.5,12.0,4.0,0.67,8.0,0.0,0.13,1.0,3.0,8.0,33.33,2.0,N
2.0,0.0,1.0,0.0,0.5,2.0,2.0,5.33,1.5,12.0,4.0,0.67,8.0,0.0,0.14,1.0,3.0,7.0,33.33,2.0,N
3.0,0.0,0.0,0.0,0.33,2.0,3.0,8.15,3.5,99.85,9.0,5.55,28.53,0.0,0.13,2.0,7.0,8.0,0.0,3.0,N
2.0,1.0,3.0,0.0,0.23,12.0,12.0,18.95,10.29,2007.31,42.0,111.52,195.04,0.0,0.15,19.0,23.0,20.0,25.0,13.0,N
1.0,0.0,0.0,0.0,0.1,2.0,10.0,15.9,6.43,656.91,25.0,36.5,102.19,0.0,0.08,9.0,16.0,12.0,0.0,10.0,N
1.0,0.0,0.0,0.0,0.1,2.0,10.0,14.99,5.33,426.42,21.0,23.69,79.95,0.0,0.08,8.0,13.0,12.0,0.0,10.0,N
31.0,8.0,23.0,10.0,0.14,16.0,21.0,30.02,21.27,13585.43,120.0,754.75,638.63,5.0,0.05,52.0,68.0,84.0,59.62,29.0,N
23.0,5.0,15.0,8.0,0.14,11.0,17.0,24.34,13.0,4112.71,69.0,228.48,316.36,4.0,0.05,26.0,43.0,61.0,54.05,22.0,N
26.0,7.0,25.0,16.0,0.17,22.0,22.0,29.78,16.47,8078.25,99.0,448.79,490.47,8.0,0.06,40.0,59.0,81.0,59.26,29.0,N
30.0,9.0,27.0,18.0,0.17,23.0,26.0,31.74,23.96,18214.54,141.0,1011.92,760.32,9.0,0.06,58.0,83.0,93.0,58.06,35.0,N
8.0,0.0,8.0,4.0,0.4,5.0,5.0,16.18,6.43,668.57,26.0,37.14,104.0,2.0,0.09,10.0,16.0,22.0,61.54,5.0,N
22.0,8.0,23.0,24.0,0.27,30.0,18.0,32.65,14.37,6740.64,93.0,374.48,469.13,12.0,0.1,39.0,54.0,72.0,63.27,26.0,N
30.0,9.0,17.0,20.0,0.19,24.0,23.0,30.74,15.56,7439.0,94.0,413.28,478.22,10.0,0.08,35.0,59.0,80.0,53.06,32.0,N
12.0,0.0,13.0,8.0,0.27,11.0,11.0,27.67,6.54,1183.09,40.0,65.73,180.94,4.0,0.08,17.0,23.0,37.0,54.17,11.0,N
40.0,15.0,78.0,34.0,0.16,42.0,52.0,53.33,32.38,55896.59,296.0,3105.37,1726.54,17.0,0.06,111.0,185.0,196.0,64.14,67.0,N
34.0,9.0,52.0,20.0,0.2,27.0,32.0,40.58,25.19,25740.38,184.0,1430.02,1022.04,10.0,0.06,68.0,116.0,138.0,65.59,41.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
24.0,5.0,15.0,16.0,0.22,17.0,18.0,15.77,32.31,16460.25,101.0,914.46,509.48,8.0,0.08,42.0,59.0,63.0,52.63,23.0,N
15.0,2.0,9.0,4.0,0.2,8.0,8.0,16.9,16.55,4627.48,61.0,257.07,279.68,2.0,0.06,28.0,33.0,35.0,57.89,10.0,N
19.0,2.0,14.0,6.0,0.21,9.0,12.0,16.35,23.86,9310.08,83.0,517.23,390.14,3.0,0.06,35.0,48.0,49.0,57.14,14.0,N
77.0,23.0,52.0,54.0,0.21,66.0,58.0,39.18,47.64,88914.45,320.0,4939.69,1866.52,27.0,0.08,131.0,189.0,218.0,56.39,81.0,N
24.0,6.0,16.0,16.0,0.14,24.0,30.0,30.18,28.0,23660.0,169.0,1314.44,845.0,8.0,0.06,72.0,97.0,77.0,42.31,36.0,N
38.0,11.0,25.0,46.0,0.3,50.0,39.0,14.74,67.31,66759.69,189.0,3708.87,991.86,23.0,0.13,70.0,119.0,114.0,48.0,50.0,N
89.0,25.0,44.0,64.0,0.17,78.0,79.0,40.65,58.45,138851.46,399.0,7713.97,2375.72,32.0,0.08,173.0,226.0,238.0,46.62,104.0,N
27.0,5.0,17.0,14.0,0.24,20.0,16.0,18.04,21.88,8633.09,83.0,479.62,394.66,7.0,0.08,35.0,48.0,66.0,57.89,21.0,N
13.0,1.0,9.0,0.0,0.09,2.0,10.0,30.05,9.31,2603.2,61.0,144.62,279.68,0.0,0.03,22.0,39.0,34.0,50.0,11.0,N
79.0,24.0,56.0,58.0,0.2,67.0,65.0,40.85,46.55,88507.21,326.0,4917.07,1901.52,29.0,0.08,128.0,198.0,232.0,55.17,89.0,N
90.0,26.0,47.0,68.0,0.17,80.0,86.0,41.46,58.45,141635.44,407.0,7868.64,2423.36,34.0,0.08,173.0,234.0,250.0,45.91,112.0,N
27.0,5.0,20.0,14.0,0.24,19.0,16.0,19.73,17.18,5824.66,73.0,323.59,339.0,7.0,0.07,27.0,46.0,69.0,60.98,21.0,N
20.0,5.0,14.0,22.0,0.32,24.0,20.0,19.8,28.5,16082.33,115.0,893.46,564.29,11.0,0.13,38.0,77.0,60.0,48.72,25.0,N
19.0,2.0,10.0,0.0,0.22,10.0,16.0,24.09,12.75,3916.29,62.0,217.57,307.16,0.0,0.08,21.0,41.0,48.0,42.86,18.0,N
35.0,1.0,3.0,0.0,0.3,28.0,43.0,42.11,17.41,12765.08,128.0,709.17,733.17,0.0,0.16,39.0,89.0,83.0,8.51,44.0,N
12.0,2.0,7.0,6.0,0.3,8.0,8.0,16.55,10.11,1692.31,37.0,94.02,167.37,3.0,0.1,13.0,24.0,30.0,52.94,10.0,N
13.0,2.0,7.0,6.0,0.3,8.0,8.0,16.55,10.11,1692.31,37.0,94.02,167.37,3.0,0.1,13.0,24.0,31.0,52.94,10.0,N
11.0,0.0,15.0,4.0,0.4,5.0,5.0,15.23,6.0,548.26,24.0,30.46,91.38,2.0,0.06,9.0,15.0,32.0,75.0,5.0,N
40.0,10.0,27.0,18.0,0.12,23.0,42.0,33.65,30.68,31677.57,194.0,1759.86,1032.45,9.0,0.05,75.0,119.0,120.0,46.84,52.0,N
18.0,3.0,12.0,4.0,0.15,7.0,10.0,18.36,10.2,1910.42,42.0,106.13,187.3,2.0,0.05,17.0,25.0,44.0,60.0,13.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
30.0,4.0,19.0,12.0,0.22,15.0,14.0,18.36,15.27,4283.4,62.0,237.97,280.46,6.0,0.05,28.0,34.0,75.0,62.16,18.0,N
39.0,5.0,21.0,16.0,0.22,19.0,18.0,27.16,17.0,7847.8,90.0,435.99,461.64,8.0,0.06,36.0,54.0,84.0,59.09,23.0,N
37.0,9.0,70.0,26.0,0.15,35.0,46.0,29.04,41.61,50271.95,220.0,2792.89,1208.21,13.0,0.05,87.0,133.0,163.0,63.2,55.0,N
27.0,7.0,9.0,16.0,0.23,17.0,15.0,19.42,18.42,6585.38,77.0,365.85,357.58,8.0,0.08,34.0,43.0,59.0,51.61,22.0,N
14.0,1.0,25.0,14.0,0.45,16.0,10.0,19.81,9.82,1909.77,43.0,106.1,194.51,7.0,0.1,18.0,25.0,51.0,72.22,11.0,N
8.0,0.0,6.0,0.0,0.07,1.0,15.0,6.55,28.0,5138.91,71.0,285.49,183.53,0.0,0.03,28.0,43.0,30.0,28.57,15.0,N
25.0,4.0,26.0,24.0,0.19,29.0,32.0,26.82,49.14,64763.93,240.0,3598.0,1318.04,12.0,0.08,94.0,146.0,88.0,48.39,36.0,N
30.0,7.0,46.0,38.0,0.27,47.0,34.0,45.21,24.8,27807.82,203.0,1544.88,1121.28,19.0,0.09,93.0,110.0,118.0,60.92,41.0,N
24.0,6.0,33.0,12.0,0.23,29.0,24.0,436.67,14.31,89390.87,1107.0,4966.16,6247.75,6.0,0.08,31.0,1076.0,88.0,61.9,30.0,N
6.0,0.0,10.0,4.0,0.4,6.0,5.0,8.86,6.0,318.91,16.0,17.72,53.15,2.0,0.09,8.0,8.0,22.0,66.67,5.0,N
6.0,0.0,5.0,4.0,0.4,6.0,5.0,14.4,3.0,129.56,13.0,7.2,43.19,2.0,0.11,4.0,9.0,18.0,50.0,5.0,N
11.0,1.0,19.0,0.0,0.2,1.0,4.0,8.64,4.17,150.0,12.0,8.33,36.0,0.0,0.03,5.0,7.0,36.0,83.33,5.0,N
13.0,0.0,13.0,0.0,0.25,2.0,4.0,8.72,4.0,139.48,11.0,7.75,34.87,0.0,0.03,4.0,7.0,31.0,76.47,4.0,N
10.0,0.0,10.0,0.0,0.08,1.0,12.0,15.5,9.33,1350.34,38.0,75.02,144.68,0.0,0.03,14.0,24.0,33.0,45.45,12.0,N
2.0,3.0,0.0,0.0,0.43,33.0,18.0,18.28,23.38,9996.98,88.0,555.39,427.5,0.0,0.2,38.0,50.0,44.0,14.29,21.0,N
3.0,0.0,0.0,0.0,0.41,32.0,17.0,25.42,19.69,9851.11,101.0,547.28,500.37,0.0,0.33,42.0,59.0,21.0,0.0,17.0,N
1.0,0.0,0.0,0.0,0.36,16.0,11.0,24.43,13.09,4186.77,74.0,232.6,319.82,0.0,0.31,32.0,42.0,13.0,0.0,11.0,N
3.0,0.0,0.0,0.0,0.45,21.0,11.0,17.98,17.82,5709.41,69.0,317.19,320.43,0.0,0.33,28.0,41.0,15.0,0.0,11.0,N
2.0,1.0,0.0,0.0,0.25,19.0,23.0,27.33,14.93,6093.85,84.0,338.55,408.07,0.0,0.22,32.0,52.0,27.0,4.17,24.0,N
