@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
0.0,1.0,0.29,2.0,0.5,6.0,27.01,11.69,3692.07,65.0,205.11,315.77,0.5,0.22,19.0,46.0,13.0,16.0,9.0,25.0,N
3.0,0.0,0.27,2.2,0.57,26.0,24.26,23.75,13682.58,109.0,760.14,576.11,0.57,0.23,50.0,59.0,20.0,19.0,30.0,0.0,N
1.0,0.0,0.19,2.0,0.33,16.0,15.53,18.9,5545.97,64.0,308.11,293.44,1.0,0.17,27.0,37.0,10.0,14.0,18.0,0.0,N
1.0,0.0,0.29,2.25,0.5,20.0,31.18,19.55,11909.67,113.0,661.65,609.33,0.17,0.26,43.0,70.0,22.0,20.0,23.0,4.76,N
13.0,1.0,0.1,2.0,0.6,47.0,55.62,43.56,105522.12,377.0,5862.34,2422.7,0.2,0.08,147.0,230.0,54.0,32.0,63.0,4.08,N
7.0,0.0,0.38,2.0,0.69,34.0,68.44,31.61,68400.43,353.0,3800.02,2163.64,0.46,0.31,107.0,246.0,44.0,26.0,42.0,0.0,N
1.0,0.0,0.27,2.0,0.33,10.0,12.7,16.25,3354.63,47.0,186.37,206.44,0.33,0.23,20.0,27.0,8.0,13.0,13.0,9.09,N
1.0,0.0,0.22,2.0,0.5,8.0,14.1,9.64,1311.43,34.0,72.86,136.0,0.5,0.18,15.0,19.0,7.0,9.0,11.0,11.11,N
1.0,0.0,0.33,2.0,0.5,6.0,21.28,15.27,4964.7,70.0,275.82,325.07,0.5,0.25,24.0,46.0,11.0,14.0,8.0,0.0,N
1.0,0.0,0.17,2.0,1.0,18.0,26.88,11.27,3412.26,63.0,189.57,302.86,0.33,0.15,26.0,37.0,15.0,13.0,20.0,0.0,N
1.0,0.0,0.17,2.0,1.0,18.0,26.88,11.27,3412.26,63.0,189.57,302.86,0.33,0.15,26.0,37.0,15.0,13.0,20.0,0.0,N
2.0,3.0,0.5,2.0,0.4,9.0,13.72,23.38,7494.65,66.0,416.37,320.63,0.2,0.31,33.0,33.0,12.0,17.0,16.0,30.77,N
0.0,0.0,0.38,2.0,1.0,8.0,17.84,12.0,2568.63,48.0,142.7,214.05,0.33,0.33,24.0,24.0,11.0,11.0,9.0,0.0,N
0.0,0.0,0.29,2.0,0.25,14.0,13.04,18.56,4494.57,57.0,249.7,242.13,0.25,0.27,27.0,30.0,8.0,11.0,15.0,0.0,N
2.0,0.0,0.33,2.0,0.5,6.0,9.05,2.0,36.19,7.0,2.0,18.09,0.5,0.22,2.0,5.0,2.0,4.0,9.0,0.0,N
0.0,0.0,0.33,2.0,0.5,12.0,15.35,20.67,6557.23,66.0,364.29,317.29,0.25,0.31,31.0,35.0,12.0,16.0,13.0,0.0,N
4.0,0.0,0.32,2.25,0.33,19.0,17.53,23.33,9541.89,87.0,530.11,408.94,0.5,0.25,40.0,47.0,12.0,14.0,24.0,0.0,N
0.0,1.0,0.64,2.33,0.43,11.0,11.3,26.81,8126.06,69.0,451.45,303.07,0.14,0.54,33.0,36.0,8.0,13.0,13.0,8.33,N
1.0,1.0,0.31,2.0,0.25,13.0,14.3,23.27,7746.14,70.0,430.34,332.84,0.25,0.25,32.0,38.0,11.0,16.0,16.0,7.14,N
1.0,0.0,0.5,2.2,0.29,14.0,29.59,14.55,6259.35,82.0,347.74,430.33,0.14,0.44,40.0,42.0,22.0,16.0,16.0,0.0,N
7.0,0.0,0.13,2.0,0.75,30.0,29.83,40.13,48033.42,222.0,2668.52,1197.09,0.25,0.1,107.0,115.0,24.0,18.0,39.0,3.23,N
7.0,0.0,0.17,2.0,0.17,34.0,32.18,45.0,65170.26,278.0,3620.57,1448.23,0.17,0.14,132.0,146.0,22.0,15.0,43.0,2.86,N
0.0,0.0,0.67,2.0,0.25,6.0,14.12,9.63,1308.36,32.0,72.69,135.93,1.0,0.57,14.0,18.0,8.0,11.0,7.0,0.0,N
0.0,0.0,0.33,2.0,1.0,6.0,11.42,6.67,507.65,20.0,28.2,76.15,0.5,0.29,10.0,10.0,6.0,8.0,7.0,0.0,N
0.0,0.0,0.33,2.0,0.5,12.0,15.35,20.67,6557.23,66.0,364.29,317.29,0.25,0.31,31.0,35.0,12.0,16.0,13.0,0.0,N
0.0,0.0,0.33,2.0,0.5,6.0,7.57,9.0,613.03,19.0,34.06,68.11,0.5,0.29,9.0,10.0,4.0,8.0,7.0,0.0,N
0.0,0.0,0.43,2.0,1.0,7.0,13.51,13.33,2401.13,41.0,133.4,180.09,0.33,0.38,20.0,21.0,9.0,12.0,8.0,0.0,N
0.0,1.0,0.33,2.0,0.5,6.0,16.82,8.33,1168.18,33.0,64.9,140.18,0.5,0.25,15.0,18.0,9.0,10.0,8.0,14.29,N
0.0,1.0,0.63,2.0,1.0,8.0,13.02,19.25,4824.58,59.0,268.03,250.63,0.2,0.5,28.0,31.0,8.0,11.0,10.0,11.11,N
0.0,0.0,0.38,2.0,1.0,8.0,17.66,11.5,2336.0,47.0,129.78,203.13,0.33,0.33,23.0,24.0,10.0,10.0,9.0,0.0,N
3.0,2.0,0.05,2.0,1.0,42.0,100.54,28.52,81768.15,471.0,4542.68,2867.19,0.5,0.04,220.0,251.0,54.0,14.0,48.0,4.55,N
0.0,0.0,0.33,2.0,0.5,6.0,6.5,6.0,234.0,13.0,13.0,39.0,0.5,0.29,4.0,9.0,2.0,6.0,7.0,0.0,N
0.0,0.0,0.43,2.0,1.0,7.0,17.66,11.5,2336.0,47.0,129.78,203.13,0.33,0.38,23.0,24.0,10.0,10.0,8.0,0.0,N
2.0,1.0,0.2,2.0,1.0,14.0,33.76,11.7,4621.5,79.0,256.75,395.0,0.33,0.16,39.0,40.0,20.0,12.0,19.0,12.5,N
0.0,0.0,0.33,2.0,1.0,8.0,22.64,5.73,742.59,30.0,41.25,129.66,0.33,0.3,14.0,16.0,11.0,9.0,10.0,11.11,N
0.0,0.0,0.23,2.0,1.0,12.0,9.76,27.0,7115.55,60.0,395.31,263.54,0.33,0.21,27.0,33.0,7.0,14.0,14.0,7.69,N
0.0,0.0,0.45,2.0,0.2,11.0,16.86,17.14,4949.88,63.0,274.99,288.85,0.6,0.42,29.0,34.0,11.0,13.0,12.0,0.0,N
2.0,0.0,0.14,2.0,1.0,14.0,18.15,15.0,4084.22,63.0,226.9,272.28,0.5,0.12,30.0,33.0,10.0,10.0,17.0,0.0,N
0.0,0.0,0.24,2.0,0.75,17.0,25.55,11.15,3178.67,63.0,176.59,284.98,0.25,0.22,29.0,34.0,13.0,10.0,18.0,0.0,N
0.0,0.0,0.5,2.0,1.0,4.0,8.57,5.25,236.11,13.0,13.12,44.97,0.5,0.4,6.0,7.0,4.0,7.0,5.0,0.0,N
0.0,0.0,0.5,3.0,0.67,6.0,19.25,6.5,813.14,30.0,45.17,125.1,1.0,0.43,13.0,17.0,9.0,9.0,7.0,0.0,N
1.0,1.0,0.41,2.0,0.43,17.0,12.97,39.75,20489.85,111.0,1138.33,515.47,0.14,0.35,53.0,58.0,10.0,15.0,20.0,5.56,N
0.0,0.0,0.5,2.0,0.33,6.0,18.88,9.0,1529.25,40.0,84.96,169.92,0.33,0.43,20.0,20.0,10.0,9.0,7.0,0.0,N
0.0,0.0,0.43,2.0,1.0,7.0,15.57,12.6,2472.31,44.0,137.35,196.21,0.33,0.38,21.0,23.0,10.0,12.0,8.0,0.0,N
0.0,1.0,0.29,2.0,0.5,7.0,16.82,8.33,1168.18,33.0,64.9,140.18,0.5,0.22,15.0,18.0,9.0,10.0,9.0,12.5,N
0.0,0.0,0.33,2.0,0.5,12.0,15.35,20.67,6557.23,66.0,364.29,317.29,0.25,0.31,31.0,35.0,12.0,16.0,13.0,0.0,N
0.0,0.0,0.17,2.0,1.0,12.0,16.73,11.0,2024.0,46.0,112.44,184.0,0.5,0.15,22.0,24.0,8.0,8.0,13.0,0.0,N
0.0,0.0,0.25,2.0,0.67,11.0,25.67,11.09,3155.71,58.0,175.32,284.6,0.33,0.23,29.0,29.0,17.0,13.0,13.0,8.33,N
0.0,0.0,0.38,2.0,1.0,8.0,24.59,11.38,3181.51,57.0,176.75,279.69,0.33,0.33,26.0,31.0,16.0,14.0,9.0,0.0,N
0.0,0.0,0.43,2.25,0.67,14.0,16.89,18.31,5659.53,63.0,314.42,309.13,1.0,0.4,28.0,35.0,13.0,17.0,15.0,0.0,N
0.0,0.0,0.33,2.75,0.25,24.0,15.29,43.21,28547.12,136.0,1585.95,660.69,0.38,0.32,61.0,75.0,12.0,17.0,25.0,0.0,N
3.0,0.0,0.44,2.17,0.63,18.0,25.26,27.6,19238.64,131.0,1068.81,697.17,0.38,0.36,61.0,70.0,21.0,19.0,22.0,0.0,N
1.0,0.0,0.43,2.0,0.9,23.0,19.57,30.94,18729.81,119.0,1040.55,605.41,0.1,0.4,55.0,64.0,16.0,18.0,25.0,0.0,N
2.0,0.0,0.36,2.0,0.13,22.0,15.12,25.5,9828.72,83.0,546.04,385.44,1.0,0.32,34.0,49.0,10.0,15.0,25.0,0.0,N
1.0,0.0,0.5,2.33,0.2,10.0,8.52,19.25,3158.72,42.0,175.48,164.09,0.6,0.42,14.0,28.0,4.0,11.0,12.0,0.0,N
1.0,0.0,0.22,2.0,1.0,9.0,11.82,10.83,1386.67,32.0,77.04,128.0,0.5,0.18,13.0,19.0,6.0,10.0,11.0,0.0,N
2.0,0.0,0.67,2.0,0.25,6.0,7.22,13.33,1282.82,26.0,71.27,96.21,1.0,0.44,8.0,18.0,3.0,10.0,9.0,0.0,N
1.0,0.0,0.45,2.0,0.2,11.0,8.77,18.7,3066.8,41.0,170.38,164.0,1.0,0.38,17.0,24.0,5.0,11.0,13.0,0.0,N
1.0,0.0,0.43,2.0,0.33,7.0,6.02,18.33,2024.24,29.0,112.46,110.41,0.33,0.33,10.0,19.0,3.0,11.0,9.0,0.0,N
1.0,0.0,0.67,2.0,0.5,6.0,10.28,10.0,1027.99,27.0,57.11,102.8,1.0,0.5,8.0,19.0,4.0,10.0,8.0,0.0,N
1.0,0.0,0.4,2.0,0.25,10.0,6.88,24.38,4084.91,41.0,226.94,167.59,0.25,0.33,15.0,26.0,4.0,13.0,12.0,0.0,N
1.0,0.0,0.67,2.25,0.33,9.0,10.31,18.2,3415.17,45.0,189.73,187.65,0.83,0.55,14.0,31.0,5.0,13.0,11.0,0.0,N
1.0,0.0,0.4,2.0,1.0,5.0,11.2,7.5,630.0,21.0,35.0,84.0,0.5,0.29,9.0,12.0,6.0,10.0,7.0,0.0,N
1.0,0.0,0.43,2.0,0.33,7.0,6.38,13.33,1134.8,23.0,63.04,85.11,0.33,0.33,8.0,15.0,3.0,10.0,9.0,0.0,N
2.0,0.0,0.67,2.25,0.5,9.0,10.61,23.21,5718.84,57.0,317.71,246.35,0.5,0.5,25.0,32.0,7.0,13.0,12.0,0.0,N
1.0,0.0,0.55,2.67,0.17,11.0,8.91,22.4,4472.22,47.0,248.46,199.65,0.83,0.46,16.0,31.0,5.0,14.0,13.0,0.0,N
1.0,0.0,0.5,3.0,0.2,10.0,8.7,21.0,3835.88,43.0,213.1,182.66,1.0,0.42,15.0,28.0,5.0,14.0,12.0,0.0,N
2.0,0.0,0.64,2.2,0.71,11.0,7.15,29.75,6326.82,51.0,351.49,212.67,0.86,0.5,17.0,34.0,4.0,14.0,14.0,0.0,N
1.0,0.0,0.43,2.0,0.67,7.0,10.91,8.8,844.8,24.0,46.93,96.0,1.0,0.33,8.0,16.0,5.0,11.0,9.0,0.0,N
2.0,0.0,0.56,2.14,0.22,16.0,10.13,32.58,10759.67,73.0,597.76,330.22,1.0,0.47,23.0,50.0,6.0,17.0,19.0,0.0,N
2.0,0.0,0.57,2.0,0.5,7.0,7.8,19.6,2997.34,36.0,166.52,152.93,1.0,0.4,14.0,22.0,5.0,14.0,10.0,0.0,N
1.0,0.0,0.5,2.25,0.33,12.0,12.67,21.85,6050.37,57.0,336.13,276.9,1.0,0.43,23.0,34.0,10.0,19.0,14.0,0.0,N
1.0,0.0,0.5,2.25,0.33,12.0,11.97,25.0,7483.01,61.0,415.72,299.32,1.0,0.43,25.0,36.0,10.0,20.0,14.0,0.0,N
2.0,0.0,0.3,2.0,0.33,10.0,10.25,21.0,4519.69,49.0,251.09,215.22,0.33,0.23,21.0,28.0,7.0,14.0,13.0,0.0,N
1.0,0.0,0.38,2.0,0.67,8.0,9.65,14.08,1914.4,32.0,106.36,135.93,1.0,0.3,13.0,19.0,6.0,13.0,10.0,0.0,N
1.0,0.0,0.43,2.0,0.67,7.0,9.57,8.75,732.92,22.0,40.72,83.76,1.0,0.33,7.0,15.0,4.0,10.0,9.0,0.0,N
1.0,0.0,0.28,2.0,0.2,18.0,11.47,28.0,8990.21,72.0,499.46,321.08,0.2,0.25,32.0,40.0,8.0,14.0,20.0,0.0,N
1.0,0.0,0.45,2.0,0.2,11.0,8.42,20.4,3502.14,42.0,194.56,171.67,1.0,0.38,17.0,25.0,5.0,12.0,13.0,0.0,N
2.0,0.0,0.56,2.14,0.11,16.0,9.47,31.5,9393.71,69.0,521.87,298.21,1.0,0.47,21.0,48.0,5.0,15.0,19.0,0.0,N
2.0,0.0,0.33,2.0,0.25,12.0,14.41,15.0,3241.45,50.0,180.08,216.1,0.25,0.27,20.0,30.0,8.0,12.0,15.0,0.0,N
0.0,0.0,0.6,2.0,0.67,5.0,4.54,15.0,1021.71,19.0,56.76,68.11,0.33,0.5,6.0,13.0,2.0,10.0,6.0,0.0,N
0.0,0.0,0.6,2.0,0.67,5.0,4.54,15.0,1021.71,19.0,56.76,68.11,0.33,0.5,6.0,13.0,2.0,10.0,6.0,0.0,N
1.0,0.0,0.38,2.0,0.67,8.0,10.76,14.86,2375.83,37.0,131.99,159.91,1.0,0.3,16.0,21.0,7.0,13.0,10.0,0.0,N
1.0,0.0,0.35,2.0,0.43,20.0,33.58,20.52,14141.06,127.0,785.61,689.14,0.57,0.32,57.0,70.0,25.0,18.0,22.0,0.0,N
7.0,0.0,0.31,2.0,0.63,136.0,170.88,39.94,272550.45,920.0,15141.69,6824.42,0.42,0.29,426.0,494.0,144.0,27.0,148.0,2.86,N
5.0,2.0,0.22,2.0,0.2,43.0,40.83,24.08,23672.68,186.0,1315.15,983.08,0.6,0.19,86.0,100.0,25.0,14.0,54.0,10.42,N
1.0,0.0,0.35,2.0,0.5,17.0,13.79,21.0,6080.95,67.0,337.83,289.57,0.17,0.32,28.0,39.0,8.0,12.0,19.0,0.0,N
3.0,0.0,0.21,2.0,0.8,24.0,33.71,14.84,7426.6,101.0,412.59,500.37,0.2,0.18,47.0,54.0,19.0,12.0,28.0,0.0,N
1.0,0.0,0.25,2.0,1.0,12.0,19.74,9.9,1934.51,46.0,107.47,195.4,0.33,0.21,22.0,24.0,10.0,9.0,14.0,0.0,N
4.0,5.0,0.42,2.0,0.53,36.0,40.52,27.02,29576.11,193.0,1643.12,1094.78,0.07,0.33,91.0,102.0,32.0,19.0,46.0,12.2,N
1.0,0.0,0.38,2.0,1.0,8.0,18.89,5.63,597.79,26.0,33.21,106.27,0.33,0.3,10.0,16.0,8.0,9.0,10.0,0.0,N
3.0,1.0,0.36,2.07,0.5,45.0,52.14,23.89,29750.8,210.0,1652.82,1245.45,0.88,0.32,91.0,119.0,40.0,21.0,50.0,2.17,N
2.0,0.0,0.31,2.0,1.0,12.0,26.73,8.46,1913.81,50.0,106.32,226.18,0.25,0.25,22.0,28.0,13.0,10.0,16.0,7.69,N
1.0,0.0,0.25,2.0,0.33,12.0,10.7,13.75,2023.29,36.0,112.41,147.15,1.0,0.21,15.0,21.0,6.0,11.0,14.0,0.0,N
1.0,0.0,0.3,2.0,0.33,10.0,9.26,12.1,1355.2,28.0,75.29,112.0,1.0,0.25,11.0,17.0,5.0,11.0,12.0,0.0,N
2.0,0.0,0.21,2.0,1.0,23.0,23.67,23.0,12520.25,107.0,695.57,544.36,1.0,0.19,46.0,61.0,17.0,17.0,27.0,4.17,N
2.0,0.0,0.42,2.0,0.4,24.0,43.97,13.19,7652.73,109.0,425.15,580.09,0.4,0.37,49.0,60.0,26.0,14.0,27.0,0.0,N
2.0,4.0,0.37,2.0,0.27,28.0,26.33,28.41,21254.38,151.0,1180.8,748.08,0.55,0.3,69.0,82.0,17.0,14.0,37.0,17.65,N
1.0,0.0,0.22,2.0,0.5,17.0,18.31,14.77,3996.21,59.0,222.01,270.51,0.75,0.2,25.0,34.0,11.0,13.0,20.0,5.56,N
22.0,39.0,0.14,2.13,0.1,65.0,35.09,30.33,32286.36,200.0,1793.69,1064.39,0.5,0.07,91.0,109.0,24.0,16.0,136.0,42.48,Y
10.0,1.0,0.11,2.0,0.5,17.0,58.95,6.3,2339.72,73.0,129.97,371.38,0.5,0.07,35.0,38.0,25.0,9.0,30.0,10.53,Y
28.0,0.0,0.15,2.5,0.76,112.0,118.43,23.9,67644.11,405.0,3758.01,2830.42,0.29,0.12,169.0,236.0,99.0,28.0,145.0,3.45,N
11.0,11.0,0.16,2.0,1.0,30.0,47.28,11.03,5756.98,95.0,319.83,521.73,0.2,0.09,40.0,55.0,29.0,16.0,54.0,28.57,Y
7.0,6.0,0.13,2.0,1.0,15.0,39.13,6.39,1597.11,52.0,88.73,249.98,0.5,0.07,23.0,29.0,18.0,10.0,29.0,28.57,N
14.0,37.0,0.09,2.0,0.67,26.0,37.82,17.54,11632.47,123.0,646.25,663.26,0.33,0.03,57.0,66.0,26.0,16.0,91.0,62.32,N
9.0,16.0,0.16,2.0,0.25,25.0,20.43,24.0,11768.4,102.0,653.8,490.35,0.25,0.08,48.0,54.0,14.0,14.0,51.0,39.02,N
11.0,16.0,0.09,2.0,0.67,26.0,31.15,17.15,9161.25,105.0,508.96,534.18,0.33,0.05,49.0,56.0,20.0,14.0,60.0,45.83,N
11.0,22.0,0.1,2.0,0.67,25.0,25.67,18.53,8812.64,96.0,489.59,475.6,0.33,0.05,45.0,51.0,17.0,14.0,63.0,50.98,N
6.0,28.0,0.17,2.0,0.5,12.0,18.46,16.91,5277.76,69.0,293.21,312.13,0.5,0.04,31.0,38.0,11.0,12.0,47.0,70.0,N
1.0,0.0,0.43,2.0,1.0,7.0,24.15,8.59,1782.21,48.0,99.01,207.45,0.33,0.33,21.0,27.0,11.0,9.0,9.0,0.0,N
1.0,0.0,0.3,2.0,0.67,10.0,14.33,13.6,2651.33,41.0,147.3,194.95,1.0,0.25,16.0,25.0,10.0,17.0,12.0,0.0,N
3.0,0.0,0.33,2.0,0.67,9.0,13.27,11.25,1679.37,33.0,93.3,149.28,0.33,0.23,12.0,21.0,8.0,15.0,13.0,0.0,N
1.0,1.0,0.27,2.0,0.46,99.0,40.18,114.52,526977.11,676.0,29276.51,4601.77,0.5,0.26,284.0,392.0,62.0,50.0,106.0,4.81,N
4.0,0.0,0.43,2.33,0.29,34.0,51.63,25.9,34627.03,214.0,1923.72,1337.06,0.41,0.38,94.0,120.0,49.0,27.0,45.0,15.0,N
4.0,0.0,0.44,2.23,0.59,39.0,47.02,30.81,44643.75,238.0,2480.21,1448.82,0.47,0.39,106.0,132.0,43.0,25.0,44.0,0.0,N
1.0,0.0,0.44,2.4,0.63,18.0,26.46,21.46,12182.6,104.0,676.81,567.78,0.63,0.4,47.0,57.0,23.0,21.0,20.0,0.0,N
0.0,0.0,0.2,2.0,1.0,10.0,18.6,6.5,786.03,29.0,43.67,120.93,0.5,0.18,13.0,16.0,9.0,9.0,11.0,0.0,N
7.0,7.0,0.17,2.25,0.83,35.0,63.05,28.78,52205.44,297.0,2900.3,1814.23,0.67,0.12,141.0,156.0,49.0,20.0,50.0,16.67,N
1.0,0.0,0.22,2.0,1.0,9.0,19.24,10.63,2172.39,43.0,120.69,204.46,0.5,0.18,17.0,26.0,12.0,15.0,11.0,0.0,N
0.0,0.0,0.75,2.0,1.0,4.0,12.61,6.75,574.49,23.0,31.92,85.11,1.0,0.6,6.0,17.0,4.0,9.0,5.0,0.0,N
0.0,0.0,0.5,2.0,1.0,6.0,13.67,8.0,875.14,28.0,48.62,109.39,1.0,0.43,8.0,20.0,5.0,10.0,7.0,0.0,N
1.0,0.0,0.5,2.0,0.75,8.0,14.4,10.0,1440.0,36.0,80.0,144.0,0.75,0.4,12.0,24.0,6.0,10.0,10.0,0.0,N
8.0,0.0,0.25,2.0,1.0,8.0,23.66,7.92,1482.76,42.0,82.38,187.3,0.5,0.12,19.0,23.0,12.0,10.0,17.0,0.0,N
0.0,0.0,0.36,2.5,0.25,11.0,17.45,11.69,2385.64,42.0,132.54,204.04,1.0,0.33,19.0,23.0,13.0,16.0,12.0,0.0,N
10.0,0.0,0.16,2.0,1.0,36.0,37.0,27.73,28450.7,171.0,1580.59,1026.0,0.67,0.12,76.0,95.0,37.0,27.0,49.0,5.26,N
4.0,0.0,0.15,2.0,0.8,33.0,37.18,17.68,11620.19,119.0,645.57,657.3,0.2,0.13,55.0,64.0,28.0,18.0,39.0,2.94,N
2.0,0.0,0.2,2.5,0.75,18.0,25.11,14.0,4921.77,68.0,273.43,351.55,0.75,0.17,28.0,40.0,18.0,18.0,23.0,10.0,N
1.0,0.0,0.21,3.0,0.67,14.0,22.59,10.0,2259.46,47.0,125.53,225.95,1.0,0.19,20.0,27.0,14.0,14.0,16.0,0.0,N
0.0,0.0,0.27,3.0,0.33,11.0,16.4,9.1,1358.43,33.0,75.47,149.28,1.0,0.25,14.0,19.0,10.0,13.0,12.0,0.0,N
1.0,0.0,0.27,3.0,0.33,11.0,14.12,10.89,1674.72,34.0,93.04,153.8,1.0,0.23,14.0,20.0,9.0,14.0,13.0,0.0,N
3.0,2.0,0.17,2.33,0.6,26.0,30.81,17.22,9132.06,99.0,507.34,530.4,0.6,0.14,44.0,55.0,23.0,18.0,36.0,18.75,N
2.0,0.0,0.27,2.67,0.5,22.0,20.15,21.39,9220.24,81.0,512.24,431.08,0.5,0.24,35.0,46.0,18.0,22.0,25.0,0.0,N
1.0,1.0,0.18,2.0,1.0,21.0,54.76,4.7,1211.98,52.0,67.33,257.62,0.25,0.16,23.0,29.0,22.0,9.0,25.0,8.7,N
2.0,2.0,0.38,2.33,0.8,13.0,20.09,10.5,2214.54,46.0,123.03,210.91,0.8,0.28,21.0,25.0,12.0,12.0,18.0,13.33,N
0.0,0.0,0.67,3.0,0.5,3.0,10.28,4.38,196.76,13.0,10.93,44.97,0.5,0.5,5.0,8.0,4.0,7.0,4.0,0.0,N
0.0,0.0,0.67,3.0,0.5,3.0,10.28,4.38,196.76,13.0,10.93,44.97,0.5,0.5,5.0,8.0,4.0,7.0,4.0,0.0,N
0.0,0.0,0.18,2.0,1.0,11.0,31.21,6.13,1170.84,45.0,65.05,191.16,0.5,0.17,21.0,24.0,12.0,7.0,12.0,0.0,N
8.0,1.0,0.14,2.0,1.0,14.0,31.97,10.95,3831.58,70.0,212.87,350.0,0.5,0.08,32.0,38.0,19.0,13.0,24.0,6.67,N
9.0,10.0,0.16,2.0,0.6,29.0,51.73,12.95,8682.08,120.0,482.34,670.2,0.2,0.1,57.0,63.0,33.0,15.0,51.0,29.27,N
0.0,0.0,0.25,3.0,1.0,10.0,23.16,11.0,2802.69,53.0,155.7,254.79,1.0,0.23,22.0,31.0,14.0,14.0,13.0,16.67,N
0.0,0.0,0.67,3.0,0.5,3.0,9.49,3.5,116.27,10.0,6.46,33.22,0.5,0.5,3.0,7.0,3.0,7.0,4.0,0.0,N
1.0,0.0,0.55,2.67,0.67,10.0,14.62,13.72,2753.7,45.0,152.98,200.67,0.83,0.46,19.0,26.0,9.0,13.0,13.0,9.09,N
0.0,0.0,0.22,2.0,1.0,9.0,10.2,13.33,1813.33,34.0,100.74,136.0,0.5,0.2,16.0,18.0,6.0,10.0,10.0,0.0,N
0.0,0.0,0.31,2.33,0.6,15.0,19.64,19.69,7612.12,76.0,422.9,386.65,1.0,0.29,35.0,41.0,16.0,18.0,17.0,6.25,N
0.0,0.0,0.6,3.0,0.67,5.0,11.99,5.4,349.52,17.0,19.42,64.73,1.0,0.5,6.0,11.0,5.0,9.0,6.0,0.0,N
0.0,0.0,0.22,2.0,0.5,9.0,15.92,7.07,796.16,27.0,44.23,112.59,0.5,0.2,9.0,18.0,7.0,11.0,10.0,0.0,N
0.0,0.0,0.29,2.25,0.83,19.0,28.27,12.8,4632.25,70.0,257.35,361.89,0.67,0.27,32.0,38.0,20.0,16.0,22.0,9.52,N
0.0,0.0,0.29,3.0,0.5,7.0,18.62,6.5,786.59,28.0,43.7,121.01,0.5,0.25,13.0,15.0,10.0,10.0,8.0,0.0,N
0.0,0.0,0.33,2.0,0.5,6.0,6.0,6.0,216.0,12.0,12.0,36.0,0.5,0.29,4.0,8.0,2.0,6.0,7.0,0.0,N
0.0,0.0,0.33,2.0,0.5,6.0,19.23,4.89,459.61,23.0,25.53,94.01,0.5,0.29,11.0,12.0,9.0,8.0,7.0,0.0,N
7.0,2.0,0.21,2.0,1.0,17.0,20.9,18.5,7152.97,76.0,397.39,386.65,0.25,0.11,37.0,39.0,17.0,17.0,38.0,19.05,N
4.0,0.0,0.11,2.0,1.0,19.0,49.17,9.13,4099.12,89.0,227.73,448.95,0.5,0.08,42.0,47.0,23.0,10.0,24.0,0.0,N
1.0,1.0,0.15,3.0,0.67,19.0,30.43,9.95,3010.71,60.0,167.26,302.66,1.0,0.13,27.0,33.0,19.0,14.0,23.0,9.52,N
4.0,0.0,0.14,3.0,1.0,22.0,36.99,12.3,5596.5,91.0,310.92,455.0,1.0,0.11,41.0,50.0,20.0,12.0,27.0,0.0,N
1.0,0.0,0.4,2.0,0.5,5.0,10.75,6.0,387.18,18.0,21.51,64.53,0.5,0.29,6.0,12.0,4.0,8.0,7.0,0.0,N
0.0,0.0,0.25,2.0,0.33,12.0,36.25,6.35,1463.22,49.0,81.29,230.32,0.33,0.23,24.0,25.0,17.0,9.0,13.0,0.0,N
11.0,8.0,0.18,2.0,0.43,36.0,38.26,27.7,29360.62,178.0,1631.15,1059.85,0.14,0.12,82.0,96.0,37.0,25.0,60.0,25.0,N
9.0,5.0,0.19,2.25,1.0,32.0,44.0,22.29,21860.16,160.0,1214.45,980.69,0.5,0.13,71.0,89.0,43.0,27.0,47.0,13.51,N
0.0,0.0,0.4,2.0,0.5,5.0,20.07,5.91,700.77,27.0,38.93,118.59,0.5,0.33,13.0,14.0,11.0,10.0,6.0,0.0,N
0.0,0.0,0.17,3.0,0.67,18.0,30.6,9.39,2697.84,58.0,149.88,287.34,1.0,0.16,26.0,32.0,18.0,13.0,19.0,0.0,N
0.0,0.0,0.4,2.0,0.5,5.0,18.39,4.89,439.63,22.0,24.42,89.92,0.5,0.33,11.0,11.0,9.0,8.0,6.0,0.0,N
0.0,0.0,0.33,2.0,0.5,6.0,10.04,5.0,250.95,14.0,13.94,50.19,0.5,0.29,5.0,9.0,4.0,8.0,7.0,0.0,N
